lng,lat,type,num
116.1193848,39.72904968,0,1
116.1195297,40.10466385,0,1
116.1204987,39.934566499999995,0,1
116.121994,39.73062134,0,1
116.12237549999999,39.730793,0,1
116.12279509999999,39.73112488,0,1
116.12303159999999,39.74898911,0,1
116.12303159999999,39.89500046,2,1
116.1230469,39.73112106,0,1
116.1233902,39.73733521,0,1
116.12422179999999,39.70308685,0,1
116.12673190000001,39.71896362,0,1
116.12714390000001,39.746521,0,1
116.12810520000001,39.7281456,0,1
116.12835690000001,39.79727554,0,1
116.12847140000001,39.731025700000004,0,1
116.1285782,39.73709869,0,1
116.1286087,39.72912216,0,1
116.13121799999999,39.67283629999999,0,1
116.1315994,39.73286438,0,1
116.1319428,39.93516541,0,1
116.1324081,39.71020508,0,1
116.13309479999998,39.9548378,2,1
116.13319399999999,39.74178314,0,1
116.13556670000001,39.71916199,0,1
116.13576509999999,39.73437881,0,1
116.1357956,39.74483871,0,1
116.1361084,39.72296143,0,1
116.1365738,39.73309326,0,1
116.1368408,39.96264267,2,1
116.13747409999999,40.06688309,0,1
116.1377487,39.70874786,0,1
116.13825990000002,39.71185684,0,1
116.1386871,39.73610687,0,1
116.13961029999999,39.73603439,0,1
116.1397247,39.73982239,0,1
116.1398926,39.73596573,0,1
116.1401749,40.06777191,0,1
116.14048770000001,39.72307205,0,1
116.14085390000001,39.73560333,0,1
116.1412888,39.74826813,0,1
116.14180759999999,39.73391724,0,1
116.1418686,39.73576355,0,1
116.14195249999999,39.73410034,0,1
116.1420517,39.74391174,0,1
116.1420746,39.7358551,0,1
116.14221189999999,39.73176956,0,1
116.1422501,39.72707367,0,1
116.1424332,39.74850845,0,1
116.1424942,39.74754715,0,1
116.14347079999999,39.79292297,0,1
116.1436844,39.70872498,0,1
116.14382169999999,39.86150742,0,1
116.144104,39.75017166,0,1
116.1444855,39.78707504,0,1
116.14513400000001,39.79532242,0,1
116.14535520000001,39.72549438,0,1
116.1462402,39.74768448,0,1
116.1475143,39.68038177,0,1
116.1480179,39.7312355,0,1
116.1481781,39.73511505,0,1
116.14824679999998,39.736270899999994,0,1
116.14871979999998,39.69511795,0,1
116.1492081,39.88267136,0,1
116.1497726,39.72177887,0,1
116.15181729999999,39.716362,0,1
116.15375520000002,39.93238068,0,1
116.1540756,40.05379105,0,1
116.15419009999998,39.75037766,0,1
116.1550446,39.93237686,0,1
116.1555862,39.66307449,0,1
116.15615849999999,39.73708725,2,1
116.156601,39.80805969,0,1
116.156723,39.9328804,0,1
116.1568375,40.13117981,0,1
116.15708159999998,39.71635818,0,1
116.1577683,39.88897324,0,1
116.15805049999999,39.75472641,0,1
116.15841680000001,39.8076973,0,1
116.1587372,39.80708313,0,1
116.15924840000002,40.07727814,0,1
116.159256,39.93926239,0,1
116.159729,39.75748444,0,1
116.15981289999999,39.75755692,0,1
116.1600342,39.81003571,0,1
116.1603241,39.77109146,0,1
116.16035459999999,39.76513672,0,1
116.16147609999999,39.76810074,0,1
116.16155239999999,39.76491547,0,1
116.1617432,39.73131561,0,1
116.1618881,39.76696396,0,1
116.16209409999999,39.73108673,0,1
116.1621628,39.92149353,2,1
116.1623993,39.77353668,0,1
116.16240690000001,39.76121521,0,1
116.1624298,39.86400604,0,1
116.162674,39.76655197,0,1
116.1629486,39.92044067,2,1
116.16301729999999,39.76078415,0,1
116.1635284,39.77672958,0,1
116.1635361,39.7557106,0,1
116.16368100000001,39.75579834,0,1
116.1644287,39.7570076,0,1
116.1659775,39.76628113,0,1
116.1660004,39.76659393,0,1
116.166832,39.83716965,0,1
116.1671372,39.92638779,2,1
116.16747279999998,39.76990891,0,1
116.1675415,39.76762009,4,1
116.1680145,39.75442123,0,1
116.1683044,39.92774582,2,1
116.16846470000002,39.80631638,0,1
116.16853329999999,39.80640411,0,1
116.16872409999999,39.68463135,0,1
116.16875459999999,39.72553253,0,1
116.16886140000001,39.77924347,0,1
116.16896059999999,39.77110672,0,1
116.16902160000001,40.06826019,0,1
116.16931149999999,39.808788299999996,0,1
116.16935729999999,39.80847931,0,1
116.1694565,39.81623077,0,1
116.16983799999998,39.80734634,0,1
116.17002109999999,39.77173233,0,1
116.1701889,39.85841751,0,1
116.17051699999999,39.93552017,0,1
116.170639,39.75664520000001,0,1
116.1707764,39.92444229,2,1
116.1713715,39.93518066,2,1
116.17183689999999,39.7806282,0,1
116.1728287,39.81892776,0,1
116.1731949,39.858673100000004,0,1
116.17362209999999,39.76185608,0,1
116.17395020000001,39.76014709,0,1
116.173996,39.85857391,0,1
116.1740723,39.91058731,0,1
116.17475890000001,39.87691879,0,1
116.17475890000001,39.91046906,0,1
116.1756897,39.86479568,0,1
116.17671969999999,39.86014938,0,1
116.17684170000001,39.7688446,0,1
116.1772003,40.06827164,0,1
116.17759709999999,39.82312393,0,1
116.17967990000001,39.92416,2,1
116.17988590000002,39.9229126,2,1
116.17996219999999,39.78384018,0,1
116.1814575,39.78382492,0,1
116.18181609999999,39.73900604,0,1
116.1819229,39.78362656,0,1
116.1819916,39.73902893,0,1
116.1820831,39.78334427,0,1
116.18224340000002,39.72399139,0,1
116.18379209999999,39.73083496,0,1
116.18386840000001,39.73298645,0,1
116.18396000000001,39.72943115,0,1
116.18424990000001,39.92855453,0,1
116.18443300000001,39.92860413,0,1
116.1845703,39.77199936,0,1
116.18483729999998,39.75093079,0,1
116.18487549999999,39.74963379,0,1
116.18492890000002,39.77108765,0,1
116.1854858,39.92806625,0,1
116.1855774,39.85650635,0,1
116.18559270000002,39.79216385,0,1
116.18566129999999,39.7726593,0,1
116.1859436,39.77463531,0,1
116.1859436,39.79947281,0,1
116.1865845,39.78491211,0,1
116.18798829999999,39.91348648,2,1
116.1890183,39.72286224,0,1
116.189476,39.79235077,0,1
116.19003300000001,39.90751266,2,1
116.190155,39.76311874,0,1
116.19082639999999,39.91368866,0,1
116.1908646,39.76104355,0,1
116.1912003,39.93350220000001,4,1
116.1913605,39.93352127,4,1
116.1918335,39.8081398,0,1
116.19192509999999,39.91736603,2,1
116.1924973,39.80776978,0,1
116.1928101,39.80289841,0,1
116.1928787,39.79543304,0,1
116.19325259999998,39.91059113,2,1
116.1935501,39.94738007,0,1
116.19356540000001,39.79687119,0,1
116.19408419999999,39.92492676,2,1
116.1941528,39.66871643,0,1
116.19424440000002,39.91784668,2,1
116.1943893,39.90686035,2,1
116.1943893,39.91143799,2,1
116.195282,39.8350563,0,1
116.19538119999999,39.72853851,0,1
116.19614409999998,39.80674744,0,1
116.1964722,39.79021835,0,1
116.1965027,39.81500244,0,1
116.19666289999999,39.90577316,0,1
116.1969452,39.90741348,2,1
116.1972275,39.91139984,2,1
116.19767759999998,40.15020752,0,1
116.1980743,39.80999756,0,1
116.19850159999999,39.83377075,0,1
116.19866940000001,39.80963516,0,1
116.1987763,39.91311264,2,1
116.1988678,39.92465973,2,1
116.1989594,39.94018173,4,1
116.1990509,39.92473602,2,1
116.1990662,39.76420593,0,1
116.19908909999998,39.90723038,2,1
116.19929499999999,40.18812943,0,1
116.1999054,39.93346405,0,1
116.19995120000002,39.93423843,4,1
116.20127109999999,39.66646957,0,1
116.2013397,39.83012772,0,1
116.2013702,39.80855942,0,1
116.20148470000001,39.91015244,0,1
116.20207979999999,39.76411438,0,1
116.20326229999999,39.66295624,0,1
116.2036591,39.8600235,0,1
116.20377350000001,39.79014969,0,1
116.20425420000001,39.8884964,0,1
116.20501709999999,39.89007187,0,1
116.2054138,39.820961,0,1
116.2055588,39.81193924,0,1
116.20580290000001,39.90901566,2,1
116.2063675,39.69160843,0,1
116.2065277,39.82000732,0,1
116.2066422,39.912998200000004,2,1
116.20681,39.80708694,0,1
116.2069702,39.7640686,0,1
116.2071533,39.82361603,0,1
116.20794679999999,40.18104172,0,1
116.20844270000002,39.89120102,0,1
116.2084656,39.81999588,0,1
116.2084885,39.76733398,0,1
116.2084885,39.9431076,0,1
116.2088394,39.75421524,0,1
116.20886229999999,39.82894516,0,1
116.2091827,39.84378815,0,1
116.20924380000001,39.83053207,0,1
116.2093124,40.06561279,0,1
116.20933529999999,39.82174683,0,1
116.20933529999999,39.82886887,0,1
116.2095947,39.824413299999996,0,1
116.2097244,39.82494736,0,1
116.20973970000001,39.8241539,0,1
116.21018980000001,39.84321594,0,1
116.2102585,39.75261307,0,1
116.21042630000001,39.90386581,2,1
116.21087649999998,39.84420013,0,1
116.21092220000001,39.84196854,0,1
116.210968,40.12335587,0,1
116.210968,40.12403488,0,1
116.21100619999999,39.95994568,0,1
116.21102909999999,39.90575409,2,1
116.21131899999999,39.94144821,0,1
116.21179199999999,39.77070999,3,1
116.2120132,39.84239960000001,2,1
116.2122498,39.93492126,4,1
116.2122726,40.123104100000006,0,1
116.21231840000002,39.79293442,0,1
116.21266940000001,39.90011978,0,1
116.2127686,39.69639587,0,1
116.21281429999999,39.83384705,0,1
116.2129288,39.90739059,2,1
116.21350100000001,39.90736389,2,1
116.21354679999999,39.82244492,0,1
116.2136459,39.76481628,3,1
116.214119,39.90384293,0,1
116.21413419999999,40.06174088,0,1
116.215126,39.76139832,0,1
116.2151947,39.76799011,3,1
116.2152023,39.89156723,0,1
116.2160568,39.89560699,2,1
116.2164841,39.75354767,0,1
116.21715549999999,39.90752029,0,1
116.2178726,40.07326126,0,1
116.21799469999999,40.07274246,0,1
116.2181091,39.89694595,0,1
116.2183533,39.75947952,4,1
116.2189865,39.75804901,0,1
116.21950530000001,39.77746201,0,1
116.21987920000001,39.7555809,0,1
116.22040559999999,39.95725632,0,1
116.22049709999999,39.85614014,0,1
116.2205429,40.07400513,0,1
116.2206192,39.7510376,0,1
116.22073359999999,39.903965,0,1
116.2207794,39.90381241,0,1
116.2212982,39.74588394,0,1
116.22161100000001,39.9070015,2,1
116.22163390000001,39.90637589,2,1
116.22172549999999,40.21425247,0,1
116.221962,39.90135956,2,1
116.22210690000001,39.89899445,2,1
116.2224121,40.11699295,0,1
116.2230072,39.90809631,0,1
116.2230072,39.90809631,2,1
116.2232895,39.99386978,0,1
116.22331240000001,39.895401,2,1
116.223381,40.0750885,0,1
116.2235336,39.89180756,0,1
116.2235794,39.84548569,0,1
116.22371670000001,39.91024779999999,2,1
116.22380829999999,39.90596008,2,1
116.2238693,39.92467117,0,1
116.2239838,39.84511566,0,1
116.2240067,39.90561295,0,1
116.2241364,40.21253967,0,1
116.22415919999999,40.21191025,0,1
116.2241669,39.90511703,2,1
116.2242584,39.76598358,0,1
116.2243729,39.84595871,0,1
116.2244263,40.21002960000001,0,1
116.2244949,40.20950699,0,1
116.22468570000001,40.07637024,0,1
116.2247772,39.92756653,0,1
116.22481540000001,39.89701462,0,1
116.22520449999999,39.85342789,2,1
116.2252274,39.84545898,3,1
116.2253723,39.90843964,0,1
116.2256699,39.84444427,0,1
116.2258453,39.90988922,2,1
116.22607420000001,39.92453766,0,1
116.22641750000001,40.21068192,0,1
116.22647859999998,39.90532684,0,1
116.22647859999998,39.90532684,2,1
116.22660069999999,39.90577316,0,1
116.22660069999999,39.90699768,2,1
116.22664640000002,39.89453888,0,1
116.22675320000002,39.84642410000001,0,1
116.22676090000002,39.88150406,2,1
116.22689059999999,39.87574005,2,1
116.2269287,39.90559006,0,1
116.22707369999999,39.87532043,2,1
116.22721100000001,39.9070282,2,1
116.22721100000001,40.06921005,0,1
116.22734070000001,40.21138,0,1
116.22736359999999,39.90677643,2,1
116.2274246,40.22156525,0,1
116.227478,39.84662247,3,1
116.22749329999999,39.88977051,2,1
116.22752379999999,39.90511703,0,1
116.22754669999999,40.21269989,0,1
116.2275696,39.84267044,2,1
116.2278519,39.87754822,0,1
116.2280655,40.19992447,0,1
116.2287521,39.90470886,2,1
116.2287979,40.19974899,0,1
116.2288437,40.06936646,0,1
116.22889709999998,39.90385818,0,1
116.2289581,39.88030624,2,1
116.2290497,39.90231323,0,1
116.22930149999999,40.21001053,0,1
116.22952269999999,39.89733505,0,1
116.2295685,40.19984818,0,1
116.2299805,39.87723923,0,1
116.2301407,39.90386581,0,1
116.2307663,39.87567139,2,1
116.23112490000001,39.87590408,0,1
116.23118590000001,39.87265396,2,1
116.2315064,39.76840591,0,1
116.2320557,40.19524384,0,1
116.2323837,39.89007568,2,1
116.23265079999999,40.19511032,0,1
116.23271940000001,39.84744263,0,1
116.2327499,39.84686279,0,1
116.2329025,39.84670639,0,1
116.23291019999999,39.89292526,2,1
116.2330627,39.8899765,2,1
116.23338319999999,40.02862167,0,1
116.2337341,39.90392303,2,1
116.2337341,40.1900444,0,1
116.2343521,39.84938812,0,1
116.23446659999999,39.89270782,2,1
116.23470309999999,39.93140793,0,1
116.23489380000001,39.76902008,0,1
116.2357712,39.89548111,2,1
116.2357712,39.90740585,2,1
116.236145,39.89691925,0,1
116.2362213,39.89650726,2,1
116.23664860000001,39.89692688,0,1
116.23664860000001,39.90336227,0,1
116.23678590000002,39.930206299999995,0,1
116.23728179999999,39.92956161,0,1
116.2378006,39.85388947,0,1
116.2379761,39.89081573,0,1
116.2380905,39.90741729999999,2,1
116.2381134,39.90565872,2,1
116.2381134,40.0515213,0,1
116.2386551,39.89500809,2,1
116.23879240000001,39.85627365,0,1
116.23879240000001,39.85877609,0,1
116.23880770000001,39.85555649,0,1
116.2392426,39.87616348,2,1
116.2395325,39.85791016,0,1
116.239975,39.85629654,0,1
116.24040990000002,39.84960938,0,1
116.24049380000001,39.8895874,2,1
116.24057009999999,39.84912872,0,1
116.2406158,39.85610199,0,1
116.24072269999999,39.87225342,2,1
116.24096680000001,39.88967133,0,1
116.24119569999999,39.89799118,0,1
116.24122620000001,39.89708328,0,1
116.24148559999999,40.22717667,0,1
116.24185179999999,39.88953781,0,1
116.24196629999999,39.89686584,0,1
116.2423706,40.05249405,0,1
116.24250790000002,40.19947433,0,1
116.2425308,39.87179565,0,1
116.2425919,39.87735748,0,1
116.2426376,39.83401108,0,1
116.2427902,39.90558243,2,1
116.24304199999999,39.83310699,0,1
116.24311829999999,40.07225037,0,1
116.2436371,40.22647476,0,1
116.2439957,39.77086258,0,1
116.244194,40.21315765,0,1
116.2442398,40.20116043,0,1
116.24439240000001,40.22142029,0,1
116.24444579999998,40.22469711,0,1
116.2444916,40.22021103,0,1
116.24480439999999,39.66139603,0,1
116.24504850000001,39.86062241,0,1
116.24529270000001,39.90357208,0,1
116.2453232,39.89686584,0,1
116.2465439,39.76946259,0,1
116.2472534,40.16311264,0,1
116.24741359999999,39.87779236,2,1
116.24745940000001,39.94738007,0,1
116.2477493,39.94765472,0,1
116.2480621,39.94724274,0,1
116.24819950000001,40.21189499,0,1
116.2482071,39.92948532,0,1
116.2492905,40.2036972,0,1
116.24951170000001,39.92939377,0,1
116.2496872,40.21286392,0,1
116.25027469999999,39.90594101,2,1
116.25074769999999,40.15678787,0,1
116.25080109999999,39.83884811,0,1
116.25101470000001,40.15636063,0,1
116.251152,40.00272751,0,1
116.25127409999999,39.92954636,0,1
116.2514725,40.21326065,0,1
116.25151059999999,40.11914062,0,1
116.2517166,40.15559006,0,1
116.2520981,39.90752029,0,1
116.2520981,40.06654739,0,1
116.2521973,39.90482712,0,1
116.25253300000001,39.87783051,2,1
116.25271609999999,39.90034485,0,1
116.25280759999998,39.89720535,2,1
116.25288390000001,39.90748215,0,1
116.25290679999999,39.9071846,0,1
116.25293729999999,39.906951899999996,0,1
116.25304409999998,39.89543533,2,1
116.25335690000001,39.88609314,0,1
116.2534027,39.89147949,0,1
116.2535706,39.88891602,0,1
116.2541122,40.11748123,0,1
116.2541351,39.86421204,0,1
116.25447079999999,39.8928566,0,1
116.254631,39.86053848,0,1
116.25472260000001,39.88958359,2,1
116.25482179999999,39.86447525,0,1
116.25485230000001,39.89691544,0,1
116.2549439,39.8646431,0,1
116.25521850000001,39.88953781,2,1
116.25521850000001,40.14975739,0,1
116.255455,39.89337921,2,1
116.25547790000002,39.89078522,2,1
116.2558212,39.89689636,2,1
116.2559509,39.903316499999995,2,1
116.25631709999999,40.22154999,0,1
116.25634,39.89345169,2,1
116.25643159999998,39.86532211,0,1
116.2564774,39.88995361,2,1
116.2565689,39.8929863,0,1
116.2565689,39.8929863,2,1
116.25661470000001,40.12136078,0,1
116.25662990000001,40.14809036,0,1
116.2567902,39.86537552,0,1
116.25685120000001,39.92974091,0,1
116.2569962,39.87250519,2,1
116.25751499999998,39.86568832,0,1
116.25796509999998,39.86587906,0,1
116.25796509999998,39.86616898,0,1
116.25798799999998,39.86573029,0,1
116.25822450000001,40.15965271,0,1
116.2583618,40.16330338,0,1
116.25838470000001,39.86609650000001,0,1
116.2589111,39.90176392,0,1
116.25893400000001,39.87565994,2,1
116.25935359999998,39.90753174,2,1
116.25987240000002,39.92915726,0,1
116.2601242,39.91225052,0,1
116.2601547,39.86638641,4,1
116.2604446,39.88883209,0,1
116.260582,39.866123200000004,4,1
116.26062009999998,39.77482605,0,1
116.26077269999999,39.9000206,0,1
116.26080320000001,39.75077057,0,1
116.2608872,39.89202118,0,1
116.2612,39.7493515,0,1
116.2615738,39.88032913,2,1
116.2617035,40.07600021,0,1
116.2619324,40.14868546,0,1
116.2619476,39.99892807,0,1
116.2620239,40.14057541,0,1
116.2623062,39.88896942,2,1
116.2623596,39.86740494,0,1
116.262619,39.89692307,0,1
116.26268770000001,40.14044189,0,1
116.2627564,39.76956177,0,1
116.26290130000001,40.12112045,0,1
116.26332859999998,39.83662415,2,1
116.263443,39.86196899,0,1
116.26353459999999,40.16114044,0,1
116.26373290000001,40.08067322,0,1
116.2639084,40.23734665,0,1
116.263916,39.92400742,0,1
116.26422120000001,39.872119899999994,0,1
116.2642517,39.82445526,0,1
116.2643662,39.86397552,0,1
116.264389,39.86396027,0,1
116.264389,39.86399841,0,1
116.26440430000001,39.90449524,0,1
116.26450349999999,39.86442184,0,1
116.26450349999999,39.90324402,2,1
116.26450349999999,39.90987396,0,1
116.26457979999999,39.88526917,0,1
116.2646256,39.89271545,2,1
116.26463319999999,39.88721466,0,1
116.26464840000001,39.89379883,0,1
116.26469420000001,39.89403915,0,1
116.26473999999999,39.90483475,0,1
116.2647858,39.87999344,0,1
116.26481629999999,39.9290123,0,1
116.2648544,40.00497437,0,1
116.2650223,39.92896271,0,1
116.26508329999999,39.89328766,2,1
116.2651749,39.89684296,0,1
116.2653122,39.85857391,0,1
116.26532749999998,39.7584343,0,1
116.2653351,39.90490723,2,1
116.2654419,39.9301796,0,1
116.26561740000001,40.08129883,0,1
116.2656479,40.02409363,0,1
116.2658081,39.75090027,0,1
116.26587679999999,39.85863495,0,1
116.26587679999999,39.85863495,2,1
116.265892,39.86537933,0,1
116.265892,39.86537933,4,1
116.2660751,39.89566803,0,1
116.2660751,39.89566803,2,1
116.26632690000001,39.86609650000001,2,1
116.2665176,39.90751266,0,1
116.266655,39.85836029,0,1
116.2666779,39.86551666,2,1
116.2667236,39.81750488,0,1
116.26692959999998,40.14345932,0,1
116.2671509,40.13731384,0,1
116.26724240000001,39.85097504,1,1
116.26770020000001,39.89003754,0,1
116.26776890000001,40.12503433,0,1
116.2678375,40.15246201,0,1
116.2680054,39.86565399,0,1
116.26805120000002,39.79100418,0,1
116.26814270000001,39.86558151,2,1
116.26831059999999,39.94517899,0,1
116.26831059999999,40.12815857,0,1
116.26835630000001,40.12817383,0,1
116.26840209999999,39.92428207,0,1
116.2684479,40.13209915,0,1
116.2685013,40.12969971,0,1
116.2685547,39.94112396,0,1
116.26859280000001,40.12817383,0,1
116.2686462,39.88946152,0,1
116.26878359999999,39.94695663,0,1
116.2690888,40.1233139,0,1
116.2692261,40.01148224,0,1
116.2692337,40.12070084,0,1
116.2693634,39.86716079999999,2,1
116.26947779999999,39.89730835,0,1
116.26960749999999,40.12216949,0,1
116.2696152,39.88101196,0,1
116.2696304,40.01157379,0,1
116.2697525,39.93128586,0,1
116.26982120000001,39.94688034,0,1
116.26996609999999,40.0733223,0,1
116.27008059999999,39.96786499,2,1
116.2701798,39.81817627,0,1
116.27020259999999,39.82261658,0,1
116.27020259999999,39.88368988,0,1
116.27033229999999,39.89003754,0,1
116.2703857,40.11714554,0,1
116.270401,39.91781616,0,1
116.27058410000001,39.86654282,2,1
116.27098079999999,40.12052155,0,1
116.2710114,39.88087082,0,1
116.27102659999998,39.82022095,0,1
116.2718277,39.86545563,2,1
116.27220919999999,39.90729141,0,1
116.2722321,39.89653397,0,1
116.2723007,39.90726852,0,1
116.2723618,39.96344376,1,1
116.27244569999999,39.7778511,0,1
116.2726135,39.90706253,0,1
116.2726135,39.9071846,0,1
116.2727737,39.76916504,0,1
116.2727737,39.91326904,0,1
116.27284240000002,39.89679718,0,1
116.2729645,39.88933182,0,1
116.2730866,39.89663696,1,1
116.2730866,39.91203308,0,1
116.2734604,40.11814499,0,1
116.27355190000002,39.94667816,0,1
116.2736206,39.76978683,0,1
116.2736206,39.89713287,0,1
116.2736206,39.90858841,0,1
116.2736511,39.86765289,0,1
116.27376559999999,40.09589005,0,1
116.2738342,39.89839172,0,1
116.2739639,39.89372635,0,1
116.27397920000001,39.8893013,0,1
116.27397920000001,39.89502335,0,1
116.2739868,39.88867188,0,1
116.27400209999999,39.89283752,2,1
116.27405549999999,39.89035797,0,1
116.27405549999999,39.90386581,0,1
116.2740707,39.89289474,1,1
116.2740784,39.9053688,0,1
116.2740784,39.9053688,2,1
116.2741165,39.89279938,0,1
116.274147,39.94963837,0,1
116.2741699,39.88702393,0,1
116.2741699,39.90010071,0,1
116.27421570000001,39.89992142,0,1
116.27423859999999,39.91249084,0,1
116.27423859999999,39.94244766,0,1
116.2742539,39.88892365,0,1
116.274353,39.90477371,0,1
116.274353,39.94421768,2,1
116.274353,39.94670486,0,1
116.274353,40.11754227,0,1
116.2743835,40.05984497,0,1
116.27447509999999,39.94680023,0,1
116.27447509999999,40.03036118,0,1
116.27448270000001,39.91405106,0,1
116.27448270000001,39.93346786,0,1
116.27450559999998,39.91166687,0,1
116.2745514,39.9419136,0,1
116.27456670000001,39.88519669,0,1
116.2745972,39.90553284,2,1
116.2746429,39.91563416,0,1
116.2746811,39.89512634,0,1
116.27468870000001,39.88389206,0,1
116.27479550000001,39.96309662,1,1
116.27485659999999,39.91715622,0,1
116.2748795,39.89735413,0,1
116.2748871,39.96498108,0,1
116.27493290000001,39.96219254,0,1
116.27500149999999,39.91789627,0,1
116.2750626,39.96795273,1,1
116.2750855,39.89735031,0,1
116.27509309999999,39.88482285,0,1
116.27516170000001,39.89310455,0,1
116.27516170000001,39.93260193,0,1
116.2752075,39.92716217,0,1
116.2752457,39.92972565,0,1
116.2752533,39.93073654,0,1
116.275322,39.95080185,0,1
116.2753983,39.88148117,0,1
116.27549740000002,39.88452911,0,1
116.2756271,39.87165451,0,1
116.2756271,39.96398926,0,1
116.2756348,39.88217163,0,1
116.27569579999998,39.88141632,0,1
116.2757492,39.86529922,0,1
116.27577209999998,39.8803978,0,1
116.27599340000002,39.91607285,0,1
116.27605439999999,39.895503999999995,0,1
116.27615359999999,39.93276215,0,1
116.2762604,39.83098984,0,1
116.27629089999999,39.91474533,0,1
116.276329,39.91523361,2,1
116.27634429999999,39.86993408,0,1
116.2764587,39.90684128,0,1
116.27648159999998,39.90669632,0,1
116.27650449999999,39.90693283,0,1
116.27653500000001,39.90686035,0,1
116.27659609999999,39.87940216,0,1
116.27666470000001,39.91257858,0,1
116.276886,39.90522766,0,1
116.2769318,39.58747482,0,1
116.2769394,39.91579819,2,1
116.2769852,39.94105911,2,1
116.27706909999999,39.75580978,0,1
116.2770996,40.11280441,0,1
116.2773209,39.91455078,0,1
116.27745060000001,39.90331268,0,1
116.27754209999999,40.11499405,0,1
116.2776413,39.97147751,2,1
116.27765659999999,39.94305801,0,1
116.27768710000001,40.11497498,0,1
116.27773290000002,39.87775421,0,1
116.27777859999999,40.07157898,0,1
116.27799990000001,39.91302109,0,1
116.2780685,39.87560272,0,1
116.2780838,39.86515427,0,1
116.2781143,39.87011337,0,1
116.2781372,40.21169281,0,1
116.27815249999999,39.87526703,0,1
116.2781982,39.87517929,0,1
116.27820590000002,40.08349228,0,1
116.27832790000001,39.75239563,0,1
116.2783585,39.88946533,0,1
116.27839660000001,39.75220871,0,1
116.27841950000001,39.73653412,0,1
116.27861019999999,40.1485939,0,1
116.27863310000001,40.14688873,0,1
116.2786942,39.89702606,2,1
116.2787628,39.883876799999996,0,1
116.278801,40.10999298,0,1
116.27884669999999,39.93228912,0,1
116.2788925,39.873054499999995,0,1
116.27891540000002,39.925586700000004,0,1
116.27892299999999,39.69291306,0,1
116.2790604,39.89690781,0,1
116.2790604,39.91081619,0,1
116.2791519,39.87954712,0,1
116.27921299999998,39.87572861,0,1
116.2792969,39.99082184,2,1
116.2793655,39.92799759,0,1
116.2794418,40.03635788,0,1
116.2794571,40.11362457,0,1
116.27948,40.16674423,0,1
116.27955630000001,39.97190094,0,1
116.27955630000001,39.97190094,2,1
116.2796402,39.88617325,0,1
116.27966310000001,39.88779831,0,1
116.27979280000001,39.83317947,0,1
116.27988429999999,39.72166061,0,1
116.27988429999999,39.86617661,0,1
116.2800064,39.73106003,0,1
116.280098,39.83784866,0,1
116.2801361,39.97254944,0,1
116.28018190000002,39.84122086,0,1
116.28023529999999,39.83969879,0,1
116.28036499999999,40.10950089,0,1
116.280571,39.85261917,0,1
116.280571,39.98040009,2,1
116.2805939,39.87806320000001,0,1
116.2806168,39.97005463,0,1
116.28070829999999,40.05097961,0,1
116.28081509999998,39.84043884,0,1
116.28102109999999,39.90725708,0,1
