s_time,type,num
08:57:30,3,10
09:00:00,0,40
09:00:00,2,5
09:02:30,0,52
09:05:00,0,20
09:05:00,3,3
09:05:00,4,5
09:07:30,0,31
09:07:30,2,8
09:07:30,4,4
09:10:00,0,63
09:10:00,3,4
09:10:00,4,13
09:12:30,0,45
09:12:30,2,3
09:12:30,3,4
09:12:30,4,7
09:15:00,0,36
09:15:00,2,15
09:15:00,4,10
09:17:30,0,66
09:17:30,2,5
09:17:30,3,5
09:17:30,4,6
09:20:00,0,104
09:20:00,3,4
09:20:00,4,5
09:22:30,0,49
09:25:00,0,47
09:25:00,3,14
09:25:00,4,6
09:27:30,0,65
09:27:30,3,8
09:30:00,0,63
09:30:00,4,1
09:32:30,0,59
09:32:30,3,3
09:32:30,4,10
09:35:00,0,45
09:35:00,2,13
09:35:00,4,5
09:37:30,0,47
09:37:30,2,15
09:37:30,4,6
09:40:00,0,49
09:40:00,2,11
09:40:00,3,9
09:42:30,0,29
09:42:30,2,38
09:42:30,3,4
09:42:30,4,11
09:45:00,0,35
09:45:00,2,34
09:45:00,4,6
09:47:30,0,57
09:47:30,2,26
09:47:30,3,4
09:47:30,4,5
09:50:00,0,58
09:50:00,2,39
09:50:00,3,17
09:50:00,4,21
09:52:30,0,83
09:52:30,2,42
09:52:30,3,13
09:52:30,4,3
09:55:00,0,37
09:55:00,2,62
09:55:00,3,5
09:55:00,4,12
09:57:30,0,95
09:57:30,2,55
09:57:30,3,11
10:00:00,0,32
10:00:00,2,38
10:00:00,3,1
10:00:00,4,2
10:02:30,0,81
10:02:30,2,36
10:05:00,0,69
10:05:00,2,93
10:05:00,3,1
10:05:00,4,2
10:07:30,0,40
10:07:30,2,28
10:07:30,3,30
10:10:00,0,61
10:10:00,2,98
10:10:00,3,21
10:10:00,4,9
10:12:30,0,70
10:12:30,2,71
10:12:30,3,14
10:12:30,4,14
10:15:00,0,74
10:15:00,2,62
10:15:00,3,5
10:15:00,4,1
10:17:30,0,76
10:17:30,2,78
10:17:30,4,3
10:20:00,0,67
10:20:00,2,95
10:20:00,3,6
10:22:30,0,78
10:22:30,2,84
10:22:30,3,5
10:25:00,0,64
10:25:00,1,2
10:25:00,2,135
10:25:00,4,9
10:27:30,0,72
10:27:30,2,135
10:27:30,4,3
10:30:00,0,67
10:30:00,2,123
10:30:00,3,13
10:30:00,4,5
10:32:30,0,75
10:32:30,2,106
10:32:30,3,22
10:35:00,0,54
10:35:00,2,37
10:35:00,3,17
10:37:30,0,97
10:37:30,2,22
10:37:30,3,18
10:40:00,0,47
10:40:00,2,125
10:40:00,3,23
10:40:00,4,8
10:42:30,0,130
10:42:30,2,81
10:42:30,3,18
10:45:00,0,54
10:45:00,2,35
10:45:00,3,5
10:47:30,0,108
10:47:30,2,50
10:47:30,4,5
10:50:00,0,89
10:50:00,2,80
10:50:00,4,14
10:52:30,0,72
10:52:30,2,85
10:52:30,3,11
10:52:30,4,5
10:55:00,0,47
10:55:00,2,40
10:55:00,3,5
10:55:00,4,6
10:57:30,0,63
10:57:30,2,75
10:57:30,3,15
10:57:30,4,2
11:00:00,0,95
11:00:00,2,51
11:00:00,3,23
11:02:30,0,129
11:02:30,2,40
11:02:30,3,27
11:02:30,4,11
11:05:00,0,91
11:05:00,2,68
11:05:00,3,5
11:07:30,0,96
11:07:30,2,63
11:07:30,3,5
11:07:30,4,2
11:10:00,0,107
11:12:30,0,108
11:12:30,2,14
11:12:30,3,11
11:12:30,4,1
11:15:00,0,110
11:15:00,2,5
11:15:00,3,32
11:17:30,0,132
11:17:30,2,5
11:17:30,3,8
11:20:00,0,103
11:20:00,2,38
11:20:00,3,14
11:22:30,0,168
11:22:30,2,6
11:22:30,3,14
11:22:30,4,5
11:25:00,0,176
11:25:00,2,29
11:25:00,3,2
11:27:30,0,170
11:27:30,2,25
11:27:30,3,18
11:27:30,4,7
11:30:00,0,74
11:30:00,2,55
11:30:00,3,21
11:30:00,4,9
11:32:30,0,111
11:32:30,2,53
11:32:30,3,9
11:32:30,4,1
11:35:00,0,81
11:35:00,2,44
11:35:00,3,13
11:35:00,4,7
11:37:30,0,71
11:37:30,2,35
11:37:30,3,18
11:37:30,4,1
11:40:00,0,86
11:40:00,2,14
11:40:00,3,61
11:40:00,4,4
11:42:30,0,84
11:42:30,2,29
11:42:30,3,13
11:42:30,4,5
11:45:00,0,82
11:45:00,2,33
11:45:00,3,4
11:45:00,4,1
11:47:30,0,110
11:47:30,2,107
11:47:30,3,5
11:50:00,0,82
11:50:00,2,59
11:50:00,4,2
11:52:30,0,60
11:52:30,2,37
11:52:30,3,12
11:52:30,4,1
11:55:00,0,34
11:55:00,2,26
11:55:00,3,18
11:55:00,4,1
11:57:30,0,99
11:57:30,2,45
11:57:30,3,33
11:57:30,4,6
12:00:00,0,49
12:00:00,2,39
12:00:00,3,14
12:00:00,4,2
12:02:30,0,80
12:02:30,2,43
12:02:30,3,14
12:02:30,4,1
12:05:00,0,71
12:05:00,2,35
12:05:00,3,24
12:05:00,4,1
12:07:30,0,86
12:07:30,2,127
12:07:30,3,15
12:07:30,4,6
12:10:00,0,90
12:10:00,2,128
12:10:00,3,17
12:12:30,0,43
12:12:30,2,79
12:15:00,0,98
12:15:00,2,78
12:15:00,3,5
12:15:00,4,1
12:17:30,0,67
12:17:30,2,114
12:17:30,3,9
12:20:00,0,85
12:20:00,2,89
12:20:00,3,16
12:22:30,0,69
12:22:30,2,87
12:22:30,3,2
12:22:30,4,1
12:25:00,0,89
12:25:00,2,84
12:25:00,3,22
12:27:30,0,125
12:27:30,2,122
12:27:30,3,14
12:30:00,0,83
12:30:00,2,107
12:30:00,3,23
12:30:00,4,3
12:32:30,0,86
12:32:30,2,94
12:32:30,3,4
12:35:00,0,84
12:35:00,2,78
12:35:00,3,5
12:35:00,4,4
12:37:30,0,65
12:37:30,2,13
12:37:30,3,10
12:40:00,0,63
12:40:00,2,50
12:40:00,3,19
12:42:30,0,54
12:42:30,2,13
12:42:30,3,11
12:45:00,0,70
12:45:00,2,18
12:45:00,3,11
12:47:30,0,69
12:47:30,2,84
12:47:30,3,22
12:47:30,4,3
12:50:00,0,78
12:50:00,2,37
12:50:00,3,34
12:50:00,4,10
12:52:30,0,55
12:52:30,2,102
12:52:30,3,8
12:52:30,4,4
12:55:00,0,36
12:55:00,2,49
12:55:00,3,16
12:55:00,4,1
12:57:30,0,100
12:57:30,2,44
12:57:30,3,1
12:57:30,4,3
13:00:00,0,112
13:00:00,2,39
13:00:00,3,5
13:00:00,4,5
13:02:30,0,94
13:02:30,2,29
13:05:00,0,61
13:05:00,2,76
13:05:00,4,10
13:07:30,0,55
13:07:30,2,37
13:07:30,4,2
13:10:00,0,47
13:10:00,2,135
13:12:30,0,50
13:12:30,2,24
13:12:30,4,17
13:15:00,0,72
13:15:00,2,97
13:15:00,4,15
13:17:30,0,48
13:17:30,2,64
13:17:30,4,16
13:20:00,0,40
13:20:00,2,67
13:20:00,3,4
13:20:00,4,21
13:22:30,0,177
13:22:30,2,102
13:22:30,4,29
13:25:00,0,123
13:25:00,2,114
13:25:00,3,3
13:25:00,4,14
13:27:30,0,53
13:27:30,2,78
13:27:30,3,3
13:27:30,4,4
13:30:00,0,94
13:30:00,2,97
13:30:00,4,8
13:32:30,0,66
13:32:30,2,120
13:32:30,4,11
13:35:00,0,76
13:35:00,2,109
13:35:00,4,5
13:37:30,0,35
13:37:30,2,133
13:37:30,3,8
13:40:00,0,57
13:40:00,2,114
13:40:00,3,16
13:40:00,4,8
13:42:30,0,55
13:42:30,2,100
13:42:30,3,9
13:45:00,0,68
13:45:00,2,21
13:45:00,3,10
13:45:00,4,3
13:47:30,0,44
13:47:30,2,10
13:47:30,3,6
13:47:30,4,5
13:50:00,0,38
13:50:00,3,11
13:50:00,4,14
13:52:30,0,46
13:52:30,3,4
13:55:00,0,71
13:55:00,2,5
13:55:00,3,5
13:55:00,4,11
13:57:30,0,46
13:57:30,2,29
13:57:30,3,4
13:57:30,4,19
14:00:00,0,37
14:00:00,2,58
14:00:00,3,8
14:00:00,4,9
14:02:30,0,15
14:02:30,2,23
14:02:30,3,1
14:02:30,4,18
14:05:00,0,38
14:05:00,2,54
14:05:00,3,11
14:07:30,0,30
14:07:30,2,40
14:07:30,3,9
14:07:30,4,1
14:10:00,0,35
14:10:00,2,48
14:10:00,3,2
14:10:00,4,1
14:12:30,0,26
14:12:30,2,13
14:12:30,3,7
14:12:30,4,5
14:15:00,0,28
14:15:00,2,48
14:15:00,3,10
14:17:30,0,58
14:17:30,2,48
14:17:30,3,1
14:20:00,0,24
14:20:00,2,49
14:22:30,0,35
14:22:30,2,21
14:22:30,3,2
14:22:30,4,5
14:25:00,0,63
14:25:00,2,37
14:25:00,3,4
14:25:00,4,19
14:27:30,0,83
14:27:30,2,27
14:27:30,3,7
14:27:30,4,12
14:30:00,0,31
14:30:00,2,9
14:30:00,3,4
14:30:00,4,10
14:32:30,0,36
14:32:30,2,10
14:32:30,3,9
14:32:30,4,10
14:35:00,0,80
14:35:00,2,21
14:35:00,4,12
14:37:30,0,59
14:37:30,2,18
14:37:30,3,2
14:37:30,4,4
14:40:00,0,92
14:40:00,2,38
14:40:00,3,5
14:40:00,4,1
14:42:30,0,47
14:42:30,2,23
14:42:30,3,2
14:42:30,4,11
14:45:00,0,31
14:45:00,2,66
14:45:00,3,20
14:45:00,4,14
14:47:30,0,79
14:47:30,2,53
14:47:30,3,4
14:47:30,4,22
14:50:00,0,57
14:50:00,2,77
14:50:00,3,6
14:50:00,4,3
14:52:30,0,74
14:52:30,2,70
14:52:30,3,8
14:52:30,4,4
14:55:00,0,76
14:55:00,2,14
14:55:00,3,4
14:55:00,4,8
14:57:30,0,67
14:57:30,2,51
15:00:00,0,25
15:00:00,2,17
15:00:00,3,1
15:02:30,0,16
15:02:30,2,83
15:02:30,4,4
15:05:00,0,41
15:05:00,2,121
15:05:00,4,8
15:07:30,0,37
15:07:30,2,65
15:07:30,3,1
15:07:30,4,13
15:10:00,0,69
15:10:00,2,112
15:12:30,0,58
15:12:30,2,76
15:12:30,3,19
15:12:30,4,6
15:15:00,0,48
15:15:00,2,68
15:15:00,3,20
15:17:30,0,39
15:17:30,2,42
15:17:30,3,29
15:20:00,0,26
15:20:00,2,105
15:20:00,3,38
15:22:30,0,54
15:22:30,2,72
15:22:30,3,56
15:25:00,0,66
15:25:00,2,48
15:25:00,3,29
15:27:30,0,49
15:27:30,2,63
15:27:30,3,14
15:30:00,0,73
15:30:00,2,75
15:30:00,3,30
15:30:00,4,1
15:32:30,0,54
15:32:30,2,106
15:32:30,3,55
15:35:00,0,51
15:35:00,2,81
15:35:00,3,12
15:35:00,4,8
15:37:30,0,65
15:37:30,2,49
15:37:30,3,24
15:37:30,4,3
15:40:00,0,52
15:40:00,2,88
15:40:00,3,29
15:42:30,0,33
15:42:30,2,115
15:42:30,3,17
15:42:30,4,1
15:45:00,0,33
15:45:00,2,104
15:45:00,3,5
15:45:00,4,12
15:47:30,0,38
15:47:30,2,61
15:47:30,3,39
15:47:30,4,13
15:50:00,0,52
15:50:00,2,21
15:50:00,3,51
15:50:00,4,1
15:52:30,0,33
15:52:30,2,33
15:52:30,3,19
15:55:00,0,60
15:55:00,2,43
15:55:00,3,9
15:57:30,0,56
15:57:30,3,18
15:57:30,4,5
16:00:00,0,20
16:00:00,3,11
16:00:00,4,27
16:02:30,0,80
16:02:30,2,1
16:02:30,3,39
16:02:30,4,11
16:05:00,0,50
16:05:00,2,4
16:05:00,3,31
16:05:00,4,14
16:07:30,0,62
16:07:30,2,12
16:07:30,3,13
16:07:30,4,4
16:10:00,0,118
16:10:00,2,25
16:10:00,3,6
16:10:00,4,9
16:12:30,0,93
16:12:30,2,13
16:12:30,3,22
16:12:30,4,11
16:15:00,0,47
16:15:00,2,21
16:15:00,3,1
16:17:30,0,50
16:17:30,2,66
16:17:30,4,5
16:20:00,0,80
16:20:00,2,92
16:20:00,3,10
16:22:30,0,96
16:22:30,2,39
16:22:30,3,16
16:25:00,0,164
16:25:00,2,39
16:25:00,3,19
16:25:00,4,13
16:27:30,0,36
16:27:30,2,8
16:27:30,3,19
16:27:30,4,5
16:30:00,0,90
16:30:00,2,4
16:30:00,3,26
16:30:00,4,11
16:32:30,0,111
16:32:30,2,5
16:32:30,3,10
16:32:30,4,20
16:35:00,0,116
16:35:00,2,16
16:35:00,3,5
16:35:00,4,10
16:37:30,0,75
16:37:30,2,20
16:37:30,4,11
16:40:00,0,111
16:40:00,2,13
16:40:00,4,2
16:42:30,0,37
16:42:30,2,25
16:42:30,3,1
16:45:00,0,84
16:45:00,2,64
16:45:00,4,15
16:47:30,0,91
16:47:30,2,39
16:47:30,3,6
16:47:30,4,31
16:50:00,0,116
16:50:00,2,48
16:50:00,3,1
16:50:00,4,25
16:52:30,0,132
16:52:30,2,35
16:52:30,3,10
16:52:30,4,18
16:55:00,0,109
16:55:00,2,27
16:55:00,4,13
16:57:30,0,113
16:57:30,2,40
16:57:30,3,5
16:57:30,4,28
17:00:00,0,88
17:00:00,2,47
17:00:00,4,5
17:02:30,0,76
17:02:30,2,21
17:02:30,4,5
17:05:00,0,77
17:05:00,2,29
17:05:00,3,20
17:05:00,4,13
17:07:30,0,74
17:07:30,2,18
17:07:30,3,16
17:07:30,4,17
17:10:00,0,79
17:10:00,2,73
17:10:00,3,10
17:10:00,4,37
17:12:30,0,89
17:12:30,2,72
17:12:30,3,22
17:12:30,4,15
17:15:00,0,103
17:15:00,2,48
17:15:00,3,13
17:15:00,4,25
17:17:30,0,55
17:17:30,2,70
17:17:30,4,15
17:20:00,0,95
17:20:00,2,80
17:20:00,3,9
17:20:00,4,13
17:22:30,0,65
17:22:30,2,94
17:22:30,4,16
17:25:00,0,101
17:25:00,2,28
17:25:00,3,5
17:25:00,4,41
17:27:30,0,45
17:27:30,2,40
17:27:30,3,13
17:27:30,4,14
17:30:00,0,75
17:30:00,2,87
17:30:00,3,4
17:30:00,4,20
17:32:30,0,117
17:32:30,2,27
17:32:30,3,4
17:32:30,4,16
17:35:00,0,154
17:35:00,2,10
17:35:00,3,3
17:35:00,4,10
17:37:30,0,111
17:37:30,2,6
17:37:30,3,5
17:37:30,4,40
17:40:00,0,108
17:40:00,2,14
17:40:00,3,5
17:40:00,4,31
17:42:30,0,97
17:42:30,2,13
17:42:30,3,10
17:42:30,4,12
17:45:00,0,109
17:45:00,2,15
17:45:00,3,11
17:45:00,4,49
17:47:30,0,117
17:47:30,2,42
17:47:30,3,5
17:47:30,4,9
17:50:00,0,145
17:50:00,2,1
17:50:00,4,9
17:52:30,0,77
17:52:30,2,26
17:52:30,3,10
17:52:30,4,4
17:55:00,0,121
17:55:00,3,26
17:55:00,4,5
17:57:30,0,80
17:57:30,3,8
17:57:30,4,4
18:00:00,0,197
18:00:00,2,1
18:00:00,3,26
18:00:00,4,2
18:02:30,0,142
18:02:30,3,8
18:02:30,4,5
18:05:00,0,123
18:07:30,0,98
18:07:30,2,1
18:07:30,3,9
18:10:00,0,97
18:10:00,3,29
18:12:30,0,112
18:12:30,3,24
18:15:00,0,115
18:15:00,3,17
18:17:30,0,93
18:17:30,2,2
18:17:30,3,5
18:20:00,0,214
18:20:00,2,2
18:20:00,3,5
18:22:30,0,86
18:22:30,2,3
18:22:30,3,5
18:25:00,0,116
18:25:00,3,7
18:25:00,4,1
18:27:30,0,115
18:27:30,1,11
18:27:30,4,1
18:30:00,0,73
18:30:00,3,7
18:30:00,4,2
18:32:30,0,174
18:32:30,1,5
18:35:00,0,96
18:35:00,1,25
18:35:00,3,8
18:37:30,0,67
18:37:30,1,22
18:37:30,2,5
18:37:30,3,5
18:37:30,4,13
18:40:00,0,61
18:40:00,1,35
18:40:00,2,1
18:40:00,4,19
18:42:30,0,125
18:42:30,1,50
18:42:30,2,3
18:42:30,3,7
18:45:00,0,102
18:45:00,1,89
18:45:00,2,2
18:45:00,3,27
18:47:30,0,77
18:47:30,1,114
18:47:30,2,1
18:47:30,3,22
18:47:30,4,5
18:50:00,0,85
18:50:00,1,79
18:50:00,2,1
18:50:00,3,21
18:50:00,4,5
18:52:30,0,75
18:52:30,1,137
18:52:30,2,3
18:52:30,3,12
18:55:00,0,93
18:55:00,1,150
18:55:00,2,1
18:55:00,3,15
18:55:00,4,2
18:57:30,0,87
18:57:30,1,124
18:57:30,2,1
18:57:30,3,8
18:57:30,4,7
19:00:00,0,69
19:00:00,1,69
19:00:00,2,2
19:00:00,3,7
19:02:30,0,79
19:02:30,1,104
19:02:30,2,10
19:02:30,3,19
19:02:30,4,5
19:05:00,0,52
19:05:00,1,62
19:05:00,2,1
19:05:00,3,15
19:05:00,4,8
19:07:30,0,67
19:07:30,1,154
19:07:30,2,5
19:07:30,3,7
19:07:30,4,18
19:10:00,0,43
19:10:00,1,217
19:10:00,2,3
19:10:00,3,35
19:10:00,4,19
19:12:30,0,20
19:12:30,1,84
19:12:30,3,4
19:12:30,4,3
19:15:00,0,43
19:15:00,1,52
19:15:00,2,3
19:15:00,3,13
19:15:00,4,1
19:17:30,0,42
19:17:30,1,37
19:17:30,3,9
19:17:30,4,4
19:20:00,0,17
19:20:00,1,61
19:20:00,2,2
19:20:00,4,14
19:22:30,0,59
19:22:30,1,43
19:22:30,2,3
19:22:30,3,13
19:25:00,0,27
19:25:00,1,73
19:25:00,2,3
19:25:00,3,10
19:25:00,4,8
19:27:30,0,33
19:27:30,1,57
19:27:30,2,5
19:27:30,3,6
19:27:30,4,8
19:30:00,0,58
19:30:00,1,40
19:30:00,2,6
19:30:00,3,4
19:32:30,0,50
19:32:30,1,57
19:32:30,2,9
19:32:30,3,3
19:35:00,0,51
19:35:00,1,89
19:35:00,2,8
19:35:00,3,8
19:35:00,4,5
19:37:30,0,42
19:37:30,1,37
19:37:30,2,6
19:37:30,3,9
19:40:00,0,55
19:40:00,1,24
19:42:30,0,56
19:42:30,1,65
19:42:30,2,1
19:42:30,3,14
19:45:00,0,49
19:45:00,1,108
19:45:00,3,4
19:47:30,0,86
19:47:30,1,66
19:47:30,3,3
19:50:00,0,64
19:50:00,1,87
19:50:00,3,7
19:52:30,0,19
19:52:30,1,127
19:52:30,2,4
19:52:30,3,3
19:52:30,4,11
19:55:00,0,44
19:55:00,1,106
19:55:00,3,3
19:55:00,4,8
19:57:30,0,19
19:57:30,1,71
19:57:30,2,1
19:57:30,3,9
19:57:30,4,9
20:00:00,0,19
20:00:00,1,75
20:00:00,4,3
20:02:30,0,25
20:02:30,1,82
20:02:30,3,4
20:02:30,4,1
20:05:00,0,1
20:05:00,1,90
20:05:00,4,9
20:07:30,0,23
20:07:30,1,68
20:10:00,0,48
20:10:00,1,105
20:10:00,3,9
20:10:00,4,4
20:12:30,0,11
20:12:30,1,97
20:12:30,3,9
20:12:30,4,10
20:15:00,0,27
20:15:00,1,45
20:15:00,3,10
20:15:00,4,1
20:17:30,0,26
20:17:30,1,56
20:17:30,3,5
20:17:30,4,5
20:20:00,0,28
20:20:00,1,74
20:20:00,3,3
20:20:00,4,1
20:22:30,0,30
20:22:30,1,69
20:25:00,0,37
20:25:00,1,33
20:27:30,0,54
20:27:30,1,44
20:27:30,2,3
20:27:30,4,7
20:30:00,0,27
20:30:00,1,28
20:30:00,2,5
20:30:00,4,6
20:32:30,0,30
20:32:30,1,103
20:32:30,2,5
20:32:30,4,17
20:35:00,0,28
20:35:00,1,113
20:35:00,3,1
20:37:30,0,47
20:37:30,1,171
20:40:00,0,14
20:40:00,1,77
20:40:00,4,1
20:42:30,0,15
20:42:30,1,136
20:42:30,2,2
20:42:30,4,1
20:45:00,0,44
20:45:00,1,47
20:45:00,4,4
20:47:30,0,31
20:47:30,1,61
20:47:30,4,2
20:50:00,0,31
20:50:00,1,58
20:50:00,2,1
20:50:00,4,2
20:52:30,0,33
20:52:30,1,97
20:52:30,2,2
20:52:30,4,7
20:55:00,0,11
20:55:00,1,125
20:55:00,4,4
20:57:30,0,33
20:57:30,1,154
20:57:30,4,5
21:00:00,0,33
21:00:00,1,64
21:00:00,2,4
21:00:00,4,1
21:02:30,0,17
21:02:30,1,10
21:02:30,4,3
21:05:00,0,8
21:05:00,1,21
21:05:00,2,1
21:05:00,4,4
21:07:30,0,4
21:07:30,1,14
21:07:30,2,2
21:10:00,0,7
21:10:00,1,70
21:10:00,2,1
21:10:00,3,2
21:10:00,4,2
21:12:30,1,59
21:15:00,0,11
21:15:00,1,61
21:15:00,3,1
21:17:30,1,45
21:20:00,0,5
21:20:00,1,32
21:20:00,2,1
21:20:00,4,11
21:22:30,0,10
21:22:30,1,2
21:22:30,2,3
21:22:30,4,5
21:25:00,0,7
21:25:00,1,21
21:27:30,1,143
21:30:00,1,73
21:30:00,4,4
21:32:30,0,14
21:32:30,1,48
21:32:30,4,3
21:35:00,1,24
21:35:00,4,2
21:37:30,0,5
21:37:30,1,38
21:40:00,0,10
21:40:00,1,42
21:42:30,1,71
21:42:30,4,2
21:45:00,0,7
21:45:00,1,20
21:45:00,4,3
21:47:30,1,55
21:50:00,0,17
21:50:00,1,34
21:50:00,4,1
21:52:30,1,42
21:52:30,4,3
21:55:00,1,17
21:55:00,4,1
21:57:30,1,5
21:57:30,4,3
22:00:00,0,14
22:00:00,1,92
22:00:00,4,4
22:02:30,0,4
22:02:30,1,114
22:02:30,4,4
22:05:00,0,11
22:05:00,1,62
22:05:00,4,3
22:07:30,0,11
22:07:30,1,55
22:10:00,1,111
22:10:00,4,3
22:12:30,1,164
22:15:00,1,126
22:17:30,0,5
22:17:30,1,78
22:20:00,1,19
22:22:30,0,5
22:22:30,1,83
22:25:00,0,1
22:25:00,1,145
22:25:00,4,6
22:27:30,1,118
22:30:00,0,2
22:30:00,1,8
22:32:30,1,15
22:32:30,4,2
22:35:00,1,34
22:37:30,1,13
22:40:00,0,4
22:40:00,1,11
22:40:00,4,4
22:42:30,1,4
22:45:00,1,11
22:47:30,1,4
22:50:00,0,4
22:50:00,1,11
22:52:30,1,99
22:52:30,4,10
22:55:00,1,43
22:57:30,1,40
22:57:30,4,7
23:00:00,4,5
23:02:30,1,29
23:02:30,4,3
23:05:00,1,11
23:05:00,4,3
23:07:30,1,35
23:07:30,4,11
23:10:00,0,6
23:10:00,1,15
23:10:00,4,7
23:12:30,1,36
23:15:00,1,84
23:17:30,1,32
23:17:30,4,6
23:22:30,1,26
23:25:00,1,26
23:25:00,4,18
23:27:30,1,28
23:30:00,1,28
23:32:30,1,6
23:35:00,1,12
23:35:00,3,5
23:37:30,1,45
23:40:00,1,29
23:42:30,1,31
23:45:00,1,17
23:45:00,4,4
23:47:30,1,18
23:50:00,0,8
23:50:00,1,51
23:52:30,1,42
23:55:00,0,1
23:55:00,1,5
23:57:30,1,5
