lng,lat,type,num
116.1989594,39.83645248,0,1
116.1993332,39.84015274,1,1
116.1995926,39.91374969,0,1
116.1997681,39.91601944,0,1
116.201294,39.83834457,0,1
116.2015686,39.83892441,0,1
116.2017288,39.93041992,0,1
116.2018814,39.81110382,0,1
116.2020645,39.84644699,0,1
116.20252990000002,39.90507507,0,1
116.2028809,39.83906555,0,1
116.2044983,39.83199692,0,1
116.2052231,39.76646042,0,1
116.205307,39.76376343,0,1
116.2055588,39.81193924,0,1
116.2055969,39.81602097,0,1
116.2060471,39.83517075,0,1
116.2062149,39.88897705,0,1
116.2065048,39.75158691,0,1
116.2073059,39.81921768,0,1
116.2075348,39.92478943,0,1
116.207634,39.9056282,0,1
116.2077332,39.76070023,0,1
116.20836640000002,39.81479645,0,1
116.2084351,39.76375961,0,1
116.2084885,39.76733398,0,1
116.2088242,39.84088135,1,1
116.209671,39.96956253,0,1
116.2104416,39.91468048,0,1
116.2112045,39.8945694,1,1
116.2115631,39.81776428,0,1
116.2118225,39.80319595,0,1
116.2120132,39.84239960000001,0,1
116.2121048,39.92691422,0,1
116.2126236,39.9970665,0,1
116.2128525,39.81215286,0,1
116.2136383,39.81063843,0,1
116.2136459,39.76481628,0,1
116.21372990000002,40.23358536,2,1
116.2142334,39.763134,0,1
116.2147751,39.86540985,2,1
116.2148132,39.99354935,0,1
116.2149658,39.75607681,4,1
116.2153473,39.76023865,0,1
116.21645359999998,39.90332413,4,1
116.2171173,39.89654922,0,1
116.2181778,40.16440964,0,1
116.2204971,39.76103592,4,1
116.2206039,39.76047516,0,1
116.2208939,39.92790985,0,1
116.22113799999998,39.91151047,0,1
116.2220383,39.73348618,4,1
116.2222672,40.19962692,0,1
116.2223434,39.88817978,0,1
116.22258,40.22963715,2,1
116.2236404,39.73351288,4,1
116.2236633,40.21199417,0,1
116.2237167,39.84586334,0,1
116.2238693,39.92467117,0,1
116.2244263,40.21002960000001,0,1
116.2248154,39.89701462,0,1
116.2250671,40.2087822,2,1
116.2258301,39.91201019,0,1
116.22647859999998,39.89550781,4,1
116.22664640000002,39.89453888,0,1
116.22664640000002,39.89453888,1,1
116.2271423,39.76335907,0,1
116.22770690000002,39.84441757,0,1
116.2285614,39.92485046,0,1
116.2291489,39.90214539,4,1
116.2294846,39.89713669,0,1
116.2296143,39.92444611,0,1
116.2296677,40.07919693,3,1
116.2309265,39.87311935,0,1
116.2316437,40.19438553,0,1
116.231781,39.84476471,0,1
116.2318497,39.95485306,0,1
116.2319565,39.86491394,0,1
116.2320557,40.19524384,0,1
116.2334518,40.21998596,0,1
116.2336197,40.21626663,3,1
116.2336884,39.84654236,0,1
116.23426059999998,40.19044876,2,1
116.2344666,39.89270782,0,1
116.2345886,39.84503937,0,1
116.2347031,39.93140793,0,1
116.2347946,39.93099976,0,1
116.2350388,39.90755844,4,1
116.2350845,39.84626007,0,1
116.2357941,40.08572388,3,1
116.2360611,39.8962822,4,1
116.2361221,40.22629929,0,1
116.236145,39.89691925,4,1
116.2361679,40.18552017,2,1
116.2363815,40.20779419,0,1
116.23686979999998,39.92974854,0,1
116.2370911,40.21472549,2,1
116.2372818,39.92956161,0,1
116.2378845,40.1824646,2,1
116.2381744,40.06435394,0,1
116.2383728,40.21278381,0,1
116.2391968,39.90511322,0,1
116.2400742,40.20953369,2,1
116.24040990000002,39.84960938,2,1
116.2405167,40.21282196,0,1
116.2405243,40.21212006,0,1
116.2405701,39.84912872,2,1
116.2408295,40.20497131,2,1
116.2411575,39.90725327,0,1
116.2411804,39.90138245,0,1
116.2412262,40.15370941,0,1
116.2412415,40.21123505,2,1
116.2419128,39.93397522,0,1
116.2419205,39.89959335,0,1
116.2422562,39.90378189,4,1
116.24227140000002,40.11809158,3,1
116.2425308,40.07281494,0,1
116.24257659999998,39.90703964,0,1
116.2427216,39.90383148,0,1
116.2430267,39.90022278,0,1
116.2432709,40.20786285,2,1
116.2432938,39.89980316,0,1
116.243309,39.8973732,4,1
116.24333190000002,39.88244629,0,1
116.2434311,40.07350159,0,1
116.24349209999998,39.92964935,0,1
116.2437592,39.89740753,4,1
116.2438583,40.07348251,0,1
116.2453232,39.89686584,0,1
116.2462387,40.16940308,2,1
116.2470474,39.88958359,0,1
116.2470474,39.88958359,1,1
116.24720759999998,40.2131424,2,1
116.2472153,39.88945770000001,0,1
116.2473679,39.89116287,0,1
116.24822240000002,39.86204910000001,0,1
116.2485657,40.22008896,0,1
116.24869540000002,39.93652344,0,1
116.2487488,39.86222839,0,1
116.2492371,39.86252213,0,1
116.24940490000002,40.11842728,3,1
116.2501831,40.12173843,3,1
116.25028229999998,39.91568756,0,1
116.25059509999998,40.21397781,2,1
116.2507782,39.88972473,4,1
116.251152,40.00272751,0,1
116.2511826,39.91643143,0,1
116.2512894,39.90818405,0,1
116.2513351,39.89053726,0,1
116.2517166,40.15559006,0,1
116.2519379,39.86345291,0,1
116.2520523,39.89670563,4,1
116.2520981,39.90752029,0,1
116.2522354,39.90334702,0,1
116.2522888,39.90479660000001,0,1
116.2524567,39.88594818,0,1
116.252533,39.88950729,0,1
116.2526398,40.0026474,0,1
116.2527847,39.88977051,0,1
116.2527847,39.88977051,4,1
116.25280759999998,39.89720535,0,1
116.25280759999998,39.89720535,4,1
116.2528839,39.90748215,0,1
116.2529297,39.89162064,0,1
116.2529526,39.85965347,0,1
116.25299840000002,39.88378143,0,1
116.253006,39.89337158,4,1
116.25304409999998,39.89692307,0,1
116.25304409999998,39.92948532,0,1
116.2533035,39.91689301,0,1
116.2533264,39.76948166,0,1
116.2533569,39.88609314,0,1
116.25341029999998,40.21434402,2,1
116.2535019,40.06714249,0,1
116.2546539,39.8597374,0,1
116.2546768,39.86026382,0,1
116.2549362,39.86094284,0,1
116.2549439,39.8646431,0,1
116.2550278,40.07975388,2,1
116.2552185,39.88953781,0,1
116.255455,39.89337921,0,1
116.2555313,39.89318848,0,1
116.2562866,39.89331818,4,1
116.256546,39.90703201,0,1
116.2565613,40.22161102,0,1
116.2567673,40.11529541,3,1
116.2569656,39.86549377,0,1
116.2571106,40.00331116,0,1
116.25793459999998,40.20905304,2,1
116.25796509999998,39.86616898,0,1
116.2582245,40.15965271,0,1
116.2583847,39.94685364,0,1
116.2598343,39.9037323,0,1
116.2598496,40.14410782,0,1
116.25987240000002,39.92915726,0,1
116.26062009999998,39.77482605,0,1
116.2606278,39.90618896,0,1
116.2614059,39.89693451,0,1
116.2619247,40.07276535,0,1
116.2620392,40.12116241,0,1
116.2621307,39.77626038,0,1
116.2621918,40.16199875,0,1
116.2627564,39.86755371,0,1
116.26358799999998,39.92792511,0,1
116.2637253,39.9038353,0,1
116.2638702,39.90651703,0,1
116.2638702,40.00317383,0,1
116.2638931,39.90645599,0,1
116.2642212,39.8721199,2,1
116.2643814,39.89317703,0,1
116.2644272,39.87342834,2,1
116.2644348,39.87164307,2,1
116.2644501,39.91757584,0,1
116.2644577,39.87176895,2,1
116.264473,39.9118309,0,1
116.2645035,39.86862946,0,1
116.2646942,40.13792038,0,1
116.2647018,39.92948151,0,1
116.2648163,39.9290123,0,1
116.26495359999998,40.13745499,3,1
116.2649689,39.91967773,0,1
116.2650223,39.88966751,0,1
116.2650223,39.89112091,0,1
116.2653351,39.90490723,0,1
116.2653809,40.0017395,0,1
116.26542659999998,40.14365768,3,1
116.2662048,40.16428757,0,1
116.2663269,39.86609650000001,0,1
116.2668839,40.05504227,0,1
116.2672653,39.92904663,0,1
116.267273,39.99739075,0,1
116.2677002,39.89003754,0,1
116.2679215,40.05052948,0,1
116.2679291,39.90646744,4,1
116.26799009999998,39.7736969,0,1
116.2680283,40.13351059,0,1
116.268074,39.77137756,0,1
116.2682648,40.13309479,0,1
116.26828770000002,40.13087082,3,1
116.2684021,40.1287117,0,1
116.2684479,40.13209915,0,1
116.2684784,40.12706375,0,1
116.2685013,40.12969971,3,1
116.2687607,39.99911499,0,1
116.2688751,39.89688873,0,1
116.2689133,40.12431717,3,1
116.2690964,40.12318802,3,1
116.2691345,40.12299347,0,1
116.2694168,39.90524292,0,1
116.2694778,39.89730835,0,1
116.2695236,39.88354492,0,1
116.2695847,40.08432007,3,1
116.2700806,39.96786499,0,1
116.2705994,40.12083817,3,1
116.2706986,39.77024078,0,1
116.2708511,39.871521,0,1
116.2709808,40.12052155,3,1
116.2711639,39.90452194,0,1
116.271286,40.12017441,0,1
116.271431,39.88929367,0,1
116.2714539,39.89042282,0,1
116.2716827,39.8952713,0,1
116.2717972,39.94335938,0,1
116.2722015,39.59375,0,1
116.2722015,39.59375,3,1
116.2722702,39.91328812,0,1
116.2723846,39.78131866,0,1
116.2724457,39.7778511,0,1
116.27307890000002,40.03201675,0,1
116.2730866,39.88958359,0,1
116.2730866,39.95979691,0,1
116.2730866,40.00444794,0,1
116.2731094,40.0318985,0,1
116.27335359999998,39.90678787,0,1
116.27348329999998,40.11819458,0,1
116.2734909,40.08708572,3,1
116.2736206,39.90858841,0,1
116.273674,39.90984726,0,1
116.2737427,39.91283798,0,1
116.2737427,39.94698715,0,1
116.2738571,39.8956604,0,1
116.2739639,39.89372635,0,1
116.2739639,39.94712067,0,1
116.2740707,39.89289474,0,1
116.2740784,39.88853455,0,1
116.2740936,39.90201187,0,1
116.2740936,39.90450287,0,1
116.2741165,39.89152527,0,1
116.2741242,40.11765289,3,1
116.274147,39.89484406,0,1
116.2741623,39.90182495,0,1
116.2742386,39.93861008,0,1
116.2742386,39.93904114,0,1
116.2743301,39.93664932,0,1
116.274353,40.00232697,0,1
116.2744751,39.94680023,0,1
116.2745285,39.91378784,0,1
116.2745438,39.88432312,0,1
116.2745514,39.9419136,0,1
116.2746887,39.93428802,0,1
116.2747574,39.91725159,0,1
116.2749252,39.6072998,4,1
116.2749329,39.92843628,0,1
116.27497859999998,39.88383865,0,1
116.2750015,39.96240997,0,1
116.2750855,39.92576981,0,1
116.2751617,39.89310455,0,1
116.2751846,39.94668198,0,1
116.2752075,39.92716217,0,1
116.2752304,39.7625885,0,1
116.2752991,39.92446136,0,1
116.2754898,39.90266418,0,1
116.2755203,39.89287949,0,1
116.2755585,39.93756866,0,1
116.2755814,39.95305252,0,1
116.2756729,39.88296127,2,1
116.2757263,39.95395279,0,1
116.2758713,39.95734406,0,1
116.2758942,39.95491409,0,1
116.2759171,39.92847824,0,1
116.2759399,39.895298,0,1
116.2761765,40.03287125,0,1
116.2762222,39.88061523,0,1
116.2762222,39.90548325,0,1
116.2762604,39.92847824,0,1
116.27671809999998,39.9054451,0,1
116.2768097,39.95753479,1,1
116.27684779999998,39.93072128,0,1
116.277092,39.75690079,0,1
116.2771225,40.02875519,0,1
116.2771835,40.00239563,0,1
116.2772827,40.02684402,0,1
116.2774582,40.1146698,0,1
116.2774735,40.00241089,0,1
116.2775879,40.11034393,0,1
116.2776337,39.87736893,0,1
116.2776871,40.11497498,0,1
116.2776871,40.13856506,0,1
116.27783970000002,39.75365067,0,1
116.2778626,39.87675858,0,1
116.2781143,39.76207733,0,1
116.278244,40.10805511,0,1
116.2786331,39.89966202,0,1
116.27867890000002,39.84593582,2,1
116.2787399,39.84864807,0,1
116.278801,40.10999298,0,1
116.2788467,39.93228912,0,1
116.2788925,39.8756485,2,1
116.2791519,39.87752533,0,1
116.2791748,39.88337326,2,1
116.27921299999998,39.87572861,0,1
116.2793732,39.82292938,0,1
116.2794342,39.95237732,0,1
116.27948,39.87188721,2,1
116.2796707,40.1134491,0,1
116.279953,39.89984894,2,1
116.2799988,39.85742569,2,1
116.2799988,39.8716507,2,1
116.280159,39.87093735,0,1
116.2802048,39.83560944,0,1
116.2802353,39.72759247,0,1
116.2802506,39.87309647,0,1
116.280365,39.74470139,0,1
116.280571,39.85261917,2,1
116.280571,39.92169189,0,1
116.280571,39.92169189,1,1
116.2805939,39.87806320000001,0,1
116.2807617,40.02991486,0,1
116.2808304,39.95727921,0,1
116.2808533,39.83860397,0,1
116.2809982,40.10367966,0,1
116.2810135,39.86997223,0,1
116.2810669,40.11390305,0,1
116.281105,39.94651794,0,1
116.2811127,39.94143295,0,1
116.28113559999998,39.90066528,0,1
116.2813034,39.92687988,0,1
116.2815094,39.90027618,2,1
116.28160859999998,39.99497223,0,1
116.2818985,39.90029144,2,1
116.2820511,39.86925888,0,1
116.2821655,39.85154724,0,1
116.282196,39.83336258,0,1
116.2822495,39.86768341,2,1
116.28239440000002,39.92827988,0,1
116.2825089,39.94652939,0,1
116.2825317,39.83984375,2,1
116.28255459999998,39.77677536,0,1
116.2825928,39.86913681,0,1
116.2826157,39.95711517,0,1
116.282692,40.00154114,0,1
116.2827454,39.95727158,0,1
116.28279109999998,39.96740341,0,1
116.2829971,39.8600235,0,1
116.2829971,39.8600235,2,1
116.2830277,39.85864639,2,1
116.2830277,39.86120605,0,1
116.2830505,39.85665512,2,1
116.2831192,39.8547821,2,1
116.2831421,39.85243607,0,1
116.2832871,39.85307693,0,1
116.2834244,39.91907883,1,1
116.2834778,39.91399002,0,1
116.2835007,39.91728973,0,1
116.2835236,39.92153549,2,1
116.2835465,39.85063171,0,1
116.2836304,39.85090256,0,1
116.2836533,39.85175705,0,1
116.283699,39.8470993,0,1
116.2837067,39.84705734,0,1
116.2837219,40.00272369,0,1
116.2837372,39.97444916,0,1
116.2837906,39.84346771,2,1
116.2838593,39.84534454,0,1
116.2840195,39.89681625,0,1
116.284111,40.03379059,0,1
116.2841339,39.85394669,0,1
116.284195,39.84408951,0,1
116.2843018,39.95901871,2,1
116.2843323,39.82416153,0,1
116.2845535,40.09900665,0,1
116.2847366,39.87798309,0,1
116.2848663,40.07912064,0,1
116.2850113,39.9318924,0,1
116.2852707,39.84263992,0,1
116.2853165,39.84251404,0,1
116.2853241,39.84282303,0,1
116.2854614,39.93230820000001,0,1
116.2855911,39.94079208,0,1
116.2858582,39.85122299,0,1
116.285881,40.09802246,0,1
116.2859268,39.83622742,3,1
116.2859573,39.85275269,0,1
116.2860031,39.85299683,0,1
116.286026,39.84142303,2,1
116.2861786,39.84080505,0,1
116.2862473,39.85094833,0,1
116.28627009999998,39.95815659,0,1
116.2862854,39.80465317,0,1
116.2863541,40.00179291,3,1
116.286377,40.1511879,0,1
116.2864761,39.83774185,2,1
116.286499,40.09820557,0,1
116.2865143,39.84023666,2,1
116.286583,39.84078217,2,1
116.28667450000002,39.84045029,2,1
116.2866898,39.95478058,0,1
116.28689579999998,39.83618927,2,1
116.2869492,40.01338959,0,1
116.2869721,39.84083939,2,1
116.2870865,39.86661911,2,1
116.2871475,40.20461655,0,1
116.2871704,39.94678116,0,1
116.2872772,40.22386169,0,1
116.287323,39.83507156,0,1
116.2873917,39.86884308,0,1
116.2875366,39.8611145,0,1
116.28768159999998,39.83375931,2,1
116.2876892,40.14845276,0,1
116.287735,40.01039505,0,1
116.287796,39.86537933,2,1
116.2878037,39.95744705,0,1
116.2878265,39.94275665,0,1
116.2879868,40.00852966,0,1
116.2880249,39.86539841,2,1
116.2880554,39.83374023,0,1
116.2880554,39.84856796,2,1
116.2881241,40.00712204,0,1
116.2881622,39.93206406,0,1
116.2882004,39.86020279,0,1
116.2882919,39.91013718,0,1
116.2884369,39.83287811,0,1
116.2884827,39.92663956,0,1
116.2884827,40.10700226,3,1
116.2885513,39.95674896,0,1
116.2885742,39.84950256,2,1
116.2885742,39.85268784,0,1
116.2885971,39.9549408,0,1
116.28876499999998,39.86412429999999,2,1
116.2887955,39.83684158,2,1
116.2888107,39.86193848,0,1
116.2888107,39.86193848,2,1
116.2888336,40.01655197,0,1
116.2889328,39.85885239,2,1
116.28900149999998,39.85126495,0,1
116.2891693,40.00163269,0,1
116.2891693,40.00196838,3,1
116.2892685,39.7914505,0,1
116.2892838,40.14546585,0,1
116.2893982,39.83207321,0,1
116.2894058,39.81788635,0,1
116.2894287,39.83178329,0,1
116.2895889,39.84125137,2,1
116.289711,39.94218826,0,1
116.2897568,39.82841492,2,1
116.289856,40.01427078,0,1
116.2899017,40.11039734,2,1
116.2899475,39.84921646,2,1
116.2901611,39.81602478,0,1
116.2901611,39.88330078,0,1
116.290657,39.84182739,2,1
116.2914352,40.076931,2,1
116.2915039,40.10421371,3,1
116.2917023,39.83858109,2,1
116.2917404,39.78246307,0,1
116.29185490000002,40.09379578,3,1
116.2920227,39.83836365,2,1
116.2920456,40.09395218,0,1
116.2921143,39.99404144,4,1
116.2922134,40.0145607,0,1
116.2926025,39.83106995,0,1
116.2932053,39.82289124,2,1
116.2932816,39.83115768,0,1
116.2933502,39.83686066,0,1
116.2933655,39.77600861,0,1
116.2934876,39.94778061,0,1
116.2935562,39.86856079,0,1
116.2935562,39.86856079,2,1
116.2936325,39.83143997,2,1
116.293663,39.83069229,2,1
116.2936783,39.84623718,0,1
116.2936783,39.90024948,0,1
116.2937088,39.83915329,2,1
116.2938004,39.81827164,0,1
116.2938004,39.81827164,3,1
116.2938232,39.9078064,0,1
116.2939072,39.86365891,2,1
116.2939835,39.8598938,0,1
116.2940521,39.86230469,2,1
116.29406740000002,39.8621788,2,1
116.2941361,39.85139465,2,1
116.2942276,39.86609268,2,1
116.2942429,39.75255966,4,1
116.2942505,40.09458542,3,1
116.2943344,39.86619949,0,1
116.2943573,40.09951401,0,1
116.2944031,39.99692917,0,1
116.2944107,39.72423553,0,1
116.2944336,39.86894608,2,1
116.2944717,39.96120453,0,1
116.2945023,39.86843491,0,1
116.2945252,39.72542953,4,1
116.294548,39.86612701,2,1
116.2946701,39.9037056,0,1
116.2947006,39.84498596,0,1
116.2947159,40.09863663,0,1
116.2947388,39.90163803,0,1
116.2948074,39.89689255,0,1
116.2948074,39.89706039,0,1
116.29483799999998,39.90357208,0,1
116.294899,39.90895844,0,1
116.2950668,39.88196564,0,1
116.2950668,39.94261551,0,1
116.295105,39.88077545,0,1
116.2951279,39.89369583,0,1
116.2951508,39.88472748,0,1
116.295166,39.88709259,0,1
116.295311,39.94747925,0,1
116.2954178,39.91255951,0,1
116.29549409999998,39.87583923,0,1
116.2956467,39.86236572,0,1
116.2956467,39.87701797,0,1
116.2956848,39.84233856,0,1
116.29573059999998,39.93275070000001,0,1
116.295784,39.830616,0,1
116.2958298,40.01453781,0,1
116.2958679,39.93381119,0,1
116.2959595,39.99349213,0,1
116.2962265,40.14731979,0,1
116.2962952,40.09690475,3,1
116.2963867,40.05123138,2,1
116.2965241,39.86635971,0,1
116.2966309,39.89699173,0,1
116.29668429999998,39.91296387,3,1
116.29672240000002,39.86423111,2,1
116.29672240000002,39.92390823,0,1
116.2968369,39.88682938,0,1
