s_time,type,num
10:22:30,2,62
10:22:30,3,17
10:22:30,4,10
10:25:00,0,183
10:25:00,2,51
10:25:00,3,7
10:25:00,4,11
10:27:30,0,87
10:27:30,2,34
10:27:30,4,4
10:30:00,0,90
10:30:00,2,33
10:30:00,3,4
10:30:00,4,6
10:32:30,0,58
10:32:30,2,48
10:32:30,3,1
10:35:00,0,51
10:35:00,2,61
10:35:00,4,9
10:37:30,0,86
10:37:30,2,24
10:37:30,4,16
10:40:00,0,84
10:40:00,2,28
10:40:00,4,9
10:42:30,0,72
10:42:30,2,14
10:42:30,4,10
10:45:00,0,66
10:45:00,2,14
10:45:00,4,13
10:47:30,0,129
10:47:30,2,3
10:50:00,0,112
10:50:00,2,4
10:50:00,3,3
10:52:30,0,111
10:52:30,2,35
10:52:30,3,25
10:52:30,4,9
10:55:00,0,70
10:55:00,2,41
10:55:00,3,16
10:55:00,4,11
10:57:30,0,98
10:57:30,2,23
10:57:30,3,32
10:57:30,4,8
11:00:00,0,90
11:00:00,2,41
11:00:00,3,5
11:00:00,4,10
11:02:30,0,77
11:02:30,2,94
11:02:30,3,3
11:02:30,4,3
11:05:00,0,76
11:05:00,2,49
11:05:00,3,3
11:05:00,4,9
11:07:30,0,77
11:07:30,2,43
11:07:30,3,15
11:10:00,0,81
11:10:00,2,10
11:10:00,3,4
11:10:00,4,15
11:12:30,0,82
11:12:30,2,16
11:12:30,4,13
11:15:00,0,68
11:15:00,2,43
11:15:00,3,30
11:15:00,4,1
11:17:30,0,52
11:17:30,2,23
11:17:30,3,15
11:20:00,0,43
11:20:00,1,1
11:20:00,2,24
11:20:00,3,63
11:22:30,0,83
11:22:30,2,6
11:22:30,3,13
11:22:30,4,7
11:25:00,0,38
11:25:00,2,20
11:25:00,3,15
11:25:00,4,9
11:27:30,0,72
11:27:30,2,68
11:27:30,3,19
11:30:00,0,70
11:30:00,2,31
11:30:00,3,20
11:32:30,0,37
11:32:30,2,3
11:32:30,3,18
11:32:30,4,9
11:35:00,0,63
11:35:00,2,52
11:35:00,3,14
11:35:00,4,2
11:37:30,0,60
11:37:30,1,4
11:37:30,2,70
11:37:30,3,14
11:37:30,4,8
11:40:00,0,89
11:40:00,2,30
11:40:00,3,18
11:40:00,4,10
11:42:30,0,46
11:42:30,2,50
11:42:30,3,18
11:42:30,4,6
11:45:00,0,37
11:45:00,2,92
11:45:00,3,17
11:45:00,4,7
11:47:30,0,60
11:47:30,2,56
11:47:30,3,13
11:47:30,4,10
11:50:00,0,79
11:50:00,2,36
11:50:00,3,18
11:50:00,4,7
11:52:30,0,48
11:52:30,1,5
11:52:30,2,54
11:52:30,3,14
11:52:30,4,26
11:55:00,0,68
11:55:00,2,58
11:55:00,3,10
11:55:00,4,11
11:57:30,0,74
11:57:30,2,85
11:57:30,3,9
11:57:30,4,8
12:00:00,0,124
12:00:00,1,12
12:00:00,2,115
12:00:00,3,4
12:00:00,4,10
12:02:30,0,63
12:02:30,2,60
12:02:30,3,3
12:02:30,4,18
12:05:00,0,50
12:05:00,2,38
12:05:00,3,3
12:05:00,4,15
12:07:30,0,94
12:07:30,1,5
12:07:30,2,69
12:07:30,4,8
12:10:00,0,84
12:10:00,2,115
12:10:00,3,20
12:10:00,4,2
12:12:30,0,53
12:12:30,2,101
12:15:00,0,37
12:15:00,2,49
12:15:00,4,9
12:17:30,0,78
12:17:30,1,3
12:17:30,2,141
12:17:30,3,7
12:17:30,4,4
12:20:00,0,52
12:20:00,2,110
12:20:00,3,4
12:20:00,4,7
12:22:30,0,90
12:22:30,2,77
12:22:30,3,11
12:22:30,4,9
12:25:00,0,95
12:25:00,2,106
12:25:00,3,5
12:25:00,4,16
12:27:30,0,105
12:27:30,2,101
12:27:30,4,9
12:30:00,0,118
12:30:00,2,74
12:30:00,3,5
12:30:00,4,13
12:32:30,0,99
12:32:30,2,50
12:32:30,3,1
12:32:30,4,5
12:35:00,0,119
12:35:00,1,8
12:35:00,2,84
12:35:00,4,25
12:37:30,0,68
12:37:30,2,99
12:37:30,3,5
12:37:30,4,10
12:40:00,0,92
12:40:00,2,101
12:40:00,3,3
12:40:00,4,20
12:42:30,0,60
12:42:30,2,48
12:42:30,3,3
12:42:30,4,9
12:45:00,0,78
12:45:00,1,4
12:45:00,2,70
12:45:00,3,5
12:47:30,0,96
12:47:30,2,81
12:47:30,4,9
12:50:00,0,48
12:50:00,1,3
12:50:00,2,52
12:50:00,4,12
12:52:30,0,53
12:52:30,1,25
12:52:30,2,89
12:52:30,3,5
12:55:00,0,76
12:55:00,1,3
12:55:00,2,98
12:55:00,3,3
12:57:30,0,58
12:57:30,1,8
12:57:30,2,47
12:57:30,4,8
13:00:00,0,121
13:00:00,1,26
13:00:00,2,81
13:02:30,0,62
13:02:30,1,8
13:02:30,2,35
13:02:30,3,3
13:05:00,0,98
13:05:00,1,9
13:05:00,2,57
13:05:00,3,7
13:05:00,4,12
13:07:30,0,155
13:07:30,1,8
13:07:30,2,30
13:07:30,4,33
13:10:00,0,114
13:10:00,1,15
13:10:00,2,67
13:10:00,3,2
13:10:00,4,14
13:12:30,0,73
13:12:30,1,10
13:12:30,2,133
13:12:30,3,4
13:12:30,4,12
13:15:00,0,132
13:15:00,1,5
13:15:00,2,147
13:15:00,4,18
13:17:30,0,80
13:17:30,2,145
13:17:30,4,10
13:20:00,0,99
13:20:00,1,7
13:20:00,2,142
13:20:00,4,13
13:22:30,0,49
13:22:30,1,4
13:22:30,2,61
13:22:30,4,10
13:25:00,0,67
13:25:00,2,50
13:25:00,3,9
13:25:00,4,4
13:27:30,0,84
13:27:30,2,91
13:27:30,3,24
13:30:00,0,35
13:30:00,2,98
13:32:30,0,52
13:32:30,1,8
13:32:30,2,37
13:32:30,3,19
13:35:00,0,41
13:35:00,2,90
13:35:00,3,13
13:35:00,4,10
13:37:30,0,49
13:37:30,2,45
13:37:30,3,4
13:37:30,4,4
13:40:00,0,22
13:40:00,2,45
13:40:00,3,13
13:42:30,0,84
13:42:30,2,62
13:42:30,3,18
13:45:00,0,69
13:45:00,2,109
13:45:00,3,16
13:47:30,0,87
13:47:30,2,46
13:47:30,3,10
13:47:30,4,9
13:50:00,0,62
13:50:00,2,39
13:50:00,3,9
13:50:00,4,15
13:52:30,0,122
13:52:30,2,19
13:52:30,3,9
13:52:30,4,5
13:55:00,0,142
13:55:00,2,12
13:55:00,3,9
13:55:00,4,3
13:57:30,0,75
13:57:30,2,7
13:57:30,3,9
13:57:30,4,14
14:00:00,0,40
14:00:00,2,23
14:00:00,3,29
14:00:00,4,12
14:02:30,0,74
14:02:30,2,40
14:02:30,3,25
14:02:30,4,14
14:05:00,0,102
14:05:00,2,85
14:05:00,3,18
14:05:00,4,3
14:07:30,0,143
14:07:30,2,109
14:07:30,3,21
14:10:00,0,73
14:10:00,2,135
14:10:00,3,1
14:10:00,4,10
14:12:30,0,78
14:12:30,2,70
14:12:30,3,10
14:12:30,4,11
14:15:00,0,103
14:15:00,2,56
14:15:00,3,31
14:15:00,4,9
14:17:30,0,125
14:17:30,2,11
14:17:30,3,6
14:17:30,4,10
14:20:00,0,124
14:20:00,2,27
14:20:00,3,15
14:20:00,4,22
14:22:30,0,129
14:22:30,2,56
14:22:30,3,24
14:22:30,4,4
14:25:00,0,93
14:25:00,2,26
14:25:00,3,8
14:25:00,4,9
14:27:30,0,99
14:27:30,2,45
14:27:30,3,44
14:30:00,0,152
14:30:00,2,28
14:30:00,3,33
14:30:00,4,5
14:32:30,0,172
14:32:30,2,102
14:32:30,3,53
14:32:30,4,14
14:35:00,0,220
14:35:00,2,89
14:35:00,3,23
14:35:00,4,15
14:37:30,0,202
14:37:30,2,117
14:37:30,3,37
14:37:30,4,13
14:40:00,0,75
14:40:00,2,67
14:40:00,3,9
14:40:00,4,4
14:42:30,0,100
14:42:30,2,50
14:42:30,3,13
14:45:00,0,132
14:45:00,2,38
14:45:00,3,13
14:47:30,0,100
14:47:30,2,33
14:47:30,3,5
14:47:30,4,11
14:50:00,0,112
14:50:00,2,9
14:50:00,3,9
14:50:00,4,4
14:52:30,0,104
14:52:30,2,35
14:52:30,3,37
14:52:30,4,5
14:55:00,0,92
14:55:00,2,33
14:55:00,3,11
14:57:30,0,77
14:57:30,2,13
14:57:30,3,17
14:57:30,4,7
15:00:00,0,106
15:00:00,2,36
15:00:00,3,28
15:00:00,4,5
15:02:30,0,54
15:02:30,2,44
15:02:30,3,32
15:05:00,0,45
15:05:00,2,83
15:05:00,3,50
15:07:30,0,106
15:07:30,2,69
15:07:30,3,14
15:07:30,4,2
15:10:00,0,78
15:10:00,2,50
15:10:00,4,1
15:12:30,0,117
15:12:30,2,72
15:12:30,3,4
15:12:30,4,5
15:15:00,0,54
15:15:00,2,38
15:15:00,3,17
15:17:30,0,83
15:17:30,2,35
15:17:30,3,18
15:17:30,4,3
15:20:00,0,159
15:20:00,2,108
15:20:00,3,20
15:20:00,4,4
15:22:30,0,126
15:22:30,2,107
15:22:30,3,41
15:22:30,4,8
15:25:00,0,91
15:25:00,2,93
15:25:00,3,44
15:25:00,4,8
15:27:30,0,58
15:27:30,2,105
15:27:30,3,17
15:27:30,4,3
15:30:00,0,49
15:30:00,2,31
15:30:00,3,5
15:30:00,4,9
15:32:30,0,103
15:32:30,2,56
15:32:30,3,5
15:32:30,4,3
15:35:00,0,83
15:35:00,2,60
15:35:00,3,12
15:35:00,4,4
15:37:30,0,60
15:37:30,2,31
15:37:30,3,32
15:37:30,4,8
15:40:00,0,79
15:40:00,2,45
15:40:00,3,15
15:40:00,4,10
15:42:30,0,52
15:42:30,2,138
15:42:30,3,9
15:45:00,0,17
15:45:00,2,95
15:45:00,3,12
15:47:30,0,52
15:47:30,2,146
15:47:30,3,22
15:50:00,0,61
15:50:00,2,49
15:50:00,3,36
15:52:30,0,41
15:52:30,2,41
15:52:30,3,36
15:52:30,4,4
15:55:00,0,22
15:55:00,2,67
15:55:00,3,33
15:57:30,0,61
15:57:30,2,38
15:57:30,3,40
15:57:30,4,1
16:00:00,0,48
16:00:00,2,48
16:00:00,3,37
16:02:30,0,41
16:02:30,2,88
16:02:30,3,24
16:05:00,0,20
16:05:00,2,60
16:05:00,3,27
16:07:30,0,115
16:07:30,2,73
16:07:30,3,49
16:07:30,4,4
16:10:00,0,85
16:10:00,2,60
16:10:00,3,9
16:12:30,0,62
16:12:30,2,96
16:12:30,3,33
16:12:30,4,4
16:15:00,0,97
16:15:00,2,72
16:15:00,3,32
16:17:30,0,38
16:17:30,2,85
16:17:30,3,7
16:17:30,4,4
16:20:00,0,47
16:20:00,2,29
16:20:00,3,18
16:22:30,0,116
16:22:30,2,71
16:22:30,3,34
16:25:00,0,38
16:25:00,2,96
16:25:00,3,20
16:27:30,0,97
16:27:30,2,56
16:27:30,3,42
16:27:30,4,1
16:30:00,0,111
16:30:00,2,100
16:30:00,3,12
16:30:00,4,10
16:32:30,0,155
16:32:30,2,114
16:32:30,3,11
16:32:30,4,8
16:35:00,0,126
16:35:00,2,58
16:35:00,3,39
16:37:30,0,73
16:37:30,2,53
16:37:30,3,14
16:37:30,4,4
16:40:00,0,77
16:40:00,2,94
16:40:00,3,5
16:42:30,0,86
16:42:30,2,48
16:42:30,3,16
16:45:00,0,119
16:45:00,2,29
16:45:00,3,16
16:45:00,4,3
16:47:30,0,105
16:47:30,2,78
16:47:30,3,10
16:50:00,0,139
16:50:00,2,42
16:50:00,3,33
16:50:00,4,5
16:52:30,0,86
16:52:30,2,37
16:52:30,3,43
16:52:30,4,6
16:55:00,0,74
16:55:00,2,42
16:55:00,3,8
16:55:00,4,4
16:57:30,0,44
16:57:30,2,67
16:57:30,3,20
17:00:00,0,100
17:00:00,2,122
17:00:00,3,15
17:02:30,0,94
17:02:30,2,84
17:02:30,4,4
17:05:00,0,81
17:05:00,2,36
17:05:00,3,8
17:05:00,4,5
17:07:30,0,150
17:07:30,2,131
17:07:30,3,13
17:07:30,4,2
17:10:00,0,116
17:10:00,2,76
17:10:00,3,4
17:12:30,0,99
17:12:30,2,76
17:12:30,3,10
17:15:00,0,80
17:15:00,2,67
17:15:00,3,10
17:17:30,0,82
17:17:30,2,32
17:17:30,3,13
17:17:30,4,2
17:20:00,0,79
17:20:00,2,48
17:20:00,3,24
17:22:30,0,55
17:22:30,2,9
17:22:30,3,3
17:25:00,0,43
17:25:00,2,27
17:25:00,3,12
17:27:30,0,33
17:27:30,2,19
17:27:30,3,24
17:30:00,0,65
17:30:00,2,77
17:30:00,3,7
17:32:30,0,125
17:32:30,2,56
17:32:30,3,9
17:32:30,4,1
17:35:00,0,111
17:35:00,2,37
17:35:00,3,9
17:37:30,0,74
17:37:30,2,41
17:37:30,3,12
17:37:30,4,1
17:40:00,0,84
17:40:00,2,7
17:40:00,3,18
17:42:30,0,143
17:42:30,2,3
17:42:30,3,10
17:45:00,0,150
17:45:00,2,32
17:45:00,3,4
17:47:30,0,94
17:47:30,3,26
17:50:00,0,205
17:50:00,3,4
17:52:30,0,111
17:52:30,3,17
17:55:00,0,161
17:55:00,3,16
17:57:30,0,115
17:57:30,2,7
17:57:30,3,4
18:00:00,0,79
18:00:00,2,33
18:00:00,3,9
18:02:30,0,119
18:02:30,3,17
18:05:00,0,86
18:05:00,2,5
18:05:00,3,9
18:05:00,4,1
18:07:30,0,122
18:07:30,2,13
18:07:30,3,21
18:10:00,0,134
18:10:00,2,4
18:10:00,3,14
18:12:30,0,59
18:12:30,2,19
18:12:30,3,24
18:15:00,0,91
18:15:00,3,9
18:17:30,0,170
18:17:30,2,5
18:17:30,3,11
18:20:00,0,149
18:20:00,2,22
18:20:00,3,5
18:22:30,0,137
18:22:30,2,22
18:22:30,3,1
18:25:00,0,160
18:25:00,1,9
18:25:00,2,1
18:25:00,4,14
18:27:30,0,193
18:27:30,1,12
18:27:30,2,18
18:30:00,0,126
18:30:00,1,20
18:30:00,2,18
18:30:00,4,5
18:32:30,0,126
18:32:30,1,34
18:32:30,4,1
18:35:00,0,150
18:35:00,1,100
18:35:00,2,16
18:37:30,0,126
18:37:30,1,38
18:37:30,2,9
18:40:00,0,105
18:40:00,1,79
18:40:00,2,12
18:40:00,4,4
18:42:30,0,166
18:42:30,1,112
18:42:30,4,3
18:45:00,0,136
18:45:00,1,198
18:45:00,2,1
18:47:30,0,110
18:47:30,1,77
18:47:30,2,9
18:50:00,0,121
18:50:00,1,51
18:50:00,2,13
18:52:30,0,283
18:52:30,1,26
18:52:30,2,12
18:52:30,4,10
18:55:00,0,50
18:55:00,1,131
18:57:30,0,75
18:57:30,1,124
18:57:30,2,18
19:00:00,0,126
19:00:00,1,86
19:00:00,2,4
19:02:30,0,148
19:02:30,1,35
19:02:30,2,10
19:05:00,0,67
19:05:00,1,33
19:05:00,2,2
19:05:00,4,28
19:07:30,0,80
19:07:30,1,56
19:07:30,4,19
19:10:00,0,130
19:10:00,1,26
19:10:00,2,13
19:10:00,4,19
19:12:30,0,127
19:12:30,1,44
19:12:30,2,6
19:12:30,4,5
19:15:00,0,184
19:15:00,1,24
19:17:30,0,188
19:17:30,1,13
19:17:30,2,7
19:20:00,0,131
19:20:00,1,5
19:20:00,2,7
19:22:30,0,175
19:22:30,1,78
19:22:30,2,3
19:22:30,4,5
19:25:00,0,190
19:25:00,1,94
19:25:00,2,2
19:25:00,4,5
19:27:30,0,165
19:27:30,1,103
19:27:30,2,16
19:30:00,0,193
19:30:00,1,67
19:30:00,2,14
19:30:00,4,14
19:32:30,0,207
19:32:30,1,61
19:32:30,2,16
19:32:30,4,4
19:35:00,0,166
19:35:00,1,28
19:35:00,2,23
19:37:30,0,102
19:37:30,1,27
19:37:30,2,5
19:37:30,4,4
19:40:00,0,92
19:40:00,1,54
19:40:00,2,35
19:42:30,0,97
19:42:30,1,46
19:42:30,2,22
19:42:30,4,6
19:45:00,0,128
19:45:00,1,48
19:45:00,2,10
19:45:00,4,5
19:47:30,0,114
19:47:30,1,70
19:47:30,2,10
19:47:30,4,8
19:50:00,0,126
19:50:00,1,126
19:50:00,2,10
19:52:30,0,154
19:52:30,1,44
19:52:30,4,8
19:55:00,0,72
19:55:00,1,42
19:55:00,2,4
19:55:00,4,14
19:57:30,0,148
19:57:30,1,47
19:57:30,2,10
19:57:30,4,23
20:00:00,0,222
20:00:00,1,59
20:00:00,2,13
20:00:00,4,14
20:02:30,0,180
20:02:30,1,61
20:02:30,2,7
20:02:30,4,23
20:05:00,0,152
20:05:00,1,84
20:05:00,2,6
20:05:00,4,22
20:07:30,0,124
20:07:30,1,58
20:07:30,2,14
20:07:30,4,12
20:10:00,0,83
20:10:00,1,19
20:10:00,2,8
20:12:30,0,80
20:12:30,1,28
20:15:00,0,120
20:15:00,1,35
20:15:00,2,7
20:15:00,3,5
20:15:00,4,29
20:17:30,0,57
20:17:30,1,14
20:17:30,2,6
20:17:30,4,10
20:20:00,0,64
20:20:00,1,66
20:20:00,2,6
20:22:30,0,97
20:22:30,1,37
20:22:30,2,23
20:22:30,4,14
20:25:00,0,118
20:25:00,1,30
20:25:00,2,21
20:27:30,0,63
20:27:30,1,20
20:27:30,2,45
20:30:00,0,31
20:30:00,1,52
20:30:00,4,15
20:32:30,0,43
20:32:30,1,19
20:32:30,3,7
20:35:00,0,41
20:35:00,1,10
20:35:00,2,4
20:35:00,4,6
20:37:30,0,31
20:37:30,1,25
20:37:30,3,3
20:37:30,4,16
20:40:00,0,38
20:40:00,1,59
20:40:00,2,1
20:40:00,4,15
20:42:30,0,3
20:42:30,1,33
20:42:30,2,3
20:45:00,0,21
20:45:00,1,64
20:45:00,3,2
20:47:30,0,24
20:47:30,1,84
20:47:30,3,4
20:50:00,0,39
20:50:00,1,105
20:50:00,4,10
20:52:30,0,24
20:52:30,1,50
20:52:30,3,8
20:55:00,0,13
20:55:00,1,79
20:55:00,2,2
20:57:30,0,34
20:57:30,1,81
20:57:30,3,5
21:00:00,0,44
21:00:00,1,71
21:00:00,4,23
21:02:30,0,35
21:02:30,1,94
21:02:30,3,2
21:02:30,4,42
21:05:00,0,24
21:05:00,1,73
21:05:00,3,8
21:07:30,0,47
21:07:30,1,52
21:07:30,3,4
21:07:30,4,6
21:10:00,0,35
21:10:00,1,40
21:10:00,4,5
21:12:30,0,11
21:12:30,1,39
21:12:30,2,1
21:15:00,0,16
21:15:00,1,9
21:17:30,0,29
21:17:30,1,18
21:20:00,0,40
21:20:00,1,37
21:20:00,4,8
21:22:30,0,36
21:22:30,1,14
21:25:00,0,14
21:25:00,1,17
21:25:00,4,4
21:27:30,0,31
21:27:30,1,66
21:27:30,4,16
21:30:00,0,23
21:30:00,1,40
21:30:00,2,1
21:32:30,0,38
21:32:30,1,8
21:35:00,0,16
21:35:00,1,14
21:35:00,2,13
21:35:00,4,4
21:37:30,0,29
21:37:30,1,19
21:37:30,2,26
21:40:00,0,46
21:40:00,1,8
21:40:00,2,23
21:42:30,0,22
21:42:30,1,46
21:42:30,2,10
21:45:00,0,11
21:45:00,1,36
21:45:00,2,9
21:45:00,4,14
21:47:30,0,12
21:47:30,1,40
21:47:30,2,2
21:47:30,4,2
21:50:00,0,10
21:50:00,1,14
21:50:00,2,5
21:52:30,0,22
21:52:30,1,20
21:52:30,2,4
21:55:00,1,24
21:55:00,2,4
21:57:30,1,43
21:57:30,2,23
22:00:00,0,4
22:00:00,1,26
22:00:00,2,10
22:00:00,4,16
22:02:30,1,26
22:02:30,2,6
22:02:30,4,10
22:05:00,1,19
22:05:00,2,10
22:05:00,4,20
22:07:30,1,47
22:07:30,2,1
22:07:30,4,8
22:10:00,0,11
22:10:00,1,27
22:12:30,1,150
22:12:30,2,1
22:15:00,1,44
22:17:30,0,5
22:17:30,1,24
22:17:30,2,1
22:20:00,1,37
22:22:30,1,16
22:25:00,0,4
22:25:00,1,14
22:25:00,2,1
22:25:00,4,8
22:27:30,1,18
22:30:00,1,38
22:32:30,0,4
22:32:30,1,43
22:35:00,0,13
22:35:00,1,81
22:37:30,0,7
22:37:30,1,48
22:37:30,2,2
22:42:30,1,22
22:45:00,1,26
22:47:30,1,13
22:50:00,0,10
22:50:00,1,47
22:52:30,1,55
22:52:30,2,5
22:52:30,4,5
22:55:00,1,43
22:57:30,0,3
22:57:30,1,71
22:57:30,3,4
22:57:30,4,3
23:00:00,0,3
23:00:00,1,24
23:00:00,4,4
23:02:30,1,46
23:02:30,4,3
23:05:00,1,41
23:07:30,0,22
23:07:30,1,32
23:10:00,0,5
23:10:00,1,10
23:10:00,4,4
23:12:30,0,4
23:12:30,1,32
23:12:30,2,3
23:12:30,4,3
23:15:00,1,106
23:15:00,4,5
23:17:30,0,10
23:17:30,1,12
23:17:30,4,4
23:25:00,0,8
23:25:00,1,18
23:27:30,1,16
23:30:00,1,26
23:32:30,1,47
23:35:00,1,15
23:37:30,0,9
23:37:30,1,20
23:37:30,4,9
23:40:00,0,9
23:40:00,1,60
23:40:00,4,5
23:42:30,1,5
23:45:00,1,31
23:47:30,0,2
23:47:30,1,14
23:50:00,1,3
23:52:30,1,27
23:52:30,4,5
23:55:00,1,9
23:57:30,1,14
