s_time,type,num
10:35:00,4,6
10:37:30,0,88
10:37:30,2,81
10:37:30,3,5
10:37:30,4,5
10:40:00,0,122
10:40:00,2,123
10:40:00,3,9
10:40:00,4,5
10:42:30,0,64
10:42:30,2,80
10:42:30,3,19
10:42:30,4,5
10:45:00,0,129
10:45:00,2,76
10:45:00,3,13
10:45:00,4,9
10:47:30,0,141
10:47:30,2,171
10:47:30,3,19
10:50:00,0,184
10:50:00,2,114
10:50:00,3,18
10:50:00,4,23
10:52:30,0,158
10:52:30,2,104
10:52:30,3,29
10:52:30,4,1
10:55:00,0,139
10:55:00,2,39
10:55:00,3,31
10:55:00,4,2
10:57:30,0,99
10:57:30,2,27
10:57:30,3,28
10:57:30,4,5
11:00:00,0,117
11:00:00,2,42
11:00:00,3,17
11:00:00,4,13
11:02:30,0,75
11:02:30,2,67
11:02:30,3,17
11:02:30,4,5
11:05:00,0,87
11:05:00,2,101
11:05:00,3,7
11:07:30,0,47
11:07:30,2,120
11:07:30,3,5
11:10:00,0,80
11:10:00,2,156
11:10:00,3,19
11:12:30,0,53
11:12:30,2,84
11:12:30,3,26
11:12:30,4,2
11:15:00,0,74
11:15:00,2,103
11:15:00,3,28
11:17:30,0,74
11:17:30,2,92
11:17:30,3,5
11:20:00,0,65
11:20:00,2,93
11:20:00,3,18
11:22:30,0,104
11:22:30,2,58
11:22:30,3,6
11:25:00,0,93
11:25:00,2,64
11:25:00,3,7
11:27:30,0,85
11:27:30,2,18
11:27:30,3,3
11:27:30,4,4
11:30:00,0,53
11:30:00,2,38
11:30:00,3,5
11:32:30,0,69
11:32:30,2,47
11:32:30,4,4
11:35:00,0,104
11:35:00,2,53
11:35:00,3,14
11:35:00,4,4
11:37:30,0,100
11:37:30,2,114
11:37:30,3,9
11:37:30,4,5
11:40:00,0,101
11:40:00,2,75
11:40:00,3,24
11:42:30,0,83
11:42:30,2,85
11:42:30,3,21
11:42:30,4,4
11:45:00,0,167
11:45:00,2,124
11:45:00,3,15
11:45:00,4,6
11:47:30,0,74
11:47:30,2,29
11:50:00,0,54
11:50:00,2,56
11:50:00,3,8
11:52:30,0,114
11:52:30,2,88
11:52:30,3,10
11:55:00,0,37
11:55:00,2,24
11:55:00,3,8
11:57:30,0,56
11:57:30,2,52
11:57:30,3,32
11:57:30,4,3
12:00:00,0,74
12:00:00,2,48
12:00:00,3,22
12:02:30,0,50
12:02:30,2,44
12:02:30,3,17
12:02:30,4,5
12:05:00,0,103
12:05:00,2,69
12:07:30,0,118
12:07:30,2,59
12:10:00,0,100
12:10:00,2,49
12:10:00,3,6
12:12:30,0,80
12:12:30,2,5
12:12:30,3,20
12:15:00,0,79
12:15:00,2,23
12:15:00,3,5
12:17:30,0,58
12:17:30,2,40
12:17:30,3,9
12:20:00,0,72
12:20:00,2,52
12:20:00,4,5
12:22:30,0,86
12:22:30,2,33
12:22:30,4,1
12:25:00,0,33
12:25:00,2,40
12:25:00,3,26
12:25:00,4,4
12:27:30,0,65
12:27:30,2,78
12:27:30,3,17
12:30:00,0,33
12:30:00,2,37
12:32:30,0,108
12:32:30,2,54
12:32:30,3,4
12:35:00,0,90
12:35:00,2,90
12:35:00,3,1
12:37:30,0,77
12:37:30,2,45
12:40:00,0,70
12:40:00,2,82
12:40:00,3,6
12:40:00,4,1
12:42:30,0,86
12:42:30,2,108
12:42:30,3,11
12:42:30,4,3
12:45:00,0,58
12:45:00,2,40
12:45:00,3,15
12:45:00,4,5
12:47:30,0,60
12:47:30,2,53
12:47:30,3,6
12:50:00,0,100
12:50:00,2,59
12:50:00,3,4
12:52:30,0,84
12:52:30,2,69
12:52:30,3,8
12:55:00,0,80
12:55:00,2,68
12:55:00,3,12
12:57:30,0,76
12:57:30,2,41
12:57:30,3,8
12:57:30,4,5
13:00:00,0,58
13:00:00,2,41
13:00:00,3,10
13:00:00,4,3
13:02:30,0,69
13:02:30,2,110
13:02:30,3,10
13:05:00,0,69
13:05:00,2,71
13:05:00,3,5
13:07:30,0,63
13:07:30,2,132
13:07:30,3,3
13:07:30,4,1
13:10:00,0,27
13:10:00,2,84
13:10:00,3,9
13:12:30,0,46
13:12:30,2,186
13:12:30,3,8
13:12:30,4,1
13:15:00,0,38
13:15:00,2,63
13:15:00,3,5
13:17:30,0,20
13:17:30,2,113
13:17:30,4,1
13:20:00,0,31
13:20:00,2,72
13:22:30,0,72
13:22:30,2,117
13:22:30,4,2
13:25:00,0,32
13:25:00,2,101
13:25:00,3,1
13:27:30,0,32
13:27:30,2,122
13:30:00,0,24
13:30:00,2,74
13:30:00,3,14
13:32:30,0,19
13:32:30,2,77
13:32:30,3,10
13:35:00,0,57
13:35:00,2,68
13:37:30,0,47
13:37:30,1,2
13:37:30,2,57
13:37:30,3,4
13:37:30,4,11
13:40:00,0,20
13:40:00,2,117
13:40:00,3,16
13:40:00,4,6
13:42:30,0,20
13:42:30,2,127
13:42:30,3,20
13:45:00,0,17
13:45:00,2,109
13:45:00,3,9
13:45:00,4,5
13:47:30,0,38
13:47:30,2,85
13:47:30,3,10
13:47:30,4,6
13:50:00,0,19
13:50:00,2,83
13:52:30,0,50
13:52:30,2,62
13:52:30,4,2
13:55:00,0,34
13:55:00,2,50
13:57:30,0,35
13:57:30,2,105
13:57:30,4,5
14:00:00,0,42
14:00:00,2,21
14:00:00,4,12
14:02:30,0,42
14:02:30,2,19
14:02:30,3,11
14:02:30,4,4
14:05:00,0,20
14:05:00,2,32
14:07:30,0,36
14:07:30,2,22
14:07:30,3,3
14:07:30,4,10
14:10:00,0,30
14:10:00,2,16
14:10:00,3,1
14:10:00,4,1
14:12:30,0,10
14:12:30,2,38
14:15:00,0,36
14:15:00,2,77
14:15:00,4,1
14:17:30,0,19
14:17:30,2,14
14:17:30,4,4
14:20:00,0,35
14:20:00,2,25
14:20:00,3,5
14:22:30,0,18
14:22:30,2,24
14:22:30,3,2
14:25:00,0,27
14:25:00,2,42
14:25:00,3,3
14:27:30,0,23
14:27:30,2,112
14:30:00,0,13
14:30:00,2,140
14:30:00,3,8
14:30:00,4,2
14:32:30,0,48
14:32:30,2,89
14:32:30,3,3
14:35:00,0,35
14:35:00,2,76
14:37:30,0,11
14:37:30,2,54
14:37:30,4,16
14:40:00,0,9
14:40:00,2,133
14:42:30,0,24
14:42:30,2,116
14:45:00,0,23
14:45:00,2,131
14:45:00,4,2
14:47:30,0,19
14:47:30,2,164
14:47:30,3,5
14:47:30,4,4
14:50:00,0,50
14:50:00,2,131
14:50:00,3,29
14:52:30,0,22
14:52:30,2,95
14:52:30,3,5
14:55:00,0,22
14:55:00,2,128
14:55:00,3,8
14:57:30,0,33
14:57:30,2,99
14:57:30,3,13
15:00:00,0,41
15:00:00,2,37
15:00:00,3,10
15:02:30,0,45
15:02:30,2,76
15:02:30,3,10
15:05:00,0,24
15:05:00,2,111
15:05:00,3,10
15:05:00,4,2
15:07:30,0,44
15:07:30,2,87
15:07:30,3,1
15:10:00,0,29
15:10:00,2,72
15:10:00,3,5
15:12:30,0,20
15:12:30,2,121
15:12:30,3,7
15:12:30,4,1
15:15:00,0,22
15:15:00,2,114
15:15:00,3,10
15:17:30,0,38
15:17:30,2,102
15:17:30,3,33
15:20:00,0,38
15:20:00,2,63
15:20:00,3,14
15:20:00,4,1
15:22:30,0,19
15:22:30,2,67
15:22:30,3,5
15:25:00,0,48
15:25:00,2,50
15:25:00,3,5
15:25:00,4,3
15:27:30,0,36
15:27:30,2,64
15:27:30,3,7
15:30:00,0,40
15:30:00,2,66
15:30:00,3,5
15:30:00,4,3
15:32:30,0,69
15:32:30,2,159
15:32:30,3,13
15:32:30,4,6
15:35:00,0,100
15:35:00,2,51
15:35:00,3,13
15:35:00,4,4
15:37:30,0,60
15:37:30,2,82
15:37:30,3,9
15:37:30,4,5
15:40:00,0,73
15:40:00,2,75
15:40:00,3,9
15:40:00,4,2
15:42:30,0,79
15:42:30,2,137
15:45:00,0,118
15:45:00,2,132
15:45:00,3,7
15:45:00,4,2
15:47:30,0,94
15:47:30,2,101
15:47:30,3,22
15:47:30,4,1
15:50:00,0,64
15:50:00,2,152
15:50:00,3,13
15:52:30,0,47
15:52:30,2,238
15:52:30,3,20
15:55:00,0,79
15:55:00,2,299
15:55:00,3,5
15:55:00,4,3
15:57:30,0,72
15:57:30,2,80
15:57:30,3,18
15:57:30,4,1
16:00:00,0,95
16:00:00,2,91
16:00:00,3,5
16:02:30,0,88
16:02:30,2,121
16:02:30,3,13
16:02:30,4,6
16:05:00,0,95
16:05:00,2,51
16:07:30,0,81
16:07:30,2,58
16:07:30,3,1
16:07:30,4,3
16:10:00,0,119
16:10:00,2,73
16:12:30,0,81
16:12:30,2,50
16:12:30,3,12
16:15:00,0,57
16:15:00,2,9
16:15:00,3,4
16:15:00,4,4
16:17:30,0,76
16:17:30,2,69
16:17:30,3,3
16:20:00,0,127
16:20:00,2,98
16:20:00,4,11
16:22:30,0,83
16:22:30,2,145
16:25:00,0,89
16:25:00,2,124
16:25:00,3,4
16:27:30,0,46
16:27:30,2,96
16:27:30,3,22
16:27:30,4,3
16:30:00,0,77
16:30:00,2,86
16:30:00,3,8
16:32:30,0,48
16:32:30,2,57
16:32:30,3,14
16:32:30,4,1
16:35:00,0,24
16:35:00,2,101
16:35:00,3,8
16:35:00,4,1
16:37:30,0,66
16:37:30,2,71
16:37:30,3,8
16:40:00,0,92
16:40:00,2,64
16:40:00,3,18
16:40:00,4,2
16:42:30,0,74
16:42:30,2,81
16:42:30,4,2
16:45:00,0,74
16:45:00,2,88
16:45:00,3,8
16:45:00,4,2
16:47:30,0,59
16:47:30,2,127
16:47:30,3,19
16:50:00,0,85
16:50:00,2,69
16:50:00,3,15
16:52:30,0,107
16:52:30,2,50
16:55:00,0,61
16:55:00,2,87
16:55:00,3,1
16:57:30,0,81
16:57:30,2,80
16:57:30,3,8
16:57:30,4,1
17:00:00,0,98
17:00:00,2,62
17:00:00,3,29
17:00:00,4,1
17:02:30,0,107
17:02:30,2,98
17:02:30,3,14
17:05:00,0,88
17:05:00,2,116
17:05:00,3,6
17:07:30,0,108
17:07:30,2,121
17:07:30,3,34
17:07:30,4,2
17:10:00,0,85
17:10:00,2,89
17:10:00,3,15
17:12:30,0,61
17:12:30,2,78
17:12:30,3,14
17:15:00,0,109
17:15:00,2,105
17:15:00,3,16
17:17:30,0,125
17:17:30,2,62
17:20:00,0,150
17:20:00,2,25
17:20:00,3,14
17:20:00,4,4
17:22:30,0,126
17:22:30,2,43
17:22:30,3,22
17:22:30,4,3
17:25:00,0,166
17:25:00,2,115
17:25:00,3,8
17:25:00,4,6
17:27:30,0,111
17:27:30,2,111
17:27:30,4,9
17:30:00,0,168
17:30:00,2,69
17:32:30,0,103
17:32:30,2,33
17:32:30,3,10
17:35:00,0,125
17:35:00,2,30
17:35:00,3,30
17:37:30,0,81
17:37:30,2,47
17:37:30,3,32
17:37:30,4,5
17:40:00,0,174
17:40:00,2,92
17:40:00,3,15
17:40:00,4,1
17:42:30,0,147
17:42:30,2,41
17:45:00,0,180
17:45:00,2,42
17:47:30,0,149
17:47:30,2,16
17:50:00,0,162
17:50:00,2,38
17:50:00,3,1
17:50:00,4,3
17:52:30,0,173
17:52:30,2,23
17:55:00,0,127
17:55:00,2,23
17:57:30,0,151
17:57:30,2,16
18:00:00,0,134
18:00:00,2,26
18:00:00,4,3
18:02:30,0,132
18:02:30,2,7
18:05:00,0,118
18:05:00,2,5
18:07:30,0,119
18:07:30,2,17
18:10:00,0,140
18:10:00,2,30
18:12:30,0,96
18:12:30,2,26
18:15:00,0,114
18:15:00,2,38
18:15:00,4,5
18:17:30,0,120
18:17:30,2,14
18:20:00,0,75
18:20:00,2,43
18:22:30,0,93
18:22:30,2,18
18:25:00,0,93
18:25:00,2,23
18:27:30,0,134
18:27:30,2,14
18:30:00,0,107
18:30:00,2,33
18:32:30,0,138
18:32:30,2,17
18:32:30,4,3
18:35:00,0,155
18:35:00,1,28
18:35:00,2,16
18:37:30,0,171
18:37:30,1,31
18:37:30,2,47
18:37:30,4,5
18:40:00,0,162
18:40:00,1,90
18:40:00,2,6
18:42:30,0,87
18:42:30,1,51
18:42:30,2,32
18:45:00,0,156
18:45:00,1,101
18:45:00,4,17
18:47:30,0,146
18:47:30,1,187
18:47:30,2,34
18:47:30,3,7
18:47:30,4,21
18:50:00,0,72
18:50:00,1,88
18:50:00,2,9
18:50:00,3,2
18:50:00,4,5
18:52:30,0,66
18:52:30,1,73
18:52:30,2,14
18:52:30,3,6
18:55:00,0,97
18:55:00,1,55
18:55:00,2,3
18:55:00,3,8
18:57:30,0,147
18:57:30,1,53
18:57:30,2,5
18:57:30,4,3
19:00:00,0,130
19:00:00,1,14
19:00:00,2,4
19:00:00,3,5
19:02:30,0,75
19:02:30,1,60
19:02:30,2,4
19:02:30,4,20
19:05:00,0,158
19:05:00,1,94
19:05:00,4,4
19:07:30,0,103
19:07:30,1,234
19:07:30,4,18
19:10:00,0,137
19:10:00,1,101
19:10:00,4,20
19:12:30,0,96
19:12:30,1,33
19:12:30,2,5
19:12:30,4,10
19:15:00,0,49
19:15:00,1,94
19:15:00,2,1
19:15:00,4,14
19:17:30,0,52
19:17:30,1,34
19:20:00,0,70
19:20:00,1,51
19:22:30,0,124
19:22:30,1,85
19:22:30,4,6
19:25:00,0,110
19:25:00,1,58
19:27:30,0,69
19:27:30,1,69
19:27:30,4,13
19:30:00,0,59
19:30:00,1,11
19:32:30,0,71
19:32:30,1,79
19:32:30,2,3
19:32:30,4,8
19:35:00,0,80
19:35:00,1,75
19:35:00,2,5
19:35:00,4,4
19:37:30,0,72
19:37:30,1,43
19:40:00,0,70
19:40:00,1,48
19:40:00,2,5
19:42:30,0,130
19:42:30,1,51
19:45:00,0,77
19:45:00,1,38
19:45:00,3,5
19:47:30,0,81
19:47:30,1,78
19:47:30,4,9
19:50:00,0,158
19:50:00,1,56
19:50:00,4,4
19:52:30,0,48
19:52:30,1,68
19:52:30,4,3
19:55:00,0,89
19:55:00,1,85
19:57:30,0,32
19:57:30,1,45
19:57:30,3,4
20:00:00,0,48
20:00:00,1,78
20:02:30,0,37
20:02:30,1,52
20:02:30,2,4
20:02:30,4,4
20:05:00,0,29
20:05:00,1,45
20:05:00,2,1
20:07:30,0,40
20:07:30,1,116
20:07:30,4,1
20:10:00,0,67
20:10:00,1,90
20:12:30,0,75
20:12:30,1,49
20:12:30,2,1
20:12:30,3,5
20:15:00,0,56
20:15:00,1,71
20:17:30,0,60
20:17:30,1,58
20:17:30,2,1
20:17:30,4,2
20:20:00,0,70
20:20:00,1,143
20:20:00,3,3
20:20:00,4,13
20:22:30,0,64
20:22:30,1,72
20:22:30,2,1
20:22:30,4,2
20:25:00,0,32
20:25:00,1,74
20:25:00,4,1
20:27:30,0,22
20:27:30,1,138
20:30:00,0,62
20:30:00,1,68
20:32:30,0,27
20:32:30,1,102
20:35:00,0,33
20:35:00,1,57
20:35:00,2,3
20:37:30,0,57
20:37:30,1,53
20:40:00,0,25
20:40:00,1,49
20:40:00,4,1
20:42:30,0,45
20:42:30,1,82
20:42:30,4,9
20:45:00,0,87
20:45:00,1,71
20:47:30,0,70
20:47:30,1,96
20:47:30,4,2
20:50:00,0,56
20:50:00,1,82
20:50:00,2,1
20:50:00,3,5
20:50:00,4,8
20:52:30,0,34
20:52:30,1,49
20:52:30,4,1
20:55:00,0,10
20:55:00,1,92
20:55:00,4,2
20:57:30,0,5
20:57:30,1,28
20:57:30,4,4
21:00:00,0,14
21:00:00,1,18
21:02:30,1,40
21:02:30,4,3
21:05:00,1,59
21:05:00,4,2
21:07:30,0,10
21:07:30,1,99
21:07:30,4,5
21:10:00,0,32
21:10:00,1,52
21:10:00,2,3
21:12:30,1,50
21:15:00,0,8
21:15:00,1,114
21:15:00,2,5
21:15:00,4,6
21:17:30,0,13
21:17:30,1,41
21:17:30,4,3
21:20:00,0,16
21:20:00,1,20
21:20:00,2,4
21:22:30,0,8
21:22:30,1,46
21:22:30,3,5
21:22:30,4,5
21:25:00,0,8
21:25:00,1,60
21:25:00,3,5
21:25:00,4,9
21:27:30,0,2
21:27:30,1,18
21:27:30,2,2
21:27:30,4,10
21:30:00,0,6
21:30:00,1,27
21:30:00,4,4
21:32:30,1,4
21:32:30,2,1
21:35:00,0,4
21:35:00,1,50
21:35:00,4,8
21:37:30,1,24
21:37:30,2,2
21:37:30,4,3
21:40:00,0,1
21:40:00,1,55
21:40:00,4,4
21:42:30,0,1
21:42:30,1,109
21:42:30,2,3
21:42:30,4,3
21:45:00,1,28
21:47:30,1,11
21:50:00,1,72
21:50:00,4,2
21:52:30,1,98
21:52:30,4,6
21:55:00,1,32
21:57:30,1,35
22:00:00,1,67
22:00:00,4,15
22:02:30,0,4
22:02:30,1,99
22:02:30,4,5
22:05:00,1,56
22:05:00,4,2
22:07:30,0,2
22:07:30,1,95
22:10:00,1,22
22:10:00,4,2
22:12:30,0,20
22:12:30,1,26
22:15:00,1,13
22:15:00,4,1
22:17:30,1,4
22:17:30,4,2
22:20:00,0,3
22:20:00,1,26
22:20:00,4,5
22:22:30,1,58
22:22:30,4,1
22:25:00,1,45
22:25:00,4,1
22:27:30,0,3
22:27:30,1,19
22:27:30,2,4
22:27:30,4,3
22:30:00,0,5
22:30:00,1,8
22:30:00,4,3
22:32:30,1,4
22:32:30,4,3
22:35:00,1,23
22:37:30,4,3
22:40:00,0,2
22:40:00,1,16
22:42:30,1,26
22:42:30,4,1
22:45:00,1,37
22:45:00,4,1
22:47:30,1,34
22:50:00,0,4
22:50:00,1,44
22:50:00,2,3
22:52:30,1,12
22:55:00,0,1
22:55:00,1,5
22:55:00,2,1
22:57:30,0,2
22:57:30,1,20
22:57:30,2,5
22:57:30,4,1
23:00:00,0,12
23:00:00,1,14
23:00:00,2,6
23:00:00,4,3
23:02:30,1,9
23:02:30,2,6
23:02:30,4,4
23:05:00,0,5
23:05:00,1,62
23:05:00,2,4
23:07:30,1,118
23:07:30,4,5
23:10:00,1,78
23:10:00,2,1
23:10:00,3,2
23:10:00,4,2
23:12:30,1,33
23:12:30,2,1
23:12:30,4,1
23:15:00,0,4
23:15:00,1,38
23:17:30,0,3
23:17:30,1,22
23:20:00,1,42
23:22:30,1,46
23:25:00,1,27
23:27:30,1,55
23:27:30,4,4
23:30:00,1,3
23:30:00,2,1
23:32:30,1,35
23:32:30,2,7
23:32:30,4,11
23:35:00,2,1
23:37:30,0,5
23:37:30,2,1
23:40:00,1,66
23:42:30,1,28
23:45:00,1,8
23:47:30,1,3
23:47:30,2,5
23:50:00,1,6
23:50:00,2,1
23:52:30,1,59
23:52:30,2,1
23:55:00,1,38
23:57:30,0,5
23:57:30,2,1
