,area,s_time,num
77,东城区,14:10:00,9
78,东城区,14:12:30,8
79,东城区,14:17:30,2
80,东城区,14:20:00,4
81,东城区,14:22:30,15
82,东城区,14:25:00,19
83,东城区,14:27:30,5
84,东城区,14:30:00,15
85,东城区,14:32:30,11
86,东城区,14:35:00,13
87,东城区,14:55:00,3
88,东城区,15:00:00,9
89,东城区,15:02:30,4
90,东城区,15:25:00,5
91,东城区,15:27:30,1
92,东城区,15:32:30,4
93,东城区,15:35:00,9
94,东城区,15:37:30,5
95,东城区,15:50:00,1
96,东城区,16:00:00,1
97,东城区,16:35:00,4
98,东城区,16:42:30,2
99,东城区,16:52:30,1
100,东城区,17:50:00,6
101,东城区,18:07:30,8
102,东城区,18:10:00,9
103,东城区,18:37:30,3
104,东城区,18:52:30,5
105,东城区,19:57:30,2
106,东城区,20:40:00,4
107,东城区,20:50:00,6
108,东城区,20:55:00,8
109,东城区,20:57:30,4
110,东城区,21:00:00,14
111,东城区,21:02:30,2
112,东城区,21:07:30,3
113,东城区,21:10:00,4
114,东城区,21:12:30,5
115,东城区,21:17:30,1
116,东城区,21:25:00,4
117,东城区,21:30:00,9
118,东城区,21:42:30,4
119,东城区,21:45:00,7
120,东城区,21:47:30,4
121,东城区,21:57:30,3
122,东城区,22:17:30,1
123,东城区,22:20:00,3
124,东城区,22:22:30,3
125,东城区,22:25:00,4
126,东城区,22:35:00,14
127,东城区,22:57:30,25
128,东城区,23:00:00,4
129,东城区,23:02:30,4
130,东城区,23:05:00,4
131,东城区,23:07:30,3
132,东城区,23:12:30,9
133,东城区,23:15:00,19
134,东城区,23:27:30,5
135,东城区,23:30:00,3
136,东城区,23:40:00,4
137,东城区,23:55:00,4
138,丰台区,06:50:00,5
139,丰台区,07:12:30,11
140,丰台区,07:17:30,6
141,丰台区,07:20:00,5
142,丰台区,07:25:00,5
143,丰台区,07:35:00,2
144,丰台区,07:37:30,5
145,丰台区,07:47:30,6
146,丰台区,07:55:00,5
147,丰台区,08:00:00,11
148,丰台区,08:02:30,2
149,丰台区,08:15:00,3
150,丰台区,08:17:30,5
151,丰台区,08:20:00,5
152,丰台区,08:22:30,1
153,丰台区,08:25:00,10
154,丰台区,08:30:00,4
155,丰台区,08:32:30,5
156,丰台区,08:35:00,2
157,丰台区,08:37:30,5
158,丰台区,08:40:00,14
159,丰台区,08:47:30,3
160,丰台区,08:50:00,9
161,丰台区,08:57:30,5
162,丰台区,09:00:00,5
163,丰台区,09:05:00,1
164,丰台区,09:07:30,3
165,丰台区,09:12:30,5
166,丰台区,09:15:00,2
167,丰台区,09:17:30,5
168,丰台区,09:25:00,3
169,丰台区,09:32:30,2
170,丰台区,09:50:00,1
171,丰台区,09:52:30,3
172,丰台区,09:57:30,4
173,丰台区,10:02:30,1
174,丰台区,10:05:00,1
175,丰台区,10:10:00,2
176,丰台区,10:12:30,2
177,丰台区,10:17:30,5
178,丰台区,10:22:30,1
179,丰台区,10:37:30,8
180,丰台区,10:40:00,5
181,丰台区,10:50:00,3
182,丰台区,10:52:30,4
183,丰台区,10:57:30,11
184,丰台区,11:05:00,4
185,丰台区,11:07:30,3
186,丰台区,11:10:00,9
187,丰台区,11:15:00,29
188,丰台区,11:17:30,9
189,丰台区,11:20:00,8
190,丰台区,11:22:30,7
191,丰台区,11:25:00,8
192,丰台区,11:27:30,13
193,丰台区,11:30:00,7
194,丰台区,11:32:30,4
195,丰台区,11:35:00,6
196,丰台区,11:37:30,2
197,丰台区,11:40:00,15
198,丰台区,11:42:30,8
199,丰台区,11:45:00,2
200,丰台区,11:47:30,27
201,丰台区,11:50:00,13
202,丰台区,11:52:30,2
203,丰台区,11:55:00,26
204,丰台区,11:57:30,4
205,丰台区,12:00:00,23
206,丰台区,12:02:30,14
207,丰台区,12:05:00,13
208,丰台区,12:07:30,8
209,丰台区,12:12:30,7
210,丰台区,12:17:30,20
211,丰台区,12:22:30,1
212,丰台区,12:25:00,18
213,丰台区,12:30:00,7
214,丰台区,12:37:30,10
215,丰台区,12:40:00,4
216,丰台区,12:42:30,9
217,丰台区,12:47:30,3
218,丰台区,12:50:00,9
219,丰台区,12:55:00,14
220,丰台区,13:00:00,2
221,丰台区,13:05:00,4
222,丰台区,13:07:30,14
223,丰台区,13:10:00,9
224,丰台区,13:12:30,7
225,丰台区,13:15:00,2
226,丰台区,13:17:30,10
227,丰台区,13:20:00,4
228,丰台区,13:25:00,10
229,丰台区,13:27:30,2
230,丰台区,13:30:00,7
231,丰台区,13:45:00,13
232,丰台区,13:50:00,5
233,丰台区,13:52:30,9
234,丰台区,13:55:00,2
235,丰台区,14:00:00,9
236,丰台区,14:02:30,9
237,丰台区,14:07:30,14
238,丰台区,14:12:30,1
239,丰台区,14:15:00,10
240,丰台区,14:20:00,4
241,丰台区,14:22:30,4
242,丰台区,14:25:00,5
243,丰台区,14:27:30,4
244,丰台区,14:30:00,4
245,丰台区,14:32:30,9
246,丰台区,14:35:00,6
247,丰台区,14:37:30,26
248,丰台区,14:40:00,4
249,丰台区,14:42:30,8
250,丰台区,14:47:30,11
251,丰台区,14:50:00,7
252,丰台区,14:52:30,7
253,丰台区,14:55:00,8
254,丰台区,14:57:30,6
255,丰台区,15:00:00,5
256,丰台区,15:02:30,6
257,丰台区,15:05:00,5
258,丰台区,15:07:30,9
259,丰台区,15:10:00,11
260,丰台区,15:12:30,3
261,丰台区,15:15:00,7
262,丰台区,15:17:30,2
263,丰台区,15:25:00,1
264,丰台区,15:27:30,8
265,丰台区,15:37:30,4
266,丰台区,15:40:00,4
267,丰台区,15:42:30,3
268,丰台区,15:45:00,3
269,丰台区,15:47:30,7
270,丰台区,15:50:00,8
271,丰台区,15:52:30,11
272,丰台区,16:00:00,8
273,丰台区,16:07:30,5
274,丰台区,16:12:30,5
275,丰台区,16:20:00,4
276,丰台区,16:25:00,5
277,丰台区,16:27:30,2
278,丰台区,16:47:30,8
279,丰台区,16:55:00,5
280,丰台区,16:57:30,4
281,丰台区,17:02:30,3
282,丰台区,17:05:00,14
283,丰台区,17:10:00,5
284,丰台区,17:20:00,4
285,丰台区,17:27:30,5
286,丰台区,17:30:00,3
287,丰台区,17:40:00,2
288,丰台区,18:45:00,3
289,丰台区,18:47:30,2
290,丰台区,18:55:00,8
291,丰台区,19:02:30,3
292,丰台区,19:12:30,6
293,丰台区,19:22:30,5
294,丰台区,19:27:30,2
295,丰台区,19:30:00,10
296,丰台区,19:35:00,5
297,丰台区,19:37:30,2
298,丰台区,19:40:00,2
299,丰台区,19:42:30,8
300,丰台区,19:45:00,1
301,丰台区,19:47:30,8
302,丰台区,19:50:00,2
303,丰台区,20:00:00,4
304,丰台区,20:15:00,5
305,丰台区,20:52:30,3
306,丰台区,21:02:30,1
307,丰台区,21:10:00,3
308,丰台区,21:55:00,4
309,丰台区,22:07:30,1
310,丰台区,22:12:30,1
311,固安县,16:07:30,1
312,大兴区,07:20:00,3
313,大兴区,07:52:30,3
314,大兴区,08:15:00,4
315,大兴区,08:25:00,3
316,大兴区,08:35:00,1
317,大兴区,08:47:30,5
318,大兴区,09:07:30,1
319,大兴区,09:17:30,2
320,大兴区,09:37:30,2
321,大兴区,09:42:30,5
322,大兴区,10:02:30,10
323,大兴区,10:05:00,3
324,大兴区,10:12:30,6
325,大兴区,10:22:30,4
326,大兴区,10:35:00,2
327,大兴区,10:57:30,1
328,大兴区,11:25:00,2
329,大兴区,11:27:30,2
330,大兴区,12:05:00,3
331,大兴区,12:17:30,3
332,大兴区,12:22:30,8
333,大兴区,12:37:30,4
334,大兴区,12:40:00,6
335,大兴区,12:52:30,5
336,大兴区,13:05:00,5
337,大兴区,14:17:30,5
338,大兴区,14:20:00,9
339,大兴区,14:30:00,10
340,大兴区,14:45:00,5
341,大兴区,14:50:00,1
342,大兴区,14:57:30,2
343,大兴区,15:10:00,1
344,大兴区,15:22:30,1
345,大兴区,15:32:30,2
346,大兴区,16:07:30,3
347,大兴区,16:22:30,1
348,大兴区,16:25:00,5
349,大兴区,17:17:30,3
350,大兴区,17:32:30,2
351,大兴区,19:05:00,10
352,大兴区,19:50:00,5
353,大兴区,20:07:30,4
354,平谷区,12:17:30,2
355,平谷区,12:25:00,3
356,平谷区,14:12:30,1
357,平谷区,14:50:00,2
358,怀柔区,10:22:30,9
359,怀柔区,10:25:00,4
360,怀柔区,10:27:30,5
361,怀柔区,14:57:30,2
362,房山区,07:22:30,2
363,房山区,08:40:00,4
364,房山区,09:12:30,10
365,房山区,09:22:30,5
366,房山区,09:25:00,3
367,房山区,09:27:30,3
368,房山区,09:32:30,13
369,房山区,09:37:30,9
370,房山区,09:42:30,2
371,房山区,10:00:00,3
372,房山区,10:10:00,2
373,房山区,10:35:00,5
374,房山区,10:42:30,2
375,房山区,13:15:00,5
376,房山区,13:22:30,5
377,房山区,13:27:30,3
378,房山区,15:02:30,3
379,房山区,15:17:30,4
380,房山区,15:30:00,2
381,房山区,15:40:00,10
382,房山区,15:42:30,4
383,房山区,17:32:30,10
384,房山区,17:37:30,3
385,房山区,18:10:00,4
386,房山区,18:12:30,4
387,房山区,18:30:00,14
388,房山区,18:35:00,2
389,房山区,18:47:30,9
390,房山区,18:50:00,4
391,房山区,18:57:30,3
392,房山区,19:10:00,3
393,房山区,19:17:30,3
394,房山区,19:35:00,4
395,房山区,19:40:00,5
396,房山区,19:45:00,2
397,房山区,21:27:30,3
398,昌平区,07:27:30,4
399,昌平区,07:40:00,4
400,昌平区,07:52:30,3
401,昌平区,07:55:00,4
402,昌平区,08:02:30,5
403,昌平区,08:22:30,1
404,昌平区,08:27:30,4
405,昌平区,08:30:00,4
406,昌平区,08:37:30,3
407,昌平区,08:40:00,2
408,昌平区,09:07:30,4
409,昌平区,09:27:30,3
410,昌平区,09:30:00,5
411,昌平区,09:40:00,5
412,昌平区,10:05:00,3
413,昌平区,10:07:30,3
414,昌平区,10:30:00,5
415,昌平区,10:50:00,1
416,昌平区,10:52:30,1
417,昌平区,11:17:30,1
418,昌平区,12:02:30,3
419,昌平区,14:05:00,1
420,昌平区,14:25:00,1
421,昌平区,14:50:00,5
422,昌平区,14:57:30,1
423,昌平区,15:07:30,1
424,昌平区,15:12:30,5
425,昌平区,15:20:00,4
426,昌平区,15:35:00,2
427,昌平区,15:55:00,5
428,昌平区,16:02:30,3
429,昌平区,16:20:00,5
430,昌平区,17:00:00,2
431,昌平区,17:05:00,2
432,昌平区,17:12:30,4
433,昌平区,17:20:00,4
434,昌平区,17:25:00,5
435,昌平区,17:32:30,4
436,昌平区,17:47:30,3
437,昌平区,17:50:00,12
438,昌平区,18:02:30,4
439,昌平区,18:07:30,4
440,昌平区,18:12:30,1
441,昌平区,19:52:30,3
442,昌平区,20:00:00,17
443,昌平区,20:02:30,11
444,昌平区,20:05:00,10
445,昌平区,20:07:30,9
446,昌平区,20:12:30,8
447,昌平区,20:22:30,10
448,朝阳区,00:00:00,1
449,朝阳区,00:02:30,1
450,朝阳区,00:12:30,11
451,朝阳区,00:15:00,4
452,朝阳区,00:20:00,13
453,朝阳区,00:27:30,6
454,朝阳区,00:30:00,3
455,朝阳区,00:32:30,12
456,朝阳区,00:35:00,25
457,朝阳区,00:37:30,3
458,朝阳区,00:40:00,6
459,朝阳区,00:42:30,9
460,朝阳区,00:47:30,23
461,朝阳区,00:50:00,9
462,朝阳区,00:52:30,15
463,朝阳区,00:55:00,6
464,朝阳区,00:57:30,5
465,朝阳区,01:05:00,3
466,朝阳区,01:07:30,4
467,朝阳区,01:10:00,12
468,朝阳区,01:15:00,3
469,朝阳区,01:22:30,12
470,朝阳区,01:27:30,5
471,朝阳区,01:32:30,14
472,朝阳区,01:35:00,12
473,朝阳区,01:45:00,23
474,朝阳区,01:47:30,13
475,朝阳区,01:55:00,3
476,朝阳区,03:25:00,1
477,朝阳区,03:40:00,1
478,朝阳区,04:07:30,4
479,朝阳区,06:30:00,4
480,朝阳区,06:45:00,4
481,朝阳区,06:47:30,5
482,朝阳区,06:50:00,4
483,朝阳区,06:52:30,13
484,朝阳区,06:55:00,17
485,朝阳区,06:57:30,9
486,朝阳区,07:00:00,32
487,朝阳区,07:02:30,13
488,朝阳区,07:05:00,9
489,朝阳区,07:07:30,23
490,朝阳区,07:15:00,15
491,朝阳区,07:22:30,10
492,朝阳区,07:27:30,3
493,朝阳区,07:32:30,5
494,朝阳区,07:40:00,7
495,朝阳区,07:42:30,4
496,朝阳区,07:45:00,9
497,朝阳区,07:47:30,12
498,朝阳区,07:55:00,10
499,朝阳区,08:00:00,5
500,朝阳区,08:02:30,5
501,朝阳区,08:10:00,3
502,朝阳区,08:12:30,10
503,朝阳区,08:15:00,15
504,朝阳区,08:17:30,5
505,朝阳区,08:20:00,12
506,朝阳区,08:22:30,16
507,朝阳区,08:25:00,21
508,朝阳区,08:27:30,21
509,朝阳区,08:30:00,14
510,朝阳区,08:32:30,7
511,朝阳区,08:35:00,15
512,朝阳区,08:37:30,9
513,朝阳区,08:40:00,12
514,朝阳区,08:42:30,5
515,朝阳区,08:45:00,13
516,朝阳区,08:47:30,8
517,朝阳区,08:50:00,8
518,朝阳区,08:52:30,45
519,朝阳区,08:55:00,4
520,朝阳区,08:57:30,10
521,朝阳区,09:00:00,9
522,朝阳区,09:02:30,27
523,朝阳区,09:05:00,30
524,朝阳区,09:07:30,13
525,朝阳区,09:10:00,1
526,朝阳区,09:12:30,15
527,朝阳区,09:15:00,17
528,朝阳区,09:17:30,18
529,朝阳区,09:20:00,19
530,朝阳区,09:22:30,13
531,朝阳区,09:25:00,8
532,朝阳区,09:27:30,36
533,朝阳区,09:30:00,5
534,朝阳区,09:32:30,10
535,朝阳区,09:35:00,10
536,朝阳区,09:37:30,54
537,朝阳区,09:40:00,15
538,朝阳区,09:42:30,19
539,朝阳区,09:45:00,15
540,朝阳区,09:47:30,22
541,朝阳区,09:50:00,32
542,朝阳区,09:52:30,37
543,朝阳区,09:55:00,4
544,朝阳区,09:57:30,25
545,朝阳区,10:00:00,9
546,朝阳区,10:02:30,29
547,朝阳区,10:05:00,10
548,朝阳区,10:07:30,27
549,朝阳区,10:10:00,25
550,朝阳区,10:12:30,23
551,朝阳区,10:15:00,25
552,朝阳区,10:17:30,41
553,朝阳区,10:20:00,40
554,朝阳区,10:22:30,32
555,朝阳区,10:25:00,15
556,朝阳区,10:27:30,11
557,朝阳区,10:30:00,25
558,朝阳区,10:32:30,4
559,朝阳区,10:35:00,11
560,朝阳区,10:37:30,15
561,朝阳区,10:40:00,28
562,朝阳区,10:42:30,5
563,朝阳区,10:45:00,14
564,朝阳区,10:47:30,8
565,朝阳区,10:50:00,22
566,朝阳区,10:52:30,18
567,朝阳区,10:55:00,29
568,朝阳区,10:57:30,27
569,朝阳区,11:00:00,16
570,朝阳区,11:02:30,45
571,朝阳区,11:05:00,22
572,朝阳区,11:07:30,40
573,朝阳区,11:10:00,25
574,朝阳区,11:15:00,3
575,朝阳区,11:20:00,4
576,朝阳区,11:22:30,21
577,朝阳区,11:25:00,5
578,朝阳区,11:27:30,14
579,朝阳区,11:30:00,10
580,朝阳区,11:32:30,13
581,朝阳区,11:37:30,40
582,朝阳区,11:40:00,14
583,朝阳区,11:42:30,9
584,朝阳区,11:45:00,11
585,朝阳区,11:47:30,5
586,朝阳区,11:50:00,34
587,朝阳区,11:52:30,30
588,朝阳区,11:55:00,9
589,朝阳区,11:57:30,9
590,朝阳区,12:00:00,12
591,朝阳区,12:02:30,24
592,朝阳区,12:05:00,4
593,朝阳区,12:07:30,18
594,朝阳区,12:10:00,12
595,朝阳区,12:12:30,16
596,朝阳区,12:15:00,25
597,朝阳区,12:17:30,48
598,朝阳区,12:20:00,24
599,朝阳区,12:22:30,44
600,朝阳区,12:25:00,25
601,朝阳区,12:27:30,24
602,朝阳区,12:30:00,19
603,朝阳区,12:32:30,34
604,朝阳区,12:35:00,39
605,朝阳区,12:37:30,2
606,朝阳区,12:40:00,16
607,朝阳区,12:42:30,14
608,朝阳区,12:45:00,7
609,朝阳区,12:50:00,3
610,朝阳区,12:52:30,19
611,朝阳区,12:55:00,14
612,朝阳区,12:57:30,8
613,朝阳区,13:00:00,39
614,朝阳区,13:02:30,21
615,朝阳区,13:05:00,45
616,朝阳区,13:07:30,37
617,朝阳区,13:10:00,53
618,朝阳区,13:12:30,50
619,朝阳区,13:15:00,32
620,朝阳区,13:17:30,40
621,朝阳区,13:20:00,7
622,朝阳区,13:22:30,12
623,朝阳区,13:25:00,26
624,朝阳区,13:27:30,45
625,朝阳区,13:30:00,4
626,朝阳区,13:32:30,16
627,朝阳区,13:35:00,20
628,朝阳区,13:37:30,14
629,朝阳区,13:40:00,8
630,朝阳区,13:42:30,27
631,朝阳区,13:45:00,5
632,朝阳区,13:47:30,25
633,朝阳区,13:50:00,1
634,朝阳区,13:52:30,4
635,朝阳区,13:55:00,4
636,朝阳区,13:57:30,25
637,朝阳区,14:00:00,9
638,朝阳区,14:02:30,15
639,朝阳区,14:05:00,40
640,朝阳区,14:07:30,40
641,朝阳区,14:10:00,59
642,朝阳区,14:12:30,15
643,朝阳区,14:15:00,25
644,朝阳区,14:17:30,9
645,朝阳区,14:20:00,5
646,朝阳区,14:22:30,22
647,朝阳区,14:25:00,17
648,朝阳区,14:27:30,8
649,朝阳区,14:30:00,16
650,朝阳区,14:32:30,13
651,朝阳区,14:35:00,5
652,朝阳区,14:37:30,40
653,朝阳区,14:40:00,14
654,朝阳区,14:42:30,22
655,朝阳区,14:45:00,20
656,朝阳区,14:47:30,12
657,朝阳区,14:50:00,12
658,朝阳区,14:55:00,4
659,朝阳区,14:57:30,18
660,朝阳区,15:00:00,3
661,朝阳区,15:02:30,11
662,朝阳区,15:05:00,13
663,朝阳区,15:07:30,15
664,朝阳区,15:12:30,10
665,朝阳区,15:15:00,5
666,朝阳区,15:17:30,31
667,朝阳区,15:20:00,16
668,朝阳区,15:22:30,14
669,朝阳区,15:25:00,47
670,朝阳区,15:27:30,8
671,朝阳区,15:30:00,18
672,朝阳区,15:32:30,22
673,朝阳区,15:35:00,8
674,朝阳区,15:37:30,13
675,朝阳区,15:40:00,8
676,朝阳区,15:45:00,7
677,朝阳区,15:47:30,31
678,朝阳区,15:50:00,8
679,朝阳区,15:52:30,19
680,朝阳区,15:55:00,4
681,朝阳区,15:57:30,23
682,朝阳区,16:00:00,7
683,朝阳区,16:02:30,4
684,朝阳区,16:05:00,7
685,朝阳区,16:07:30,25
686,朝阳区,16:10:00,15
687,朝阳区,16:12:30,9
688,朝阳区,16:15:00,19
689,朝阳区,16:17:30,14
690,朝阳区,16:20:00,6
691,朝阳区,16:22:30,28
692,朝阳区,16:25:00,11
693,朝阳区,16:27:30,13
694,朝阳区,16:30:00,27
695,朝阳区,16:32:30,25
696,朝阳区,16:35:00,34
697,朝阳区,16:40:00,5
698,朝阳区,16:42:30,3
699,朝阳区,16:45:00,12
700,朝阳区,16:47:30,18
701,朝阳区,16:50:00,5
702,朝阳区,16:52:30,14
703,朝阳区,16:55:00,5
704,朝阳区,16:57:30,1
705,朝阳区,17:00:00,9
706,朝阳区,17:02:30,19
707,朝阳区,17:05:00,10
708,朝阳区,17:07:30,22
709,朝阳区,17:12:30,9
710,朝阳区,17:15:00,9
711,朝阳区,17:20:00,12
712,朝阳区,17:22:30,5
713,朝阳区,17:30:00,14
714,朝阳区,17:32:30,15
715,朝阳区,17:35:00,4
716,朝阳区,17:40:00,5
717,朝阳区,17:42:30,11
718,朝阳区,17:45:00,21
719,朝阳区,17:47:30,12
720,朝阳区,17:50:00,15
721,朝阳区,17:52:30,5
722,朝阳区,17:55:00,13
723,朝阳区,17:57:30,5
724,朝阳区,18:00:00,2
725,朝阳区,18:05:00,5
726,朝阳区,18:07:30,2
727,朝阳区,18:10:00,6
728,朝阳区,18:12:30,5
729,朝阳区,18:15:00,4
730,朝阳区,18:20:00,17
731,朝阳区,18:22:30,14
732,朝阳区,18:25:00,18
733,朝阳区,18:27:30,11
734,朝阳区,18:30:00,9
735,朝阳区,18:32:30,16
736,朝阳区,18:35:00,22
737,朝阳区,18:37:30,14
738,朝阳区,18:42:30,30
739,朝阳区,18:45:00,30
740,朝阳区,18:47:30,21
741,朝阳区,18:50:00,5
742,朝阳区,18:52:30,31
743,朝阳区,18:55:00,19
744,朝阳区,18:57:30,14
745,朝阳区,19:00:00,21
746,朝阳区,19:02:30,29
747,朝阳区,19:05:00,15
748,朝阳区,19:07:30,15
749,朝阳区,19:10:00,14
750,朝阳区,19:12:30,11
751,朝阳区,19:15:00,3
752,朝阳区,19:17:30,14
753,朝阳区,19:20:00,10
754,朝阳区,19:22:30,16
755,朝阳区,19:25:00,18
756,朝阳区,19:27:30,24
757,朝阳区,19:30:00,51
758,朝阳区,19:32:30,28
759,朝阳区,19:35:00,20
760,朝阳区,19:37:30,29
761,朝阳区,19:40:00,10
762,朝阳区,19:42:30,1
763,朝阳区,19:45:00,34
764,朝阳区,19:47:30,19
765,朝阳区,19:50:00,19
766,朝阳区,19:52:30,5
767,朝阳区,19:57:30,4
768,朝阳区,20:02:30,9
769,朝阳区,20:05:00,30
770,朝阳区,20:07:30,4
771,朝阳区,20:10:00,12
772,朝阳区,20:12:30,3
773,朝阳区,20:15:00,24
774,朝阳区,20:20:00,4
775,朝阳区,20:22:30,5
776,朝阳区,20:25:00,3
777,朝阳区,20:27:30,4
778,朝阳区,20:32:30,4
779,朝阳区,20:37:30,6
780,朝阳区,20:40:00,14
781,朝阳区,20:42:30,4
782,朝阳区,20:45:00,5
783,朝阳区,20:47:30,16
784,朝阳区,20:50:00,7
785,朝阳区,20:55:00,9
786,朝阳区,20:57:30,8
787,朝阳区,21:00:00,17
788,朝阳区,21:02:30,13
789,朝阳区,21:07:30,5
790,朝阳区,21:10:00,8
791,朝阳区,21:12:30,8
792,朝阳区,21:17:30,3
793,朝阳区,21:20:00,4
794,朝阳区,21:30:00,4
795,朝阳区,21:35:00,4
796,朝阳区,21:40:00,8
797,朝阳区,21:47:30,8
798,朝阳区,21:57:30,1
799,朝阳区,22:12:30,11
800,朝阳区,22:17:30,5
801,朝阳区,22:25:00,1
802,朝阳区,22:27:30,8
803,朝阳区,22:35:00,4
804,朝阳区,22:52:30,3
805,朝阳区,23:00:00,1
806,朝阳区,23:02:30,4
807,朝阳区,23:07:30,1
808,朝阳区,23:12:30,1
809,朝阳区,23:15:00,5
810,朝阳区,23:30:00,4
811,朝阳区,23:37:30,16
812,朝阳区,23:45:00,5
813,朝阳区,23:50:00,3
814,朝阳区,23:52:30,5
815,海淀区,00:02:30,1
816,海淀区,00:40:00,4
817,海淀区,00:55:00,4
818,海淀区,01:22:30,2
819,海淀区,07:57:30,4
820,海淀区,08:22:30,4
821,海淀区,08:35:00,5
822,海淀区,08:37:30,5
823,海淀区,08:47:30,4
824,海淀区,08:52:30,1
825,海淀区,09:00:00,4
826,海淀区,09:07:30,2
827,海淀区,09:10:00,4
828,海淀区,09:25:00,3
829,海淀区,09:37:30,5
830,海淀区,09:50:00,4
831,海淀区,09:55:00,1
832,海淀区,10:00:00,4
833,海淀区,10:07:30,5
834,海淀区,10:12:30,5
835,海淀区,10:17:30,1
836,海淀区,10:25:00,5
837,海淀区,10:30:00,4
838,海淀区,10:32:30,4
839,海淀区,10:42:30,3
840,海淀区,10:45:00,1
841,海淀区,10:47:30,9
842,海淀区,10:50:00,1
843,海淀区,10:55:00,1
844,海淀区,10:57:30,3
845,海淀区,11:00:00,5
846,海淀区,11:05:00,3
847,海淀区,11:12:30,1
848,海淀区,11:17:30,7
849,海淀区,11:20:00,4
850,海淀区,11:22:30,11
851,海淀区,11:27:30,4
852,海淀区,11:30:00,5
853,海淀区,11:35:00,1
854,海淀区,11:37:30,4
855,海淀区,11:40:00,6
856,海淀区,11:42:30,3
857,海淀区,11:50:00,5
858,海淀区,11:52:30,4
859,海淀区,11:55:00,6
860,海淀区,11:57:30,3
861,海淀区,12:10:00,3
862,海淀区,12:20:00,3
863,海淀区,12:25:00,1
864,海淀区,12:30:00,4
865,海淀区,12:47:30,5
866,海淀区,13:02:30,5
867,海淀区,13:20:00,2
868,海淀区,13:27:30,4
869,海淀区,13:37:30,4
870,海淀区,14:05:00,4
871,海淀区,14:27:30,9
872,海淀区,14:30:00,9
873,海淀区,14:32:30,9
874,海淀区,14:35:00,1
875,海淀区,14:37:30,2
876,海淀区,14:45:00,3
877,海淀区,14:47:30,3
878,海淀区,14:50:00,3
879,海淀区,14:57:30,8
880,海淀区,15:00:00,8
881,海淀区,15:02:30,9
882,海淀区,15:07:30,7
883,海淀区,15:12:30,4
884,海淀区,15:15:00,9
885,海淀区,15:17:30,4
886,海淀区,15:20:00,22
887,海淀区,15:22:30,24
888,海淀区,15:25:00,21
889,海淀区,15:35:00,10
890,海淀区,15:37:30,15
891,海淀区,15:50:00,10
892,海淀区,16:02:30,1
893,海淀区,16:07:30,3
894,海淀区,16:12:30,1
895,海淀区,16:15:00,5
896,海淀区,16:17:30,10
897,海淀区,16:27:30,5
898,海淀区,16:37:30,5
899,海淀区,16:40:00,10
900,海淀区,16:50:00,4
901,海淀区,17:00:00,5
902,海淀区,17:02:30,4
903,海淀区,17:05:00,10
904,海淀区,17:10:00,5
905,海淀区,17:15:00,5
906,海淀区,17:37:30,5
907,海淀区,17:42:30,5
908,海淀区,18:00:00,17
909,海淀区,18:12:30,6
910,海淀区,18:22:30,8
911,海淀区,18:25:00,4
912,海淀区,18:27:30,24
913,海淀区,18:32:30,4
914,海淀区,18:35:00,4
915,海淀区,18:37:30,3
916,海淀区,18:47:30,8
917,海淀区,18:50:00,4
918,海淀区,19:05:00,4
