,area,s_time,num
228,丰台区,12:42:30,12
229,丰台区,12:45:00,17
230,丰台区,12:47:30,20
231,丰台区,12:50:00,11
232,丰台区,12:52:30,4
233,丰台区,12:55:00,2
234,丰台区,12:57:30,5
235,丰台区,13:00:00,12
236,丰台区,13:05:00,19
237,丰台区,13:10:00,47
238,丰台区,13:12:30,10
239,丰台区,13:15:00,36
240,丰台区,13:17:30,33
241,丰台区,13:20:00,22
242,丰台区,13:22:30,32
243,丰台区,13:25:00,4
244,丰台区,13:30:00,9
245,丰台区,13:32:30,1
246,丰台区,13:35:00,14
247,丰台区,13:37:30,15
248,丰台区,13:40:00,9
249,丰台区,13:45:00,10
250,丰台区,13:50:00,5
251,丰台区,13:55:00,8
252,丰台区,13:57:30,5
253,丰台区,14:00:00,24
254,丰台区,14:02:30,9
255,丰台区,14:05:00,13
256,丰台区,14:07:30,13
257,丰台区,14:10:00,11
258,丰台区,14:12:30,2
259,丰台区,14:15:00,3
260,丰台区,14:17:30,28
261,丰台区,14:20:00,12
262,丰台区,14:22:30,9
263,丰台区,14:27:30,15
264,丰台区,14:32:30,1
265,丰台区,14:35:00,15
266,丰台区,14:37:30,5
267,丰台区,14:42:30,5
268,丰台区,15:00:00,2
269,丰台区,15:10:00,4
270,丰台区,15:20:00,1
271,丰台区,15:40:00,13
272,丰台区,15:45:00,3
273,丰台区,15:52:30,8
274,丰台区,15:55:00,15
275,丰台区,16:00:00,2
276,丰台区,16:05:00,5
277,丰台区,16:07:30,5
278,丰台区,16:10:00,14
279,丰台区,16:12:30,3
280,丰台区,16:22:30,2
281,丰台区,16:25:00,6
282,丰台区,16:30:00,9
283,丰台区,16:32:30,9
284,丰台区,16:35:00,5
285,丰台区,16:40:00,5
286,丰台区,16:45:00,7
287,丰台区,16:50:00,1
288,丰台区,16:52:30,6
289,丰台区,16:55:00,3
290,丰台区,16:57:30,8
291,丰台区,17:02:30,1
292,丰台区,17:05:00,18
293,丰台区,17:07:30,4
294,丰台区,17:10:00,5
295,丰台区,17:12:30,10
296,丰台区,17:15:00,6
297,丰台区,17:17:30,5
298,丰台区,17:20:00,4
299,丰台区,17:22:30,6
300,丰台区,17:25:00,17
301,丰台区,17:27:30,4
302,丰台区,17:32:30,3
303,丰台区,17:35:00,10
304,丰台区,17:37:30,9
305,丰台区,17:40:00,6
306,丰台区,17:42:30,3
307,丰台区,17:45:00,15
308,丰台区,17:47:30,13
309,丰台区,17:50:00,4
310,丰台区,17:52:30,5
311,丰台区,17:55:00,4
312,丰台区,17:57:30,4
313,丰台区,18:00:00,4
314,丰台区,18:02:30,18
315,丰台区,18:10:00,2
316,丰台区,18:12:30,4
317,丰台区,18:15:00,5
318,丰台区,18:20:00,24
319,丰台区,18:22:30,9
320,丰台区,18:25:00,8
321,丰台区,18:27:30,5
322,丰台区,18:30:00,5
323,丰台区,18:32:30,19
324,丰台区,18:35:00,5
325,丰台区,18:37:30,4
326,丰台区,18:40:00,4
327,丰台区,18:42:30,14
328,丰台区,18:45:00,11
329,丰台区,18:50:00,10
330,丰台区,18:52:30,7
331,丰台区,18:55:00,12
332,丰台区,18:57:30,5
333,丰台区,19:00:00,8
334,丰台区,19:02:30,4
335,丰台区,19:07:30,14
336,丰台区,19:10:00,9
337,丰台区,19:15:00,5
338,丰台区,19:30:00,11
339,丰台区,19:32:30,10
340,丰台区,19:40:00,5
341,丰台区,19:45:00,4
342,丰台区,19:47:30,4
343,丰台区,19:50:00,5
344,丰台区,19:52:30,12
345,丰台区,20:02:30,6
346,丰台区,20:05:00,11
347,丰台区,20:07:30,16
348,丰台区,20:10:00,22
349,丰台区,20:12:30,9
350,丰台区,20:20:00,8
351,丰台区,20:22:30,3
352,丰台区,20:30:00,4
353,丰台区,20:35:00,4
354,丰台区,20:37:30,9
355,丰台区,20:45:00,5
356,丰台区,20:50:00,4
357,丰台区,20:57:30,3
358,丰台区,21:00:00,5
359,丰台区,21:02:30,8
360,丰台区,21:30:00,4
361,丰台区,21:32:30,6
362,大兴区,00:22:30,2
363,大兴区,07:45:00,1
364,大兴区,08:12:30,5
365,大兴区,08:17:30,5
366,大兴区,08:37:30,2
367,大兴区,08:47:30,8
368,大兴区,09:02:30,4
369,大兴区,09:55:00,3
370,大兴区,10:00:00,5
371,大兴区,10:05:00,2
372,大兴区,10:12:30,2
373,大兴区,10:15:00,5
374,大兴区,10:25:00,4
375,大兴区,10:35:00,3
376,大兴区,10:40:00,5
377,大兴区,10:42:30,6
378,大兴区,10:47:30,3
379,大兴区,10:55:00,5
380,大兴区,11:20:00,4
381,大兴区,11:47:30,5
382,大兴区,13:10:00,5
383,大兴区,13:12:30,5
384,大兴区,13:22:30,3
385,大兴区,13:30:00,4
386,大兴区,13:37:30,8
387,大兴区,13:40:00,6
388,大兴区,13:42:30,4
389,大兴区,13:45:00,4
390,大兴区,14:12:30,10
391,大兴区,14:32:30,1
392,大兴区,14:35:00,4
393,大兴区,14:37:30,7
394,大兴区,14:40:00,3
395,大兴区,14:42:30,3
396,大兴区,14:47:30,21
397,大兴区,14:50:00,13
398,大兴区,14:52:30,6
399,大兴区,14:55:00,4
400,大兴区,14:57:30,5
401,大兴区,15:02:30,2
402,大兴区,15:05:00,4
403,大兴区,15:07:30,9
404,大兴区,15:10:00,7
405,大兴区,15:15:00,1
406,大兴区,15:17:30,3
407,大兴区,15:20:00,3
408,大兴区,15:22:30,10
409,大兴区,16:17:30,1
410,大兴区,16:25:00,3
411,大兴区,16:35:00,5
412,大兴区,16:40:00,5
413,大兴区,16:42:30,7
414,大兴区,16:47:30,1
415,大兴区,17:02:30,2
416,大兴区,17:07:30,1
417,大兴区,18:02:30,1
418,大兴区,18:30:00,4
419,大兴区,19:10:00,2
420,大兴区,21:02:30,1
421,密云县,10:22:30,9
422,密云县,10:42:30,6
423,密云县,11:32:30,4
424,密云县,11:35:00,2
425,密云县,12:02:30,5
426,密云县,12:20:00,4
427,密云县,12:27:30,5
428,密云县,12:50:00,1
429,密云县,12:57:30,4
430,密云县,13:02:30,3
431,密云县,13:22:30,4
432,密云县,13:25:00,4
433,密云县,13:32:30,4
434,平谷区,10:57:30,6
435,平谷区,11:45:00,1
436,延庆县,11:02:30,3
437,延庆县,11:15:00,1
438,延庆县,13:20:00,7
439,延庆县,13:22:30,2
440,延庆县,13:35:00,1
441,延庆县,13:40:00,3
442,延庆县,13:57:30,5
443,延庆县,14:02:30,3
444,怀柔区,11:40:00,2
445,房山区,08:10:00,4
446,房山区,08:15:00,1
447,房山区,08:37:30,6
448,房山区,08:40:00,2
449,房山区,08:47:30,2
450,房山区,09:17:30,10
451,房山区,09:20:00,3
452,房山区,10:00:00,1
453,房山区,10:52:30,5
454,房山区,11:02:30,5
455,房山区,11:17:30,5
456,房山区,11:22:30,5
457,房山区,11:25:00,10
458,房山区,11:27:30,4
459,房山区,11:30:00,5
460,房山区,11:47:30,5
461,房山区,12:02:30,5
462,房山区,12:20:00,5
463,房山区,12:30:00,5
464,房山区,12:47:30,5
465,房山区,12:57:30,5
466,房山区,13:12:30,1
467,房山区,13:17:30,2
468,房山区,13:22:30,4
469,房山区,13:30:00,9
470,房山区,13:35:00,4
471,房山区,13:40:00,5
472,房山区,13:42:30,10
473,房山区,13:45:00,9
474,房山区,13:55:00,5
475,房山区,13:57:30,2
476,房山区,14:00:00,8
477,房山区,14:07:30,3
478,房山区,15:42:30,7
479,房山区,15:45:00,5
480,房山区,16:12:30,5
481,房山区,17:15:00,5
482,房山区,18:30:00,5
483,昌平区,00:02:30,5
484,昌平区,00:15:00,3
485,昌平区,00:22:30,5
486,昌平区,00:32:30,4
487,昌平区,00:45:00,10
488,昌平区,00:50:00,5
489,昌平区,08:25:00,2
490,昌平区,08:37:30,5
491,昌平区,08:42:30,9
492,昌平区,08:45:00,4
493,昌平区,08:50:00,4
494,昌平区,08:52:30,5
495,昌平区,08:57:30,4
496,昌平区,09:00:00,3
497,昌平区,09:12:30,10
498,昌平区,09:20:00,3
499,昌平区,09:27:30,4
500,昌平区,09:30:00,1
501,昌平区,09:35:00,4
502,昌平区,09:37:30,4
503,昌平区,09:40:00,5
504,昌平区,09:55:00,3
505,昌平区,10:02:30,5
506,昌平区,10:10:00,7
507,昌平区,10:17:30,2
508,昌平区,10:20:00,3
509,昌平区,10:30:00,1
510,昌平区,11:15:00,1
511,昌平区,11:30:00,4
512,昌平区,11:52:30,7
513,昌平区,12:12:30,1
514,昌平区,12:20:00,3
515,昌平区,12:35:00,8
516,昌平区,12:42:30,1
517,昌平区,13:20:00,4
518,昌平区,13:27:30,3
519,昌平区,13:35:00,8
520,昌平区,13:47:30,2
521,昌平区,13:50:00,5
522,昌平区,13:55:00,6
523,昌平区,14:40:00,1
524,昌平区,16:22:30,1
525,昌平区,17:32:30,3
526,昌平区,23:50:00,1
527,朝阳区,00:00:00,5
528,朝阳区,00:07:30,32
529,朝阳区,00:10:00,8
530,朝阳区,00:12:30,20
531,朝阳区,00:17:30,12
532,朝阳区,00:22:30,15
533,朝阳区,00:25:00,6
534,朝阳区,00:27:30,6
535,朝阳区,00:42:30,1
536,朝阳区,00:52:30,22
537,朝阳区,01:15:00,10
538,朝阳区,01:27:30,6
539,朝阳区,01:35:00,20
540,朝阳区,01:47:30,21
541,朝阳区,01:50:00,5
542,朝阳区,01:55:00,3
543,朝阳区,01:57:30,8
544,朝阳区,02:27:30,1
545,朝阳区,06:10:00,1
546,朝阳区,06:27:30,5
547,朝阳区,06:40:00,5
548,朝阳区,06:45:00,3
549,朝阳区,06:47:30,4
550,朝阳区,07:07:30,4
551,朝阳区,07:15:00,5
552,朝阳区,07:20:00,10
553,朝阳区,07:30:00,9
554,朝阳区,07:32:30,13
555,朝阳区,07:35:00,18
556,朝阳区,07:37:30,15
557,朝阳区,07:42:30,11
558,朝阳区,07:47:30,8
559,朝阳区,07:50:00,8
560,朝阳区,07:52:30,18
561,朝阳区,07:55:00,5
562,朝阳区,08:00:00,9
563,朝阳区,08:02:30,5
564,朝阳区,08:07:30,5
565,朝阳区,08:15:00,3
566,朝阳区,08:30:00,4
567,朝阳区,08:42:30,5
568,朝阳区,08:45:00,5
569,朝阳区,08:47:30,4
570,朝阳区,08:57:30,5
571,朝阳区,09:00:00,1
572,朝阳区,09:02:30,5
573,朝阳区,09:07:30,1
574,朝阳区,09:10:00,3
575,朝阳区,09:12:30,3
576,朝阳区,09:15:00,11
577,朝阳区,09:17:30,3
578,朝阳区,09:20:00,33
579,朝阳区,09:25:00,10
580,朝阳区,09:27:30,12
581,朝阳区,09:30:00,18
582,朝阳区,09:32:30,8
583,朝阳区,09:35:00,7
584,朝阳区,09:37:30,7
585,朝阳区,09:40:00,12
586,朝阳区,09:42:30,25
587,朝阳区,09:45:00,14
588,朝阳区,09:47:30,14
589,朝阳区,09:50:00,17
590,朝阳区,09:52:30,6
591,朝阳区,09:55:00,18
592,朝阳区,09:57:30,15
593,朝阳区,10:00:00,15
594,朝阳区,10:02:30,18
595,朝阳区,10:05:00,16
596,朝阳区,10:07:30,19
597,朝阳区,10:10:00,49
598,朝阳区,10:12:30,30
599,朝阳区,10:15:00,8
600,朝阳区,10:17:30,21
601,朝阳区,10:20:00,32
602,朝阳区,10:22:30,15
603,朝阳区,10:25:00,54
604,朝阳区,10:27:30,24
605,朝阳区,10:30:00,21
606,朝阳区,10:32:30,56
607,朝阳区,10:35:00,24
608,朝阳区,10:37:30,15
609,朝阳区,10:40:00,40
610,朝阳区,10:42:30,32
611,朝阳区,10:45:00,10
612,朝阳区,10:47:30,26
613,朝阳区,10:50:00,24
614,朝阳区,10:52:30,17
615,朝阳区,10:55:00,9
616,朝阳区,10:57:30,9
617,朝阳区,11:00:00,1
618,朝阳区,11:02:30,24
619,朝阳区,11:05:00,4
620,朝阳区,11:07:30,7
621,朝阳区,11:10:00,18
622,朝阳区,11:12:30,22
623,朝阳区,11:15:00,9
624,朝阳区,11:17:30,11
625,朝阳区,11:20:00,39
626,朝阳区,11:22:30,20
627,朝阳区,11:25:00,28
628,朝阳区,11:27:30,31
629,朝阳区,11:30:00,44
630,朝阳区,11:32:30,33
631,朝阳区,11:35:00,23
632,朝阳区,11:37:30,16
633,朝阳区,11:40:00,46
634,朝阳区,11:42:30,7
635,朝阳区,11:45:00,12
636,朝阳区,11:47:30,34
637,朝阳区,11:50:00,13
638,朝阳区,11:55:00,4
639,朝阳区,11:57:30,34
640,朝阳区,12:00:00,10
641,朝阳区,12:02:30,13
642,朝阳区,12:05:00,22
643,朝阳区,12:07:30,28
644,朝阳区,12:10:00,29
645,朝阳区,12:12:30,5
646,朝阳区,12:15:00,21
647,朝阳区,12:17:30,21
648,朝阳区,12:20:00,19
649,朝阳区,12:22:30,29
650,朝阳区,12:25:00,37
651,朝阳区,12:27:30,26
652,朝阳区,12:30:00,10
653,朝阳区,12:32:30,38
654,朝阳区,12:35:00,5
655,朝阳区,12:37:30,3
656,朝阳区,12:40:00,21
657,朝阳区,12:42:30,7
658,朝阳区,12:45:00,10
659,朝阳区,12:47:30,18
660,朝阳区,12:50:00,31
661,朝阳区,12:52:30,5
662,朝阳区,12:55:00,27
663,朝阳区,12:57:30,21
664,朝阳区,13:00:00,1
665,朝阳区,13:02:30,18
666,朝阳区,13:05:00,39
667,朝阳区,13:10:00,9
668,朝阳区,13:12:30,6
669,朝阳区,13:15:00,12
670,朝阳区,13:17:30,14
671,朝阳区,13:20:00,3
672,朝阳区,13:22:30,19
673,朝阳区,13:25:00,10
674,朝阳区,13:27:30,30
675,朝阳区,13:30:00,30
676,朝阳区,13:32:30,40
677,朝阳区,13:35:00,19
678,朝阳区,13:37:30,37
679,朝阳区,13:40:00,17
680,朝阳区,13:42:30,24
681,朝阳区,13:45:00,5
682,朝阳区,13:47:30,7
683,朝阳区,13:52:30,4
684,朝阳区,13:55:00,4
685,朝阳区,14:00:00,9
686,朝阳区,14:02:30,12
687,朝阳区,14:05:00,13
688,朝阳区,14:07:30,5
689,朝阳区,14:10:00,10
690,朝阳区,14:20:00,5
691,朝阳区,14:22:30,1
692,朝阳区,14:25:00,18
693,朝阳区,14:27:30,3
694,朝阳区,14:30:00,15
695,朝阳区,14:32:30,7
696,朝阳区,14:35:00,10
697,朝阳区,14:37:30,11
698,朝阳区,14:40:00,23
699,朝阳区,14:42:30,17
700,朝阳区,14:45:00,15
701,朝阳区,14:47:30,33
702,朝阳区,14:52:30,26
703,朝阳区,14:55:00,8
704,朝阳区,14:57:30,19
705,朝阳区,15:00:00,3
706,朝阳区,15:02:30,37
707,朝阳区,15:05:00,9
708,朝阳区,15:07:30,7
709,朝阳区,15:10:00,14
710,朝阳区,15:12:30,12
711,朝阳区,15:15:00,27
712,朝阳区,15:17:30,16
713,朝阳区,15:20:00,23
714,朝阳区,15:22:30,24
715,朝阳区,15:25:00,7
716,朝阳区,15:27:30,9
717,朝阳区,15:30:00,19
718,朝阳区,15:32:30,22
719,朝阳区,15:35:00,16
720,朝阳区,15:37:30,16
721,朝阳区,15:40:00,30
722,朝阳区,15:42:30,12
723,朝阳区,15:45:00,19
724,朝阳区,15:47:30,28
725,朝阳区,15:50:00,13
726,朝阳区,15:52:30,8
727,朝阳区,15:55:00,12
728,朝阳区,15:57:30,5
729,朝阳区,16:00:00,18
730,朝阳区,16:02:30,13
731,朝阳区,16:05:00,13
732,朝阳区,16:07:30,10
733,朝阳区,16:10:00,16
734,朝阳区,16:12:30,14
735,朝阳区,16:15:00,9
736,朝阳区,16:20:00,34
737,朝阳区,16:22:30,33
738,朝阳区,16:25:00,23
739,朝阳区,16:27:30,21
740,朝阳区,16:30:00,12
741,朝阳区,16:32:30,21
742,朝阳区,16:35:00,22
743,朝阳区,16:37:30,32
744,朝阳区,16:40:00,19
745,朝阳区,16:42:30,10
746,朝阳区,16:45:00,41
747,朝阳区,16:47:30,20
748,朝阳区,16:50:00,25
749,朝阳区,16:52:30,34
750,朝阳区,16:55:00,44
751,朝阳区,16:57:30,33
752,朝阳区,17:00:00,15
753,朝阳区,17:05:00,11
754,朝阳区,17:07:30,7
755,朝阳区,17:10:00,5
756,朝阳区,17:12:30,22
757,朝阳区,17:15:00,10
758,朝阳区,17:17:30,5
759,朝阳区,17:20:00,13
760,朝阳区,17:22:30,10
761,朝阳区,17:25:00,6
762,朝阳区,17:27:30,4
763,朝阳区,17:30:00,48
764,朝阳区,17:32:30,10
765,朝阳区,17:35:00,12
766,朝阳区,17:37:30,1
767,朝阳区,17:40:00,10
768,朝阳区,17:42:30,13
769,朝阳区,17:45:00,6
770,朝阳区,17:47:30,9
771,朝阳区,17:50:00,13
772,朝阳区,17:52:30,9
773,朝阳区,17:55:00,4
774,朝阳区,17:57:30,5
775,朝阳区,18:00:00,29
776,朝阳区,18:02:30,8
777,朝阳区,18:05:00,18
778,朝阳区,18:07:30,14
779,朝阳区,18:10:00,10
780,朝阳区,18:12:30,9
781,朝阳区,18:15:00,7
782,朝阳区,18:17:30,17
783,朝阳区,18:20:00,35
784,朝阳区,18:25:00,9
785,朝阳区,18:32:30,9
786,朝阳区,18:35:00,4
787,朝阳区,18:37:30,13
788,朝阳区,18:40:00,4
789,朝阳区,18:42:30,13
790,朝阳区,18:45:00,32
791,朝阳区,18:47:30,12
792,朝阳区,18:50:00,27
793,朝阳区,18:52:30,37
794,朝阳区,18:55:00,34
795,朝阳区,18:57:30,21
796,朝阳区,19:00:00,5
797,朝阳区,19:02:30,14
798,朝阳区,19:05:00,4
799,朝阳区,19:07:30,41
800,朝阳区,19:10:00,32
801,朝阳区,19:12:30,14
802,朝阳区,19:17:30,8
803,朝阳区,19:20:00,13
804,朝阳区,19:22:30,9
805,朝阳区,19:25:00,15
806,朝阳区,19:27:30,11
807,朝阳区,19:30:00,32
808,朝阳区,19:32:30,19
809,朝阳区,19:35:00,30
810,朝阳区,19:40:00,4
811,朝阳区,19:42:30,5
812,朝阳区,19:45:00,16
813,朝阳区,19:47:30,24
814,朝阳区,19:50:00,20
815,朝阳区,19:52:30,21
816,朝阳区,19:55:00,19
817,朝阳区,19:57:30,3
818,朝阳区,20:00:00,11
819,朝阳区,20:02:30,21
820,朝阳区,20:05:00,4
821,朝阳区,20:07:30,4
822,朝阳区,20:10:00,5
823,朝阳区,20:12:30,8
824,朝阳区,20:15:00,6
825,朝阳区,20:20:00,1
826,朝阳区,20:22:30,4
827,朝阳区,20:27:30,7
828,朝阳区,20:30:00,1
829,朝阳区,20:32:30,5
830,朝阳区,20:35:00,8
831,朝阳区,20:37:30,10
832,朝阳区,20:40:00,9
833,朝阳区,20:42:30,6
834,朝阳区,20:45:00,1
835,朝阳区,20:50:00,13
836,朝阳区,20:52:30,5
837,朝阳区,20:55:00,9
838,朝阳区,20:57:30,1
839,朝阳区,21:05:00,1
840,朝阳区,21:15:00,4
841,朝阳区,21:20:00,15
842,朝阳区,21:32:30,2
843,朝阳区,21:40:00,4
844,朝阳区,21:47:30,1
845,朝阳区,21:50:00,2
846,朝阳区,21:55:00,1
847,朝阳区,22:00:00,4
848,朝阳区,22:02:30,4
849,朝阳区,22:17:30,5
850,朝阳区,22:22:30,9
851,朝阳区,22:25:00,9
852,朝阳区,22:27:30,3
853,朝阳区,22:50:00,6
854,朝阳区,22:52:30,9
855,朝阳区,22:57:30,8
856,朝阳区,23:12:30,8
857,朝阳区,23:17:30,6
858,朝阳区,23:22:30,2
859,朝阳区,23:25:00,10
860,朝阳区,23:37:30,1
861,朝阳区,23:50:00,1
862,朝阳区,23:52:30,4
863,海淀区,00:12:30,6
864,海淀区,00:22:30,1
865,海淀区,07:25:00,5
866,海淀区,07:52:30,2
867,海淀区,08:35:00,4
868,海淀区,08:37:30,1
869,海淀区,08:45:00,5
870,海淀区,08:52:30,3
871,海淀区,08:57:30,4
872,海淀区,09:02:30,18
873,海淀区,09:07:30,12
874,海淀区,09:12:30,1
875,海淀区,09:35:00,3
876,海淀区,09:37:30,1
877,海淀区,09:50:00,10
878,海淀区,09:55:00,7
879,海淀区,09:57:30,7
880,海淀区,10:02:30,2
881,海淀区,10:17:30,8
882,海淀区,10:22:30,5
883,海淀区,10:25:00,4
884,海淀区,10:30:00,17
885,海淀区,10:32:30,5
886,海淀区,10:35:00,4
887,海淀区,10:37:30,3
888,海淀区,10:42:30,2
889,海淀区,10:47:30,5
890,海淀区,10:55:00,9
891,海淀区,11:02:30,2
892,海淀区,11:07:30,9
893,海淀区,11:12:30,6
894,海淀区,11:15:00,4
895,海淀区,11:20:00,8
896,海淀区,11:25:00,17
897,海淀区,11:27:30,7
898,海淀区,11:32:30,5
899,海淀区,11:35:00,6
900,海淀区,11:37:30,5
901,海淀区,11:42:30,11
902,海淀区,11:45:00,8
903,海淀区,11:50:00,4
904,海淀区,11:52:30,19
905,海淀区,11:57:30,5
906,海淀区,12:00:00,8
907,海淀区,12:02:30,9
908,海淀区,12:05:00,5
909,海淀区,12:07:30,8
910,海淀区,12:10:00,8
911,海淀区,12:15:00,5
912,海淀区,12:17:30,6
913,海淀区,12:20:00,8
914,海淀区,12:22:30,6
915,海淀区,12:25:00,4
916,海淀区,12:27:30,2
917,海淀区,12:50:00,4
918,海淀区,13:00:00,13
919,海淀区,13:15:00,2
920,海淀区,13:25:00,9
921,海淀区,13:30:00,5
922,海淀区,13:32:30,2
