lng,lat,s_time,type,num
116.1428375,39.74887848,09:12:30,4,1
116.1430893,39.78027344,07:42:30,0,1
116.143158,39.77869797,07:42:30,0,1
116.1433106,39.92707062,16:35:00,0,1
116.1436462,39.72612381,11:17:30,0,1
116.1450882,39.74449539,14:30:00,0,2
116.1453552,39.72549438,11:17:30,0,1
116.14594270000002,39.75118637,09:12:30,4,1
116.1465454,39.72670364,11:17:30,0,1
116.1474915,39.7409668,09:42:30,0,2
116.1474915,39.7409668,11:20:00,0,2
116.1474915,39.7409668,14:30:00,0,3
116.1494827,39.75302505,14:25:00,0,1
116.1504669,39.74755478,09:12:30,4,2
116.1533279,39.75669098,14:52:30,0,1
116.1533508,39.71833038,14:25:00,0,1
116.153595,39.89648819,09:42:30,0,1
116.15375520000002,39.93238068,20:07:30,0,2
116.1542358,39.75087357,14:52:30,0,1
116.1549988,39.92414474,16:35:00,0,1
116.1554642,39.92424011,20:05:00,0,1
116.15609740000002,39.61302567,14:37:30,0,1
116.1565933,39.80963898,09:52:30,0,3
116.1565933,39.80963898,16:45:00,0,1
116.156723,39.9328804,17:57:30,0,8
116.156723,39.9328804,20:07:30,0,4
116.156723,39.9328804,20:15:00,0,4
116.1568375,39.92811203,20:07:30,0,1
116.1569824,40.23950577,10:42:30,0,1
116.1573639,39.75369644,09:52:30,0,1
116.1574326,39.80371857,16:45:00,0,5
116.1580048,39.93283463,17:57:30,0,4
116.1580048,39.93283463,20:07:30,0,2
116.1584168,39.8076973,16:45:00,0,1
116.158577,39.93073654,15:37:30,2,2
116.158577,39.93073654,20:07:30,0,5
116.158577,39.93073654,20:15:00,0,2
116.1588974,40.18753052,15:05:00,0,2
116.1589508,39.80981827,09:52:30,0,1
116.1589508,39.80981827,16:45:00,0,2
116.1594467,39.92988968,20:15:00,0,2
116.1597977,39.93194962,20:15:00,0,2
116.1598129,39.75755692,14:52:30,0,1
116.1600571,39.75759506,09:52:30,0,1
116.1601486,39.75745773,09:52:30,0,1
116.1602936,39.75748825,09:15:00,4,2
116.1605301,39.76506042,09:52:30,0,4
116.1612167,39.92633057,20:05:00,0,1
116.161293,39.756515500000006,09:15:00,4,1
116.1613388,39.92761612,20:05:00,0,1
116.1617737,39.76529312,09:20:00,4,2
116.1617737,39.76529312,09:50:00,0,1
116.1626053,39.7616539,09:52:30,0,1
116.1626663,39.76174545,09:20:00,4,2
116.1630859,39.76699448,09:52:30,0,1
116.1632538,39.76065445,09:20:00,4,1
116.1637268,39.76344299,09:50:00,0,1
116.164566,39.76508713,09:20:00,4,2
116.1648789,39.92494965,20:05:00,0,1
116.1649323,40.18167496,09:52:30,0,1
116.1649857,40.19234467,15:05:00,0,2
116.1656418,39.76758957,09:20:00,4,2
116.1656418,39.76758957,09:50:00,0,3
116.1658783,39.76778412,09:20:00,4,1
116.1660004,39.77423859,14:52:30,0,2
116.1660309,39.72069168,13:17:30,0,1
116.1660461,39.76641464,09:52:30,0,1
116.1660538,40.06690216,16:35:00,0,1
116.1665039,39.80867004,10:32:30,2,2
116.1665421,39.7738533,14:52:30,0,1
116.1675415,39.76762009,11:27:30,0,1
116.1685333,39.80640411,10:32:30,2,2
116.1688614,39.77924347,11:27:30,0,1
116.1693192,39.93160248,07:35:00,0,1
116.1694565,39.71272278,13:17:30,0,1
116.1708984,39.7714653,11:27:30,0,2
116.1708984,39.7714653,14:52:30,0,2
116.17099,39.77148056,09:22:30,4,1
116.1740723,39.91058731,20:07:30,0,1
116.1744919,39.92420959,15:45:00,3,1
116.17453770000002,40.04624939,16:52:30,0,2
116.17468259999998,39.84949112,18:22:30,0,3
116.17468259999998,39.84949112,18:25:00,0,3
116.1757813,39.81726456,10:32:30,2,4
116.1759644,39.81625366,10:32:30,2,1
116.1779862,39.92611694,15:45:00,3,1
116.1779938,39.92616272,15:37:30,2,4
116.1802139,39.85450363,18:22:30,0,1
116.1802139,39.85450363,18:25:00,0,1
116.18106840000002,39.80453873,11:32:30,4,1
116.1813126,39.81741333,15:45:00,0,1
116.18161770000002,39.78366089,10:02:30,0,1
116.1819077,39.81369019,15:45:00,0,1
116.18202209999998,39.81266785,15:45:00,0,1
116.18211370000002,39.90670013,16:12:30,0,2
116.1824188,39.90384674,16:12:30,0,3
116.1840973,39.80656433,11:32:30,4,2
116.184288,39.90903473,13:17:30,2,1
116.1843185,39.86013031,14:27:30,0,1
116.184433,39.95669174,13:20:00,0,1
116.1845474,39.66458511,13:25:00,0,2
116.1845703,39.77199936,09:55:00,0,1
116.1847153,39.80848312,15:45:00,0,1
116.18483729999998,39.80854416,15:45:00,0,1
116.18559270000002,39.95561981,13:20:00,0,2
116.1856613,39.7726593,09:55:00,0,2
116.1858292,39.91453171,20:07:30,0,1
116.1859436,39.77463531,09:55:00,0,1
116.185997,39.77376938,10:32:30,2,1
116.1865158,39.76193619,11:05:00,0,1
116.186821,39.75873184,09:32:30,4,3
116.1870575,39.95423508,12:15:00,0,1
116.1870575,39.95423508,13:20:00,0,2
116.1888657,39.75974274,09:32:30,4,2
116.1893311,39.95188522,12:15:00,0,1
116.1893311,39.95188522,13:20:00,0,2
116.1895218,39.8079834,13:10:00,2,1
116.1898041,39.80769348,13:10:00,2,1
116.1899414,39.7929039,09:27:30,0,1
116.1899414,39.7929039,17:35:00,0,3
116.1908951,39.80613327,11:32:30,4,1
116.1912003,39.93350220000001,20:07:30,0,1
116.1912994,40.22761917,18:22:30,0,2
116.1913605,39.93352127,20:07:30,0,2
116.1921692,39.79312515,09:27:30,0,5
116.1928787,39.79543304,09:27:30,0,2
116.1939774,39.93370056,10:45:00,4,3
116.1950989,39.80260849,13:10:00,2,1
116.1959305,39.79524994,17:35:00,0,2
116.1964722,39.79021835,07:17:30,0,5
116.1964722,39.79021835,09:27:30,0,2
116.1967468,39.80839539,17:22:30,0,5
116.1969528,39.80865479,13:10:00,2,1
116.1977844,39.84924698,10:10:00,0,1
116.1990662,39.76420593,09:30:00,4,1
116.2001877,39.81945801,11:42:30,4,1
116.200325,39.8208046,11:42:30,4,1
116.2006378,39.93212509,17:57:30,0,4
116.2018662,39.81130219,13:10:00,2,1
116.2018814,39.81110382,11:30:00,4,1
116.2020645,39.84644699,10:32:30,2,1
116.2020798,39.84690475,10:10:00,0,2
116.2023773,39.8005867,10:02:30,0,1
116.2028809,39.83906555,14:37:30,0,1
116.2028809,39.83906555,16:57:30,0,2
116.2035675,39.84378815,10:10:00,0,1
116.2039261,39.81092834,10:02:30,0,2
116.2039261,39.81092834,11:30:00,4,1
116.2051239,39.76554871,09:30:00,4,2
116.2052689,39.76673126,09:30:00,4,1
116.20551299999998,39.89870453,16:40:00,0,4
116.2055588,39.81193924,07:05:00,0,1
116.2055588,39.81193924,10:02:30,0,1
116.2055588,39.81193924,11:30:00,4,2
116.2056503,39.76161575,09:30:00,4,3
116.205864,39.81137848,07:05:00,0,1
116.20681,39.76525116,09:30:00,4,2
116.20681,39.76525116,11:32:30,0,2
116.2069702,39.7640686,09:30:00,4,2
116.2069702,39.7640686,11:32:30,0,2
116.2070007,39.81338882,06:47:30,0,3
116.2077332,39.76070023,09:30:00,4,1
116.20776370000002,39.76400757,09:30:00,4,1
116.2081909,40.00187302,12:55:00,2,1
116.20836640000002,39.81479645,06:47:30,0,1
116.20877079999998,39.82687378,17:05:00,0,1
116.2088013,39.8425293,10:32:30,2,1
116.2092209,39.83053589,17:05:00,0,1
116.2092209,39.90406418,19:02:30,0,1
116.2092438,39.87290192,10:32:30,2,6
116.2099228,39.88606262,16:42:30,0,1
116.2109909,39.8428154,16:35:00,0,3
116.2110291,39.90246582,16:40:00,0,1
116.211441,39.84206772,08:02:30,0,2
116.2115936,39.84225464,16:35:00,0,2
116.21184540000002,39.86873627,10:32:30,2,6
116.2132187,39.76411438,09:30:00,4,1
116.21360020000002,39.896492,10:20:00,4,2
116.2145233,39.75930786,09:32:30,4,4
116.2149658,39.75607681,09:32:30,4,2
116.2153473,39.76023865,09:32:30,4,4
116.2154617,40.21457291,07:52:30,0,1
116.2155609,39.90024185,16:40:00,0,2
116.2161179,39.90749741,16:40:00,0,1
116.217926,39.89829254,10:20:00,4,2
116.219841,39.73433685,09:00:00,0,4
116.2201767,40.21809769,07:52:30,0,3
116.2201767,40.21809769,08:07:30,0,1
116.2204056,39.86738586,10:37:30,2,1
116.2220383,39.73348618,09:00:00,0,6
116.2222977,40.22118759,16:52:30,0,4
116.2223663,39.90390396,16:40:00,0,1
116.222435,39.99280548,16:12:30,0,2
116.222702,40.11682892,07:47:30,0,2
116.222908,40.22103882,16:52:30,0,4
116.222908,40.22103882,16:55:00,0,2
116.2229843,40.21722794,07:52:30,0,1
116.2233276,40.22012711,16:52:30,0,4
116.2233276,40.22012711,16:55:00,0,2
116.2236176,40.21194839,16:52:30,0,2
116.2237091,40.21204758,08:42:30,0,2
116.2244949,39.85076904,07:17:30,0,1
116.2244949,39.85076904,07:20:00,0,2
116.2252045,39.85342789,10:37:30,2,1
116.2252274,39.84545898,15:27:30,0,1
116.2256317,40.23020935,07:47:30,0,1
116.22624209999998,40.18389129999999,12:37:30,0,4
116.22664640000002,39.89453888,07:35:00,0,1
116.2270737,39.87532043,10:45:00,2,4
116.2274246,40.22156525,12:47:30,0,2
116.227478,39.84662247,07:17:30,0,1
116.227478,39.84662247,15:27:30,0,1
116.227829,40.18399429,12:37:30,0,6
116.2278519,39.87754822,06:57:30,0,1
116.2282028,39.87509155,15:22:30,0,1
116.2282181,39.87522125,10:37:30,2,1
116.2282181,39.87522125,15:22:30,0,1
116.2282791,40.11847305,07:47:30,0,2
116.2288513,40.22642517,23:02:30,0,2
116.2289581,39.88030624,07:00:00,0,1
116.2294388,39.87834549,06:57:30,0,3
116.2295075,39.89990616,15:30:00,0,1
116.2295075,39.89990616,15:32:30,0,3
116.2295532,39.88267517,08:05:00,0,2
116.2297058,39.87456131,10:37:30,2,3
116.2299805,39.87723923,06:57:30,0,7
116.2299805,39.87723923,07:00:00,0,2
116.230423,39.88154602,06:57:30,0,2
116.230423,39.88154602,07:00:00,0,2
116.2304306,39.87876892,08:05:00,0,1
116.2308502,39.87299728,06:57:30,0,3
116.2308502,39.87299728,10:37:30,2,1
116.2308502,39.87299728,10:45:00,2,4
116.2308502,39.87299728,15:20:00,0,1
116.2308502,39.87299728,15:22:30,0,1
116.2310181,39.88138199,07:00:00,0,2
116.2311096,39.87169647,10:45:00,2,8
116.2311096,39.87169647,15:22:30,0,1
116.2311249,39.87590408,06:57:30,0,2
116.2311249,39.87590408,15:20:00,0,2
116.2313538,39.85075378,07:17:30,0,3
116.2313538,39.85075378,07:20:00,0,2
116.2314224,39.89108658,07:00:00,0,1
116.2316361,39.90730667,15:32:30,0,2
116.2316437,40.04408264,17:42:30,0,3
116.2316666,39.90733719,15:32:30,0,2
116.231781,40.22459793,07:47:30,0,1
116.2319565,39.86491394,10:32:30,2,5
116.2319565,39.86491394,10:35:00,2,2
116.2319565,39.86491394,10:37:30,2,1
116.23231509999998,39.84666061,18:50:00,0,2
116.2323227,39.89017487,07:35:00,0,1
116.23246,39.89037323,07:02:30,0,5
116.2326126,39.86548615,10:32:30,2,5
116.2326126,39.86548615,10:35:00,2,2
116.2327652,39.86465073,15:55:00,0,1
116.2330246,39.86502838,15:55:00,0,2
116.2334976,40.21258545,07:47:30,0,1
116.233551,39.92990875,18:42:30,0,2
116.2335739,39.90432739,15:32:30,0,2
116.233902,40.22924423,07:47:30,0,1
116.2339478,40.20613098,17:05:00,0,1
116.233963,40.21994019,16:52:30,0,2
116.2340698,40.20653915,17:05:00,0,1
116.2343521,39.84938812,10:25:00,0,1
116.234726,39.89674759,11:15:00,0,1
116.234932,39.86371613,10:32:30,2,2
116.234932,39.86371613,10:35:00,2,1
116.2351303,39.90738678,16:42:30,0,2
116.235672,39.90768433,15:35:00,0,2
116.2357025,39.90377045,15:35:00,0,1
116.2357254,39.90714645,15:35:00,0,2
116.2357941,39.90078735,15:37:30,0,1
116.2359085,39.87434769,10:37:30,2,1
116.2359085,39.88976288,13:00:00,0,1
116.2361069,39.88917160000001,13:00:00,0,1
116.236145,39.85542679,10:32:30,2,1
116.2363815,40.22443771,12:47:30,0,4
116.2364044,40.22633362,12:50:00,0,2
116.2366257,39.85178375,15:47:30,0,2
116.23686979999998,39.92974854,18:42:30,0,2
116.2370682,39.8524437,15:47:30,0,1
116.2371903,39.85952759,10:32:30,2,1
116.2371903,39.85952759,15:57:30,0,1
116.2372818,39.92956161,18:42:30,0,4
116.23765559999998,39.85953903,10:32:30,2,2
116.2377777,39.67083359,13:15:00,2,4
116.237793,39.85394669,15:47:30,0,1
116.2378006,39.85388947,10:25:00,0,2
116.2378998,40.21266556,12:40:00,0,2
116.2379761,39.89081573,06:57:30,0,1
116.2379761,39.89081573,07:00:00,0,2
116.2381744,40.06435394,13:05:00,2,1
116.2382736,39.85720444,10:32:30,2,1
116.2384949,39.8760376,14:35:00,0,2
116.2386551,39.89500809,13:00:00,0,1
116.2388077,39.85555649,10:32:30,2,1
116.239006,39.85691452,10:32:30,2,1
116.239006,39.85691452,15:27:30,0,1
116.239006,39.85691452,15:47:30,0,1
116.239006,39.85691452,15:57:30,0,2
116.2390976,39.85713577,10:32:30,2,2
116.2391968,39.90511322,15:35:00,0,2
116.2392426,39.87616348,15:20:00,0,1
116.2393875,39.92565536,16:32:30,0,1
116.2396851,40.23018646,12:50:00,0,2
116.2398377,40.20782089,12:15:00,0,1
116.2398377,40.21230698,14:52:30,0,2
116.2400284,39.92955017,15:37:30,0,1
116.2401581,39.93136597,15:37:30,0,2
116.2404022,39.65618896,13:15:00,2,1
116.24040990000002,39.84960938,10:25:00,0,1
116.2406387,40.2127533,12:40:00,0,1
116.2407684,39.92963409,15:37:30,0,1
116.2409439,39.89728165,14:52:30,4,1
116.2409973,40.21633911,11:45:00,0,1
116.24104309999998,39.90317917,11:20:00,2,1
116.2410889,40.04640579,17:42:30,0,2
116.2412262,40.21151733,12:12:30,0,1
116.2412262,40.21151733,12:40:00,0,2
116.2412415,40.21123505,12:10:00,0,3
116.2412415,40.21123505,12:12:30,0,1
116.2412415,40.21123505,12:40:00,0,2
116.241333,39.92623901,16:32:30,0,1
116.241394,39.85895157,10:32:30,2,2
116.2414703,39.90074158,15:37:30,0,2
116.2417297,40.24937439,16:52:30,0,2
116.241806,39.94715118,10:42:30,2,4
116.2421875,39.91672516,12:37:30,2,2
116.2426453,39.89271927,14:52:30,4,1
116.2426453,39.90680695,15:37:30,0,2
116.2426605,40.04331589,13:35:00,0,1
116.2427216,39.90383148,15:35:00,0,3
116.2428207,39.89580536,14:52:30,4,1
116.24285890000002,40.20777893,12:15:00,0,1
116.24309540000002,39.8598671,07:32:30,0,1
116.2431183,39.92971802,13:20:00,0,1
116.2431183,39.92971802,16:07:30,0,1
116.2433777,40.22947693,12:50:00,0,3
116.2434769,39.88244629,07:07:30,0,2
116.24356840000002,39.89444351,14:52:30,4,2
116.24356840000002,39.92650986,16:32:30,0,1
116.2436981,39.86013412,10:32:30,2,1
116.2436981,39.86013412,15:57:30,0,2
116.2437363,39.91329575,12:37:30,2,2
116.2439423,39.92153549,18:10:00,0,2
116.2441406,40.21315002,14:52:30,0,1
116.2441864,39.90309906,15:40:00,0,2
116.2446365,39.87884903,07:07:30,0,3
116.2448731,40.21235657,12:15:00,0,2
116.2451401,40.28376007,15:55:00,0,1
116.2452774,39.896698,13:05:00,0,3
116.2453232,39.89686584,13:00:00,0,1
116.2454605,40.20728302,12:10:00,0,6
116.2456818,40.16365051,17:02:30,0,2
116.2456818,40.16365051,17:05:00,0,2
116.2462006,39.89695358,13:05:00,0,2
116.2462921,40.16364288,09:52:30,0,1
116.2464218,39.89376068,11:20:00,2,1
116.2469177,40.16818237,08:45:00,0,2
116.2469864,39.86148453,07:32:30,0,1
116.24720759999998,40.2131424,14:52:30,0,2
116.2473755,40.20801926,12:10:00,0,7
116.2474136,39.87779236,15:20:00,0,1
116.2477799,39.90491486,15:37:30,0,3
116.2477799,39.90491486,15:40:00,0,3
116.2481995,40.21189499,12:12:30,0,1
116.2482071,39.92948532,18:10:00,0,2
116.24822240000002,39.86204910000001,07:32:30,0,1
116.2484283,39.97875214,09:32:30,2,4
116.248558,40.06609344,13:05:00,2,2
116.2487488,39.86222839,07:32:30,0,1
116.2490387,39.90622329999999,15:37:30,0,2
116.249176,40.16511536,17:02:30,0,2
116.249176,40.16511536,17:05:00,0,2
116.2492371,39.86252213,09:55:00,0,1
116.2492371,39.86252213,15:27:30,0,1
116.2493134,39.84938812,15:35:00,0,1
116.249527,39.90507507,15:37:30,0,3
116.249527,40.16486359,17:02:30,0,2
116.249527,40.16486359,17:05:00,0,2
116.2500229,40.20828247,12:10:00,0,3
116.2501679,39.91633224,18:05:00,0,1
116.2506104,40.21121597,12:00:00,0,2
116.2506104,40.21121597,12:12:30,0,1
116.2506104,40.21121597,12:15:00,0,1
116.2506332,40.21025085,12:00:00,0,2
116.2506332,40.21025085,12:12:30,0,1
116.2508011,39.83884811,10:32:30,2,1
116.2512894,39.90818405,17:47:30,0,2
116.2514725,40.21326065,12:00:00,0,1
116.2519379,39.86345291,07:32:30,0,1
116.2519836,39.88072205,08:22:30,0,1
116.2521744,40.29785919,15:55:00,0,2
116.252533,39.87783051,08:22:30,0,3
116.2526398,39.87762070000001,08:22:30,0,1
116.2527618,40.20789337,13:02:30,0,1
116.25280759999998,39.89720535,07:10:00,0,2
116.25280759999998,39.89720535,11:22:30,2,1
116.25280759999998,39.89720535,19:55:00,0,3
116.25280759999998,39.90895081,17:47:30,0,3
116.2528305,39.90867233,16:42:30,0,1
116.2528305,39.90867233,17:47:30,0,4
116.2528305,39.90867233,18:00:00,0,1
116.2528534,39.89703369,07:10:00,0,2
116.2529068,39.91159439,18:00:00,0,1
116.2529144,39.90044785,13:17:30,2,1
116.2529526,39.85965347,07:30:00,0,2
116.2529526,39.89564514,11:20:00,2,1
116.2529755,39.91436005,18:00:00,0,1
116.2530518,39.93026733,18:00:00,0,1
116.2531128,39.89592361,13:05:00,0,2
116.2531128,39.91966248,18:05:00,0,2
116.2531433,39.91707993,18:05:00,0,1
116.2532578,39.89713287,13:05:00,0,2
116.2533798,39.89710617,11:20:00,2,1
116.2535172,40.21060944,13:02:30,0,1
116.2535629,39.93026733,18:00:00,0,1
116.2535706,39.88891602,10:45:00,2,2
116.2537918,39.93018341,18:02:30,0,10
116.2537918,40.06719208,18:35:00,0,2
116.2542725,39.86132812,10:35:00,2,1
116.2543106,39.8596611,10:35:00,2,1
116.2543564,39.92003632,18:05:00,0,1
116.2543716,39.85967636,10:35:00,2,2
116.2546768,39.8609581,10:35:00,2,1
116.2547226,39.88958359,10:42:30,2,2
116.2549362,39.86094284,15:50:00,0,1
116.2553864,39.89672089,07:10:00,0,6
116.2553864,39.89672089,11:20:00,2,4
116.2553864,39.89672089,11:22:30,2,1
116.2558212,39.89689636,07:10:00,0,4
116.2558212,39.89689636,19:55:00,0,2
116.2559128,40.21057892,11:55:00,0,1
116.2559509,39.9033165,11:22:30,2,1
116.2559509,39.9033165,18:50:00,0,6
116.2564697,39.86017609,09:55:00,0,1
116.2570419,40.00312042,17:20:00,0,2
116.2571716,39.86561203,10:30:00,2,1
116.2571793,39.88954926,07:22:30,0,2
116.2571793,39.88954926,10:40:00,2,2
116.2571793,39.88954926,10:45:00,2,2
116.25721740000002,39.89451218,11:20:00,2,6
116.25721740000002,39.89451218,11:22:30,2,1
116.2572861,40.00305176,17:20:00,0,1
116.2578507,40.04314804,13:35:00,0,1
116.2579117,39.91814423,18:07:30,0,4
116.2579804,40.06681824,18:35:00,0,2
116.2581177,40.21091843,11:55:00,0,1
116.25840759999998,40.21326065,13:02:30,0,3
116.2585068,40.07790756,16:35:00,0,1
116.258522,40.04651642,13:35:00,0,1
116.2586136,40.21086121,11:55:00,0,1
116.25872040000002,39.88943863,07:22:30,0,2
116.2588348,39.8926239,10:50:00,2,1
116.25895690000002,39.89693069,11:22:30,2,5
116.25895690000002,39.89693069,14:52:30,4,1
116.25935359999998,39.90753174,18:32:30,0,2
116.2593842,39.91772842,18:07:30,0,2
116.2594528,39.92017365,18:10:00,0,2
116.2594986,40.21874237,12:22:30,0,3
116.2595444,39.8923378,10:40:00,2,2
116.2595444,39.8923378,10:45:00,2,4
116.25963590000002,39.90684128,15:40:00,0,6
116.2598496,39.91747665,18:10:00,0,2
116.25987240000002,39.92915726,13:20:00,0,2
116.2599258,40.07791901,16:35:00,0,1
116.2599716,39.9145813,18:10:00,0,4
116.2601242,39.91225052,18:32:30,0,2
116.2602081,39.90927887,18:32:30,0,2
116.2606278,39.90618896,15:40:00,0,2
116.2607117,40.21915817,12:22:30,0,2
116.2608261,40.1359024,11:12:30,0,4
116.2608872,39.89202118,07:22:30,0,2
116.2608872,39.89202118,10:37:30,2,2
116.2608872,39.89202118,10:45:00,2,1
116.2608872,39.89202118,11:22:30,2,2
116.26122279999998,39.86692429,10:30:00,2,1
116.2615738,39.86729813,07:32:30,0,1
116.2618866,39.89195633,10:37:30,2,3
116.26221470000002,39.89696503,13:05:00,0,1
116.2623062,39.88896942,10:45:00,2,1
116.262558,39.88948822,10:50:00,2,2
116.262558,40.13195419,13:52:30,0,2
116.26283259999998,40.12790298,10:27:30,0,1
116.2629166,39.92415619,16:32:30,0,2
116.26297,40.13195801,10:27:30,0,2
116.26297,40.13195801,13:52:30,0,2
116.2631149,40.13883591,13:10:00,0,2
116.2634354,39.92349625,16:32:30,0,1
116.2637253,39.91810989,18:10:00,0,2
116.2637787,40.13759232,13:10:00,0,1
116.2638702,39.90651703,15:42:30,0,2
116.2643814,39.89258957,10:45:00,2,2
116.2643814,39.89317703,08:12:30,0,6
116.2643814,39.89317703,10:52:30,2,3
116.264389,39.86399841,10:07:30,0,1
116.2644501,39.90692902,13:05:00,2,1
116.2644501,39.90692902,15:40:00,0,2
116.2644501,39.91757584,10:52:30,2,1
116.2644501,39.91757584,16:20:00,0,2
116.2644501,39.91757584,18:10:00,0,3
116.2644577,39.89310074,10:45:00,2,1
116.2644577,39.89310074,10:52:30,2,1
116.264473,39.9118309,22:27:30,0,1
116.2645035,39.90324402,18:50:00,0,2
116.2645264,39.86631775,10:30:00,2,2
116.2645264,39.89251328,10:52:30,2,1
116.2645798,39.90585709,15:42:30,0,2
116.2646103,39.89575577,10:52:30,2,3
116.2646942,39.88993454,10:52:30,2,1
