,area,s_time,num
120,东城区,21:50:00,5
121,东城区,21:52:30,6
122,东城区,21:57:30,8
123,东城区,22:12:30,3
124,东城区,22:15:00,4
125,东城区,22:20:00,1
126,东城区,22:25:00,2
127,东城区,22:30:00,5
128,东城区,22:35:00,2
129,东城区,22:47:30,2
130,东城区,22:52:30,5
131,东城区,23:05:00,13
132,丰台区,06:57:30,8
133,丰台区,07:10:00,14
134,丰台区,07:15:00,5
135,丰台区,07:17:30,10
136,丰台区,07:20:00,4
137,丰台区,07:22:30,1
138,丰台区,07:32:30,8
139,丰台区,07:37:30,4
140,丰台区,07:40:00,2
141,丰台区,07:52:30,4
142,丰台区,07:55:00,4
143,丰台区,07:57:30,6
144,丰台区,08:00:00,7
145,丰台区,08:02:30,1
146,丰台区,08:05:00,13
147,丰台区,08:12:30,9
148,丰台区,08:15:00,11
149,丰台区,08:22:30,10
150,丰台区,08:25:00,1
151,丰台区,08:30:00,5
152,丰台区,08:37:30,11
153,丰台区,08:40:00,8
154,丰台区,08:42:30,2
155,丰台区,08:45:00,2
156,丰台区,08:47:30,3
157,丰台区,08:52:30,2
158,丰台区,08:55:00,5
159,丰台区,09:05:00,2
160,丰台区,09:25:00,1
161,丰台区,09:27:30,6
162,丰台区,09:30:00,4
163,丰台区,09:32:30,3
164,丰台区,09:35:00,32
165,丰台区,09:37:30,4
166,丰台区,09:40:00,16
167,丰台区,09:45:00,15
168,丰台区,09:47:30,18
169,丰台区,09:50:00,5
170,丰台区,09:52:30,5
171,丰台区,09:55:00,10
172,丰台区,09:57:30,1
173,丰台区,10:00:00,23
174,丰台区,10:05:00,5
175,丰台区,10:07:30,4
176,丰台区,10:10:00,19
177,丰台区,10:12:30,10
178,丰台区,10:15:00,9
179,丰台区,10:17:30,13
180,丰台区,10:20:00,10
181,丰台区,10:22:30,16
182,丰台区,10:25:00,18
183,丰台区,10:27:30,17
184,丰台区,10:30:00,16
185,丰台区,10:32:30,34
186,丰台区,10:37:30,10
187,丰台区,10:40:00,6
188,丰台区,10:42:30,5
189,丰台区,10:45:00,33
190,丰台区,10:47:30,28
191,丰台区,10:50:00,1
192,丰台区,10:52:30,8
193,丰台区,11:00:00,6
194,丰台区,11:07:30,13
195,丰台区,11:10:00,5
196,丰台区,11:20:00,16
197,丰台区,11:22:30,11
198,丰台区,11:25:00,13
199,丰台区,11:27:30,11
200,丰台区,11:30:00,15
201,丰台区,11:32:30,29
202,丰台区,11:35:00,12
203,丰台区,11:37:30,1
204,丰台区,11:40:00,17
205,丰台区,11:42:30,17
206,丰台区,11:47:30,12
207,丰台区,11:52:30,5
208,丰台区,11:55:00,8
209,丰台区,11:57:30,10
210,丰台区,12:02:30,1
211,丰台区,12:05:00,13
212,丰台区,12:10:00,3
213,丰台区,12:12:30,7
214,丰台区,12:17:30,6
215,丰台区,12:20:00,8
216,丰台区,12:22:30,4
217,丰台区,12:25:00,1
218,丰台区,12:27:30,6
219,丰台区,12:32:30,1
220,丰台区,12:35:00,3
221,丰台区,12:37:30,8
222,丰台区,12:40:00,12
223,丰台区,12:42:30,11
224,丰台区,12:45:00,45
225,丰台区,12:47:30,6
226,丰台区,12:52:30,5
227,丰台区,13:05:00,13
228,丰台区,13:10:00,5
229,丰台区,13:12:30,3
230,丰台区,13:15:00,2
231,丰台区,13:17:30,8
232,丰台区,13:22:30,5
233,丰台区,13:25:00,20
234,丰台区,13:27:30,15
235,丰台区,13:30:00,27
236,丰台区,13:32:30,11
237,丰台区,13:35:00,28
238,丰台区,13:37:30,47
239,丰台区,13:40:00,17
240,丰台区,13:42:30,17
241,丰台区,13:45:00,20
242,丰台区,13:47:30,5
243,丰台区,13:50:00,5
244,丰台区,13:57:30,6
245,丰台区,14:00:00,5
246,丰台区,14:05:00,7
247,丰台区,14:07:30,1
248,丰台区,14:10:00,11
249,丰台区,14:15:00,2
250,丰台区,14:22:30,20
251,丰台区,14:25:00,24
252,丰台区,14:30:00,4
253,丰台区,14:35:00,2
254,丰台区,14:37:30,5
255,丰台区,14:40:00,4
256,丰台区,14:42:30,3
257,丰台区,14:47:30,12
258,丰台区,14:52:30,16
259,丰台区,14:55:00,16
260,丰台区,14:57:30,13
261,丰台区,15:10:00,5
262,丰台区,15:15:00,10
263,丰台区,15:17:30,3
264,丰台区,15:20:00,14
265,丰台区,15:22:30,12
266,丰台区,15:25:00,6
267,丰台区,15:27:30,10
268,丰台区,15:45:00,5
269,丰台区,15:55:00,5
270,丰台区,15:57:30,10
271,丰台区,16:00:00,27
272,丰台区,16:02:30,19
273,丰台区,16:05:00,5
274,丰台区,16:07:30,15
275,丰台区,16:10:00,13
276,丰台区,16:12:30,1
277,丰台区,16:15:00,6
278,丰台区,16:20:00,4
279,丰台区,16:22:30,10
280,丰台区,16:27:30,2
281,丰台区,16:35:00,1
282,丰台区,16:40:00,3
283,丰台区,16:45:00,4
284,丰台区,16:47:30,4
285,丰台区,17:00:00,2
286,丰台区,17:05:00,5
287,丰台区,17:07:30,5
288,丰台区,17:10:00,4
289,丰台区,17:22:30,10
290,丰台区,17:42:30,2
291,丰台区,18:07:30,2
292,丰台区,18:12:30,4
293,丰台区,18:22:30,4
294,丰台区,18:25:00,4
295,丰台区,18:30:00,4
296,丰台区,18:32:30,5
297,丰台区,18:55:00,8
298,丰台区,19:05:00,8
299,丰台区,19:12:30,4
300,丰台区,19:17:30,3
301,丰台区,19:22:30,3
302,丰台区,19:25:00,14
303,丰台区,19:42:30,22
304,丰台区,19:47:30,13
305,丰台区,19:52:30,12
306,丰台区,19:55:00,3
307,丰台区,19:57:30,4
308,丰台区,20:00:00,2
309,丰台区,20:20:00,1
310,丰台区,20:22:30,6
311,大兴区,07:12:30,1
312,大兴区,07:25:00,2
313,大兴区,07:30:00,1
314,大兴区,07:40:00,1
315,大兴区,07:57:30,1
316,大兴区,08:05:00,1
317,大兴区,08:12:30,3
318,大兴区,08:20:00,2
319,大兴区,08:25:00,8
320,大兴区,09:17:30,3
321,大兴区,09:20:00,5
322,大兴区,09:25:00,1
323,大兴区,09:35:00,4
324,大兴区,09:40:00,5
325,大兴区,09:45:00,5
326,大兴区,09:47:30,8
327,大兴区,09:52:30,10
328,大兴区,09:55:00,3
329,大兴区,10:00:00,8
330,大兴区,10:02:30,4
331,大兴区,10:15:00,9
332,大兴区,10:17:30,6
333,大兴区,10:32:30,1
334,大兴区,11:00:00,3
335,大兴区,11:27:30,4
336,大兴区,11:37:30,5
337,大兴区,11:57:30,1
338,大兴区,12:00:00,14
339,大兴区,12:07:30,5
340,大兴区,12:12:30,1
341,大兴区,12:22:30,5
342,大兴区,13:15:00,5
343,大兴区,13:35:00,1
344,大兴区,13:50:00,2
345,大兴区,14:25:00,5
346,大兴区,15:55:00,2
347,大兴区,16:05:00,5
348,大兴区,16:12:30,4
349,大兴区,16:27:30,3
350,大兴区,16:30:00,5
351,大兴区,16:32:30,5
352,大兴区,16:40:00,2
353,大兴区,16:45:00,2
354,大兴区,16:47:30,4
355,大兴区,16:50:00,3
356,大兴区,17:07:30,5
357,大兴区,17:10:00,1
358,大兴区,17:15:00,5
359,大兴区,18:40:00,1
360,大兴区,20:22:30,2
361,密云县,05:17:30,10
362,密云县,10:17:30,5
363,密云县,10:37:30,7
364,密云县,10:40:00,1
365,密云县,10:42:30,19
366,密云县,10:50:00,4
367,密云县,10:52:30,3
368,密云县,11:12:30,5
369,密云县,11:20:00,5
370,密云县,11:42:30,5
371,密云县,12:52:30,4
372,密云县,12:55:00,9
373,密云县,13:02:30,5
374,平谷区,11:30:00,4
375,怀柔区,10:25:00,1
376,怀柔区,13:42:30,3
377,怀柔区,13:50:00,4
378,怀柔区,14:07:30,5
379,怀柔区,14:22:30,2
380,怀柔区,14:27:30,5
381,怀柔区,14:30:00,3
382,怀柔区,14:37:30,2
383,怀柔区,14:42:30,4
384,怀柔区,14:45:00,3
385,怀柔区,14:47:30,4
386,房山区,08:42:30,20
387,房山区,08:47:30,4
388,房山区,08:55:00,7
389,房山区,09:12:30,7
390,房山区,09:20:00,5
391,房山区,09:30:00,4
392,房山区,09:32:30,5
393,房山区,09:35:00,4
394,房山区,09:52:30,10
395,房山区,09:55:00,4
396,房山区,10:32:30,1
397,房山区,11:00:00,10
398,房山区,11:05:00,4
399,房山区,11:20:00,7
400,房山区,11:42:30,1
401,房山区,13:25:00,2
402,房山区,14:12:30,4
403,房山区,14:25:00,1
404,房山区,14:35:00,8
405,昌平区,02:52:30,5
406,昌平区,02:57:30,5
407,昌平区,06:07:30,10
408,昌平区,06:10:00,3
409,昌平区,06:25:00,5
410,昌平区,07:47:30,4
411,昌平区,07:52:30,3
412,昌平区,08:05:00,5
413,昌平区,08:07:30,3
414,昌平区,08:10:00,10
415,昌平区,08:12:30,4
416,昌平区,08:25:00,2
417,昌平区,08:27:30,2
418,昌平区,08:42:30,5
419,昌平区,08:45:00,2
420,昌平区,08:50:00,4
421,昌平区,09:37:30,4
422,昌平区,09:42:30,5
423,昌平区,09:47:30,5
424,昌平区,10:00:00,1
425,昌平区,10:12:30,5
426,昌平区,10:42:30,1
427,昌平区,10:57:30,4
428,昌平区,11:12:30,5
429,昌平区,11:32:30,10
430,昌平区,11:45:00,3
431,昌平区,12:00:00,5
432,昌平区,12:10:00,5
433,昌平区,12:12:30,5
434,昌平区,12:17:30,4
435,昌平区,12:22:30,5
436,昌平区,12:50:00,7
437,昌平区,13:02:30,5
438,昌平区,13:27:30,5
439,昌平区,13:30:00,10
440,昌平区,13:52:30,5
441,昌平区,14:00:00,1
442,昌平区,14:10:00,4
443,昌平区,15:40:00,7
444,昌平区,15:42:30,8
445,昌平区,15:45:00,26
446,昌平区,15:57:30,23
447,昌平区,16:00:00,37
448,昌平区,16:02:30,5
449,昌平区,16:07:30,3
450,昌平区,16:22:30,5
451,昌平区,16:25:00,10
452,昌平区,16:37:30,4
453,昌平区,16:40:00,5
454,昌平区,16:52:30,9
455,昌平区,17:27:30,7
456,昌平区,17:30:00,5
457,昌平区,17:57:30,2
458,昌平区,18:22:30,2
459,昌平区,18:47:30,13
460,昌平区,18:50:00,3
461,昌平区,18:52:30,2
462,昌平区,23:02:30,2
463,朝阳区,00:17:30,1
464,朝阳区,00:20:00,1
465,朝阳区,00:25:00,2
466,朝阳区,00:27:30,7
467,朝阳区,00:32:30,9
468,朝阳区,00:37:30,8
469,朝阳区,00:40:00,4
470,朝阳区,00:42:30,4
471,朝阳区,00:57:30,2
472,朝阳区,01:02:30,3
473,朝阳区,01:15:00,5
474,朝阳区,01:17:30,17
475,朝阳区,01:20:00,17
476,朝阳区,01:27:30,5
477,朝阳区,01:30:00,2
478,朝阳区,01:35:00,5
479,朝阳区,01:40:00,9
480,朝阳区,01:45:00,4
481,朝阳区,01:47:30,24
482,朝阳区,01:50:00,19
483,朝阳区,02:00:00,16
484,朝阳区,06:17:30,4
485,朝阳区,06:27:30,1
486,朝阳区,06:40:00,3
487,朝阳区,06:42:30,1
488,朝阳区,06:50:00,5
489,朝阳区,06:52:30,1
490,朝阳区,06:55:00,4
491,朝阳区,06:57:30,1
492,朝阳区,07:00:00,9
493,朝阳区,07:05:00,1
494,朝阳区,07:10:00,5
495,朝阳区,07:12:30,5
496,朝阳区,07:15:00,4
497,朝阳区,07:17:30,2
498,朝阳区,07:22:30,4
499,朝阳区,07:27:30,5
500,朝阳区,07:30:00,21
501,朝阳区,07:32:30,6
502,朝阳区,07:35:00,1
503,朝阳区,07:40:00,6
504,朝阳区,07:45:00,5
505,朝阳区,07:47:30,9
506,朝阳区,07:55:00,10
507,朝阳区,07:57:30,7
508,朝阳区,08:05:00,5
509,朝阳区,08:12:30,17
510,朝阳区,08:22:30,11
511,朝阳区,08:25:00,10
512,朝阳区,08:27:30,11
513,朝阳区,08:30:00,10
514,朝阳区,08:32:30,12
515,朝阳区,08:35:00,11
516,朝阳区,08:37:30,3
517,朝阳区,08:40:00,14
518,朝阳区,08:42:30,29
519,朝阳区,08:45:00,22
520,朝阳区,08:47:30,6
521,朝阳区,08:50:00,28
522,朝阳区,08:52:30,23
523,朝阳区,08:55:00,28
524,朝阳区,08:57:30,5
525,朝阳区,09:00:00,5
526,朝阳区,09:02:30,52
527,朝阳区,09:05:00,48
528,朝阳区,09:07:30,28
529,朝阳区,09:10:00,17
530,朝阳区,09:12:30,14
531,朝阳区,09:15:00,12
532,朝阳区,09:17:30,9
533,朝阳区,09:20:00,16
534,朝阳区,09:22:30,7
535,朝阳区,09:25:00,30
536,朝阳区,09:27:30,14
537,朝阳区,09:30:00,25
538,朝阳区,09:32:30,11
539,朝阳区,09:35:00,26
540,朝阳区,09:37:30,19
541,朝阳区,09:40:00,23
542,朝阳区,09:42:30,58
543,朝阳区,09:45:00,42
544,朝阳区,09:47:30,55
545,朝阳区,09:50:00,26
546,朝阳区,09:52:30,27
547,朝阳区,09:55:00,28
548,朝阳区,09:57:30,35
549,朝阳区,10:00:00,24
550,朝阳区,10:02:30,14
551,朝阳区,10:05:00,22
552,朝阳区,10:07:30,12
553,朝阳区,10:12:30,17
554,朝阳区,10:15:00,57
555,朝阳区,10:17:30,24
556,朝阳区,10:20:00,29
557,朝阳区,10:22:30,13
558,朝阳区,10:25:00,33
559,朝阳区,10:27:30,26
560,朝阳区,10:30:00,25
561,朝阳区,10:32:30,18
562,朝阳区,10:35:00,31
563,朝阳区,10:37:30,19
564,朝阳区,10:40:00,24
565,朝阳区,10:42:30,30
566,朝阳区,10:45:00,54
567,朝阳区,10:47:30,45
568,朝阳区,10:50:00,20
569,朝阳区,10:52:30,30
570,朝阳区,10:55:00,14
571,朝阳区,10:57:30,8
572,朝阳区,11:00:00,35
573,朝阳区,11:02:30,40
574,朝阳区,11:05:00,24
575,朝阳区,11:07:30,17
576,朝阳区,11:10:00,26
577,朝阳区,11:12:30,6
578,朝阳区,11:15:00,7
579,朝阳区,11:17:30,19
580,朝阳区,11:20:00,31
581,朝阳区,11:22:30,3
582,朝阳区,11:25:00,11
583,朝阳区,11:27:30,10
584,朝阳区,11:30:00,13
585,朝阳区,11:32:30,28
586,朝阳区,11:35:00,20
587,朝阳区,11:37:30,18
588,朝阳区,11:40:00,25
589,朝阳区,11:42:30,18
590,朝阳区,11:45:00,24
591,朝阳区,11:47:30,22
592,朝阳区,11:50:00,10
593,朝阳区,11:52:30,3
594,朝阳区,11:55:00,16
595,朝阳区,11:57:30,9
596,朝阳区,12:00:00,8
597,朝阳区,12:02:30,14
598,朝阳区,12:05:00,24
599,朝阳区,12:07:30,15
600,朝阳区,12:10:00,12
601,朝阳区,12:15:00,26
602,朝阳区,12:17:30,21
603,朝阳区,12:20:00,21
604,朝阳区,12:22:30,6
605,朝阳区,12:25:00,7
606,朝阳区,12:27:30,50
607,朝阳区,12:30:00,11
608,朝阳区,12:32:30,36
609,朝阳区,12:35:00,32
610,朝阳区,12:37:30,16
611,朝阳区,12:40:00,24
612,朝阳区,12:42:30,10
613,朝阳区,12:45:00,6
614,朝阳区,12:47:30,8
615,朝阳区,12:50:00,4
616,朝阳区,12:52:30,19
617,朝阳区,12:55:00,7
618,朝阳区,12:57:30,16
619,朝阳区,13:00:00,13
620,朝阳区,13:02:30,16
621,朝阳区,13:05:00,14
622,朝阳区,13:07:30,10
623,朝阳区,13:12:30,10
624,朝阳区,13:15:00,9
625,朝阳区,13:17:30,10
626,朝阳区,13:20:00,6
627,朝阳区,13:22:30,1
628,朝阳区,13:25:00,8
629,朝阳区,13:35:00,5
630,朝阳区,13:37:30,8
631,朝阳区,13:40:00,6
632,朝阳区,13:47:30,1
633,朝阳区,13:50:00,3
634,朝阳区,13:52:30,11
635,朝阳区,13:55:00,1
636,朝阳区,13:57:30,7
637,朝阳区,14:02:30,1
638,朝阳区,14:05:00,11
639,朝阳区,14:07:30,8
640,朝阳区,14:10:00,6
641,朝阳区,14:12:30,3
642,朝阳区,14:15:00,16
643,朝阳区,14:17:30,12
644,朝阳区,14:20:00,19
645,朝阳区,14:22:30,11
646,朝阳区,14:25:00,11
647,朝阳区,14:27:30,3
648,朝阳区,14:32:30,5
649,朝阳区,14:35:00,21
650,朝阳区,14:37:30,20
651,朝阳区,14:40:00,5
652,朝阳区,14:42:30,18
653,朝阳区,14:45:00,20
654,朝阳区,14:47:30,9
655,朝阳区,14:50:00,2
656,朝阳区,14:52:30,17
657,朝阳区,14:55:00,3
658,朝阳区,15:00:00,8
659,朝阳区,15:02:30,1
660,朝阳区,15:07:30,4
661,朝阳区,15:10:00,9
662,朝阳区,15:12:30,17
663,朝阳区,15:15:00,5
664,朝阳区,15:17:30,5
665,朝阳区,15:20:00,10
666,朝阳区,15:22:30,11
667,朝阳区,15:25:00,17
668,朝阳区,15:27:30,19
669,朝阳区,15:30:00,20
670,朝阳区,15:32:30,26
671,朝阳区,15:35:00,30
672,朝阳区,15:37:30,41
673,朝阳区,15:40:00,31
674,朝阳区,15:42:30,41
675,朝阳区,15:45:00,42
676,朝阳区,15:47:30,11
677,朝阳区,15:50:00,25
678,朝阳区,15:52:30,21
679,朝阳区,15:55:00,29
680,朝阳区,15:57:30,48
681,朝阳区,16:00:00,15
682,朝阳区,16:02:30,24
683,朝阳区,16:05:00,10
684,朝阳区,16:07:30,4
685,朝阳区,16:10:00,5
686,朝阳区,16:12:30,13
687,朝阳区,16:15:00,29
688,朝阳区,16:17:30,5
689,朝阳区,16:27:30,37
690,朝阳区,16:30:00,26
691,朝阳区,16:32:30,15
692,朝阳区,16:35:00,8
693,朝阳区,16:37:30,7
694,朝阳区,16:40:00,21
695,朝阳区,16:45:00,1
696,朝阳区,16:47:30,13
697,朝阳区,16:50:00,10
698,朝阳区,16:52:30,21
699,朝阳区,16:57:30,4
700,朝阳区,17:00:00,5
701,朝阳区,17:02:30,4
702,朝阳区,17:05:00,8
703,朝阳区,17:07:30,20
704,朝阳区,17:10:00,8
705,朝阳区,17:12:30,13
706,朝阳区,17:15:00,11
707,朝阳区,17:17:30,9
708,朝阳区,17:20:00,5
709,朝阳区,17:22:30,9
710,朝阳区,17:30:00,15
711,朝阳区,17:32:30,8
712,朝阳区,17:35:00,14
713,朝阳区,17:37:30,24
714,朝阳区,17:40:00,30
715,朝阳区,17:42:30,7
716,朝阳区,17:45:00,18
717,朝阳区,17:47:30,7
718,朝阳区,17:50:00,10
719,朝阳区,17:52:30,7
720,朝阳区,17:55:00,4
721,朝阳区,17:57:30,9
722,朝阳区,18:00:00,8
723,朝阳区,18:02:30,6
724,朝阳区,18:07:30,11
725,朝阳区,18:10:00,10
726,朝阳区,18:12:30,3
727,朝阳区,18:20:00,4
728,朝阳区,18:22:30,1
729,朝阳区,18:25:00,5
730,朝阳区,18:27:30,4
731,朝阳区,18:30:00,18
732,朝阳区,18:32:30,13
733,朝阳区,18:35:00,12
734,朝阳区,18:37:30,18
735,朝阳区,18:40:00,15
736,朝阳区,18:42:30,50
737,朝阳区,18:45:00,16
738,朝阳区,18:47:30,22
739,朝阳区,18:50:00,14
740,朝阳区,18:52:30,38
741,朝阳区,18:55:00,5
742,朝阳区,18:57:30,25
743,朝阳区,19:00:00,9
744,朝阳区,19:02:30,3
745,朝阳区,19:05:00,17
746,朝阳区,19:07:30,16
747,朝阳区,19:10:00,32
748,朝阳区,19:12:30,34
749,朝阳区,19:15:00,36
750,朝阳区,19:17:30,28
751,朝阳区,19:20:00,15
752,朝阳区,19:22:30,21
753,朝阳区,19:25:00,2
754,朝阳区,19:27:30,13
755,朝阳区,19:30:00,4
756,朝阳区,19:35:00,10
757,朝阳区,19:37:30,17
758,朝阳区,19:40:00,9
759,朝阳区,19:42:30,10
760,朝阳区,19:45:00,13
761,朝阳区,19:50:00,13
762,朝阳区,19:52:30,14
763,朝阳区,20:00:00,10
764,朝阳区,20:02:30,20
765,朝阳区,20:05:00,4
766,朝阳区,20:07:30,6
767,朝阳区,20:10:00,5
768,朝阳区,20:12:30,5
769,朝阳区,20:15:00,8
770,朝阳区,20:17:30,4
771,朝阳区,20:20:00,13
772,朝阳区,20:22:30,9
773,朝阳区,20:27:30,5
774,朝阳区,20:30:00,5
775,朝阳区,20:32:30,10
776,朝阳区,20:35:00,3
777,朝阳区,20:37:30,3
778,朝阳区,20:40:00,16
779,朝阳区,20:42:30,5
780,朝阳区,20:45:00,4
781,朝阳区,20:52:30,14
782,朝阳区,20:55:00,1
783,朝阳区,21:02:30,8
784,朝阳区,21:30:00,11
785,朝阳区,21:32:30,3
786,朝阳区,21:35:00,12
787,朝阳区,21:45:00,14
788,朝阳区,21:47:30,1
789,朝阳区,22:12:30,5
790,朝阳区,22:15:00,9
791,朝阳区,22:20:00,7
792,朝阳区,22:25:00,3
793,朝阳区,22:27:30,8
794,朝阳区,22:47:30,2
795,朝阳区,22:55:00,4
796,朝阳区,23:20:00,10
797,朝阳区,23:25:00,8
798,朝阳区,23:30:00,5
799,朝阳区,23:35:00,5
800,海淀区,01:17:30,2
801,海淀区,01:27:30,4
802,海淀区,06:27:30,4
803,海淀区,07:32:30,1
804,海淀区,07:35:00,4
805,海淀区,07:47:30,4
806,海淀区,07:52:30,3
807,海淀区,08:02:30,4
808,海淀区,08:05:00,5
809,海淀区,08:22:30,1
810,海淀区,08:40:00,4
811,海淀区,08:42:30,5
812,海淀区,08:50:00,5
813,海淀区,08:52:30,1
814,海淀区,09:00:00,5
815,海淀区,09:05:00,1
816,海淀区,09:22:30,1
817,海淀区,09:27:30,13
818,海淀区,09:47:30,2
819,海淀区,09:50:00,10
820,海淀区,09:52:30,3
821,海淀区,09:55:00,3
822,海淀区,10:05:00,5
823,海淀区,10:10:00,6
824,海淀区,10:15:00,5
825,海淀区,10:30:00,5
826,海淀区,10:35:00,4
827,海淀区,10:37:30,2
828,海淀区,10:40:00,2
829,海淀区,10:45:00,11
830,海淀区,10:47:30,5
831,海淀区,11:02:30,5
832,海淀区,11:17:30,2
833,海淀区,11:27:30,3
834,海淀区,12:07:30,5
835,海淀区,12:10:00,4
836,海淀区,12:25:00,1
837,海淀区,12:27:30,4
838,海淀区,12:30:00,12
839,海淀区,12:32:30,6
840,海淀区,12:35:00,6
841,海淀区,12:37:30,5
842,海淀区,12:40:00,9
843,海淀区,12:42:30,2
844,海淀区,12:45:00,4
845,海淀区,12:47:30,2
846,海淀区,12:50:00,5
847,海淀区,12:52:30,10
848,海淀区,12:55:00,19
849,海淀区,12:57:30,21
850,海淀区,13:00:00,8
851,海淀区,13:02:30,5
852,海淀区,13:05:00,7
853,海淀区,13:07:30,14
854,海淀区,13:10:00,16
855,海淀区,13:12:30,6
856,海淀区,13:17:30,18
857,海淀区,13:20:00,2
858,海淀区,13:22:30,16
859,海淀区,13:25:00,1
860,海淀区,13:32:30,9
861,海淀区,13:35:00,5
862,海淀区,13:40:00,2
863,海淀区,14:10:00,1
864,海淀区,14:20:00,6
865,海淀区,14:22:30,5
866,海淀区,14:25:00,5
867,海淀区,14:35:00,13
868,海淀区,14:37:30,8
869,海淀区,14:40:00,7
870,海淀区,14:42:30,3
871,海淀区,14:50:00,13
872,海淀区,15:00:00,10
873,海淀区,15:05:00,13
874,海淀区,15:07:30,8
875,海淀区,15:15:00,14
876,海淀区,15:17:30,2
877,海淀区,15:20:00,5
878,海淀区,15:22:30,5
879,海淀区,15:25:00,5
880,海淀区,15:30:00,3
881,海淀区,15:32:30,2
882,海淀区,15:42:30,12
883,海淀区,15:45:00,15
884,海淀区,15:52:30,2
885,海淀区,15:55:00,8
886,海淀区,15:57:30,5
887,海淀区,16:00:00,3
888,海淀区,16:05:00,4
889,海淀区,16:07:30,15
890,海淀区,16:12:30,8
891,海淀区,16:15:00,8
892,海淀区,16:17:30,15
893,海淀区,16:20:00,13
894,海淀区,16:22:30,11
895,海淀区,16:25:00,5
896,海淀区,16:27:30,2
897,海淀区,16:30:00,10
898,海淀区,16:32:30,5
899,海淀区,16:37:30,9
900,海淀区,16:40:00,4
901,海淀区,16:42:30,4
902,海淀区,16:45:00,8
903,海淀区,16:47:30,8
904,海淀区,16:50:00,59
905,海淀区,16:52:30,17
906,海淀区,16:55:00,10
907,海淀区,16:57:30,27
908,海淀区,17:00:00,8
909,海淀区,17:02:30,8
910,海淀区,17:05:00,20
911,海淀区,17:07:30,14
912,海淀区,17:10:00,15
913,海淀区,17:12:30,11
914,海淀区,17:15:00,14
915,海淀区,17:17:30,7
916,海淀区,17:20:00,15
917,海淀区,17:22:30,5
918,海淀区,17:25:00,18
